# sentence_label=What's up!
# timestamp=1763200079.4915252
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=79
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2527 2108 2318 2213 2335 | ACC: -11524 1436 -19568 | GYRO: 5777 -7507 -1094 | GDP=9535.492
FLEX: 2538 2119 2302 2229 2354 | ACC: -6072 2500 -20996 | GYRO: 1429 -6153 1613 | GDP=6519.449
FLEX: 2535 2125 2278 2220 2321 | ACC: -7312 3808 -16532 | GYRO: 517 -2117 -70 | GDP=2180.339
FLEX: 2535 2129 2309 2214 2335 | ACC: -6916 5144 -16376 | GYRO: 30 -984 49 | GDP=985.676
FLEX: 2544 2128 2309 2213 2320 | ACC: -7988 4676 -14156 | GYRO: -558 -57 83 | GDP=567.011
FLEX: 2528 2120 2309 2230 2341 | ACC: -6780 5024 -14560 | GYRO: -680 -1817 1710 | GDP=2586.115
FLEX: 2544 2109 2313 2224 2304 | ACC: -6536 4100 -13356 | GYRO: -574 -399 404 | GDP=807.399
FLEX: 2554 2126 2315 2208 2335 | ACC: -6616 5172 -13804 | GYRO: -73 -605 378 | GDP=717.104
FLEX: 2539 2099 2302 2224 2318 | ACC: -6740 5032 -13624 | GYRO: 757 -621 92 | GDP=983.440
FLEX: 2534 2112 2315 2208 2333 | ACC: -6600 4524 -14584 | GYRO: 1164 -652 -134 | GDP=1340.879
FLEX: 2530 2113 2309 2212 2351 | ACC: -7128 3780 -15592 | GYRO: -1116 -444 -855 | GDP=1474.319
FLEX: 2531 2125 2305 2203 2319 | ACC: -8340 4096 -16124 | GYRO: -5487 -1570 275 | GDP=5713.816
FLEX: 2542 2114 2310 2224 2336 | ACC: -6780 4036 -18636 | GYRO: -12974 -2045 -558 | GDP=13146.028
FLEX: 2530 2142 2318 2257 2339 | ACC: -6960 3404 -17580 | GYRO: -22846 2068 -2572 | GDP=23083.145
FLEX: 2530 2150 2304 2240 2352 | ACC: -8976 4904 -13360 | GYRO: -32680 -52 -3949 | GDP=32917.770
FLEX: 2536 2169 2294 2263 2348 | ACC: -7148 5252 -10152 | GYRO: -32768 -7535 -1914 | GDP=33677.609
FLEX: 2526 2199 2335 2282 2362 | ACC: -7564 8440 -6820 | GYRO: -32768 -10471 -1291 | GDP=34424.559
FLEX: 2539 2218 2300 2277 2366 | ACC: -8356 10588 -828 | GYRO: -32399 51 -2785 | GDP=32518.518
FLEX: 2511 2205 2313 2256 2363 | ACC: -7812 8836 3608 | GYRO: -28059 -533 1193 | GDP=28089.406
FLEX: 2507 2224 2310 2272 2352 | ACC: -10272 10340 10908 | GYRO: -25078 -1312 742 | GDP=25123.258
FLEX: 2507 2217 2326 2293 2365 | ACC: -6932 10484 10272 | GYRO: -19391 5572 1167 | GDP=20209.402
FLEX: 2497 2261 2320 2292 2366 | ACC: -6368 8148 10660 | GYRO: -9329 8262 -750 | GDP=12484.125
FLEX: 2507 2227 2342 2294 2352 | ACC: -8988 10452 9644 | GYRO: -7083 7458 -1449 | GDP=10387.023
FLEX: 2511 2276 2319 2326 2381 | ACC: -11628 10124 11012 | GYRO: -6317 6369 -2329 | GDP=9267.842
FLEX: 2505 2277 2325 2283 2359 | ACC: -8996 9488 7088 | GYRO: -5274 5652 -1548 | GDP=7883.938
FLEX: 2487 2299 2331 2315 2351 | ACC: -11868 9172 10972 | GYRO: -4402 4915 -2086 | GDP=6919.987
FLEX: 2500 2309 2309 2307 2371 | ACC: -11484 9104 9352 | GYRO: -2218 4518 -2230 | GDP=5504.975
FLEX: 2503 2301 2324 2288 2352 | ACC: -11688 8568 9128 | GYRO: -1099 3819 -1918 | GDP=4412.628
FLEX: 2507 2288 2320 2288 2367 | ACC: -12992 9084 9364 | GYRO: 92 2693 -1795 | GDP=3237.706
FLEX: 2498 2286 2335 2299 2389 | ACC: -11868 8620 8292 | GYRO: 921 -157 -1264 | GDP=1571.810
FLEX: 2466 2293 2331 2277 2345 | ACC: -12992 9080 8032 | GYRO: 1382 2054 -1088 | GDP=2704.179
FLEX: 2470 2334 2297 2311 2375 | ACC: -12872 8820 7664 | GYRO: 1611 242 -529 | GDP=1712.812
FLEX: 2501 2285 2304 2420 2342 | ACC: -12536 8968 6604 | GYRO: 1218 524 -269 | GDP=1352.945
FLEX: 2503 2255 2314 2288 2373 | ACC: -12320 8720 6744 | GYRO: 1226 -535 145 | GDP=1345.484
FLEX: 2511 2279 2342 2330 2319 | ACC: -11792 8680 6380 | GYRO: 855 -104 113 | GDP=868.683
FLEX: 2499 2305 2343 2319 2377 | ACC: -12092 8568 7168 | GYRO: 583 -333 104 | GDP=679.407
FLEX: 2484 2291 2356 2266 2326 | ACC: -11584 8600 6616 | GYRO: 1196 -249 -314 | GDP=1261.354
FLEX: 2487 2280 2349 2315 2352 | ACC: -12156 8608 6932 | GYRO: 831 210 -197 | GDP=879.471
FLEX: 2513 2278 2311 2308 2412 | ACC: -12028 8692 6564 | GYRO: 1071 -483 -264 | GDP=1204.170
FLEX: 2526 2270 2333 2244 2407 | ACC: -12352 8848 6540 | GYRO: 782 704 -45 | GDP=1053.169
FLEX: 2464 2323 2322 2319 2320 | ACC: -12044 8672 6728 | GYRO: 661 -671 -6 | GDP=941.912
FLEX: 2457 2317 2346 2322 2345 | ACC: -11916 8732 6308 | GYRO: 292 523 138 | GDP=614.684
FLEX: 2512 2267 2367 2272 2367 | ACC: -12232 8512 7220 | GYRO: 510 -220 130 | GDP=570.438
FLEX: 2511 2281 2337 2301 2345 | ACC: -11784 8760 6396 | GYRO: 690 -84 138 | GDP=708.661
FLEX: 2499 2294 2354 2304 2368 | ACC: -12108 8452 6924 | GYRO: 990 179 6 | GDP=1006.070
FLEX: 2503 2263 2352 2281 2396 | ACC: -11868 8664 6060 | GYRO: 739 124 -103 | GDP=756.377
FLEX: 2482 2288 2330 2299 2383 | ACC: -12276 8600 6800 | GYRO: 486 312 -64 | GDP=581.065
FLEX: 2499 2269 2323 2285 2375 | ACC: -11900 8616 6700 | GYRO: 400 23 -317 | GDP=510.899
FLEX: 2510 2285 2323 2288 2378 | ACC: -12096 8560 6808 | GYRO: 431 -36 -248 | GDP=498.559
FLEX: 2507 2288 2333 2287 2384 | ACC: -12444 8716 6904 | GYRO: 709 102 -120 | GDP=726.282
FLEX: 2497 2287 2335 2316 2365 | ACC: -12280 8764 6580 | GYRO: 589 186 23 | GDP=618.099
FLEX: 2505 2274 2311 2278 2351 | ACC: -12100 8680 6816 | GYRO: 700 -293 148 | GDP=773.145
FLEX: 2507 2288 2346 2320 2358 | ACC: -11836 8728 6424 | GYRO: 635 143 250 | GDP=697.262
FLEX: 2490 2259 2317 2307 2352 | ACC: -11780 8448 6696 | GYRO: 801 -262 -19 | GDP=842.974
FLEX: 2497 2290 2331 2293 2358 | ACC: -11956 8580 6492 | GYRO: 663 232 -56 | GDP=704.648
FLEX: 2495 2282 2326 2288 2361 | ACC: -12300 8608 6588 | GYRO: 739 -114 -155 | GDP=763.637
