# label=O
# timestamp=1765871316.5032918
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2811 2826 2676 2759 2746 | ACC: -556 15504 5476 | GYRO: 950 -142 -327 | GDP=1014.689
FLEX: 2789 2831 2682 2798 2785 | ACC: -1204 16100 5852 | GYRO: 1293 171 -185 | GDP=1317.314
FLEX: 2800 2851 2701 2786 2781 | ACC: -1112 15668 5640 | GYRO: 1909 503 -262 | GDP=1991.465
FLEX: 2814 2855 2702 2790 2791 | ACC: -1600 16068 5400 | GYRO: 2063 696 66 | GDP=2178.243
FLEX: 2803 2815 2708 2754 2771 | ACC: -488 15420 4584 | GYRO: 2087 366 175 | GDP=2126.064
FLEX: 2799 2857 2693 2830 2807 | ACC: -320 15088 4392 | GYRO: 1811 223 -649 | GDP=1936.660
FLEX: 2814 2830 2672 2800 2750 | ACC: -1192 15268 4292 | GYRO: 1103 -206 -1113 | GDP=1580.447
FLEX: 2812 2865 2754 2783 2795 | ACC: -1088 15916 4516 | GYRO: 590 -887 -712 | GDP=1281.333
FLEX: 2797 2825 2671 2798 2768 | ACC: -1520 15792 4640 | GYRO: 987 -22 -992 | GDP=1399.542
FLEX: 2818 2848 2688 2782 2787 | ACC: -1872 15936 4660 | GYRO: 983 -85 -614 | GDP=1162.115
FLEX: 2800 2853 2691 2739 2768 | ACC: -1768 15800 4568 | GYRO: 774 -412 -139 | GDP=887.773
FLEX: 2819 2847 2725 2807 2814 | ACC: -1476 15696 4484 | GYRO: 793 -167 -367 | GDP=889.622
FLEX: 2797 2831 2672 2747 2756 | ACC: -1672 15816 4528 | GYRO: 777 58 -247 | GDP=817.375
FLEX: 2800 2812 2690 2725 2767 | ACC: -1792 16024 4340 | GYRO: 707 181 -237 | GDP=767.319
FLEX: 2802 2832 2683 2761 2755 | ACC: -1440 15804 4256 | GYRO: 770 -94 244 | GDP=813.186
FLEX: 2835 2857 2694 2835 2800 | ACC: -1252 15832 4416 | GYRO: 561 -298 250 | GDP=682.660
FLEX: 2788 2838 2675 2800 2773 | ACC: -1296 15736 4632 | GYRO: 585 -214 259 | GDP=674.612
FLEX: 2816 2862 2737 2819 2780 | ACC: -1160 15492 4784 | GYRO: 635 131 -282 | GDP=707.043
FLEX: 2790 2833 2671 2788 2759 | ACC: -1200 15692 4608 | GYRO: 755 -285 -279 | GDP=853.868
FLEX: 2811 2848 2682 2806 2781 | ACC: -1864 15872 3868 | GYRO: 771 606 -495 | GDP=1098.500
FLEX: 2779 2839 2688 2770 2750 | ACC: -2188 15592 3564 | GYRO: 307 1289 -447 | GDP=1398.420
FLEX: 2807 2846 2699 2839 2791 | ACC: -3012 15836 3568 | GYRO: -537 1544 83 | GDP=1636.824
FLEX: 2775 2849 2669 2755 2755 | ACC: -2288 15700 4504 | GYRO: -1321 -708 1841 | GDP=2373.939
FLEX: 2850 2837 2678 2795 2788 | ACC: -1204 15828 5324 | GYRO: -1726 -1697 2420 | GDP=3422.760
FLEX: 2779 2800 2690 2747 2781 | ACC: -700 15616 5940 | GYRO: -1254 -1061 2125 | GDP=2685.863
FLEX: 2851 2891 2682 2827 2800 | ACC: 204 15532 5860 | GYRO: -929 -323 1301 | GDP=1630.942
FLEX: 2781 2842 2701 2752 2752 | ACC: -420 15456 5808 | GYRO: -112 798 355 | GDP=880.553
FLEX: 2816 2835 2689 2815 2769 | ACC: -1448 16012 6152 | GYRO: -44 -741 1149 | GDP=1367.925
FLEX: 2773 2825 2683 2710 2771 | ACC: -772 16024 6904 | GYRO: -125 -2367 2409 | GDP=3379.585
FLEX: 2827 2847 2691 2815 2763 | ACC: -100 16284 8004 | GYRO: 1256 -1485 2103 | GDP=2864.502
FLEX: 2789 2822 2699 2755 2773 | ACC: 1588 15636 7860 | GYRO: 3300 -1003 1259 | GDP=3671.660
FLEX: 2823 2832 2690 2777 2819 | ACC: 1708 15576 6200 | GYRO: 4941 597 -478 | GDP=4999.837
FLEX: 2785 2814 2683 2762 2768 | ACC: 912 15180 5040 | GYRO: 5769 832 -1335 | GDP=5979.616
FLEX: 2843 2835 2695 2821 2783 | ACC: 328 15668 4292 | GYRO: 4989 -1614 -751 | GDP=5297.085
FLEX: 2753 2826 2686 2773 2768 | ACC: 500 15392 3668 | GYRO: 4883 -1725 -1461 | GDP=5380.877
FLEX: 2816 2833 2704 2809 2753 | ACC: 144 15564 3004 | GYRO: 4439 -2400 -1381 | GDP=5231.814
FLEX: 2771 2832 2667 2738 2800 | ACC: 300 15240 2108 | GYRO: 4186 -1173 -2413 | GDP=4972.031
FLEX: 2832 2879 2727 2813 2783 | ACC: -100 15000 872 | GYRO: 3829 -605 -3248 | GDP=5057.348
FLEX: 2766 2866 2672 2772 2768 | ACC: -1144 15360 436 | GYRO: 2167 -2668 -2411 | GDP=4198.456
FLEX: 2822 2824 2693 2834 2770 | ACC: -1836 15988 164 | GYRO: 975 462 -3500 | GDP=3662.522
FLEX: 2767 2802 2688 2702 2800 | ACC: -3924 16432 596 | GYRO: 307 -222 -2014 | GDP=2049.324
FLEX: 2841 2841 2705 2768 2775 | ACC: -3408 16264 592 | GYRO: -1073 -561 -456 | GDP=1293.826
FLEX: 2771 2831 2735 2739 2700 | ACC: -4052 16572 2012 | GYRO: -2172 -46 1001 | GDP=2392.008
FLEX: 2846 2815 2696 2832 2822 | ACC: -3008 16344 2536 | GYRO: -2407 567 2003 | GDP=3182.318
FLEX: 2749 2839 2635 2767 2730 | ACC: -1652 16228 3120 | GYRO: -2844 -319 3531 | GDP=4545.114
FLEX: 2849 2799 2665 2826 2787 | ACC: -1104 16316 4768 | GYRO: -2738 9 3621 | GDP=4539.644
FLEX: 2779 2823 2707 2733 2761 | ACC: 1828 15336 5056 | GYRO: -1657 -878 2734 | GDP=3315.311
FLEX: 2851 2879 2724 2818 2759 | ACC: 1208 15972 5532 | GYRO: -328 522 632 | GDP=882.888
FLEX: 2805 2806 2709 2767 2768 | ACC: 792 15980 5404 | GYRO: 643 251 -120 | GDP=700.607
FLEX: 2813 2841 2737 2807 2831 | ACC: 1232 15480 4188 | GYRO: 1496 1148 -1551 | GDP=2441.623
FLEX: 2781 2864 2718 2752 2819 | ACC: -968 16180 3724 | GYRO: 1690 1561 -2194 | GDP=3179.065
FLEX: 2850 2832 2677 2806 2775 | ACC: -1224 16124 3380 | GYRO: 1030 16 -1034 | GDP=1459.559
FLEX: 2744 2839 2701 2775 2775 | ACC: -1568 16060 3676 | GYRO: 929 676 -959 | GDP=1496.562
FLEX: 2814 2801 2693 2779 2765 | ACC: -1960 16520 3808 | GYRO: 672 -104 -33 | GDP=680.800
FLEX: 2814 2820 2687 2739 2771 | ACC: -1372 16272 3900 | GYRO: 827 316 511 | GDP=1022.206
FLEX: 2836 2814 2707 2812 2773 | ACC: -748 15932 3716 | GYRO: 1024 106 451 | GDP=1123.927
FLEX: 2781 2813 2676 2770 2773 | ACC: -1176 15804 3132 | GYRO: 959 859 123 | GDP=1293.326
FLEX: 2800 2837 2695 2826 2779 | ACC: -2664 16388 2752 | GYRO: 719 1919 865 | GDP=2224.353
FLEX: 2797 2823 2700 2758 2800 | ACC: -1044 15576 2368 | GYRO: -219 430 2105 | GDP=2159.603
FLEX: 2817 2821 2710 2787 2779 | ACC: -1292 15888 3240 | GYRO: -1205 982 2296 | GDP=2772.718
FLEX: 2784 2801 2706 2742 2814 | ACC: -12 15840 4140 | GYRO: -1552 197 2985 | GDP=3370.124
FLEX: 2801 2809 2694 2793 2767 | ACC: 1612 15548 5212 | GYRO: -1380 -904 2854 | GDP=3296.503
FLEX: 2815 2826 2706 2768 2768 | ACC: 2448 15368 5556 | GYRO: -107 367 676 | GDP=776.604
FLEX: 2807 2826 2688 2788 2813 | ACC: 1292 15820 5144 | GYRO: 424 715 -660 | GDP=1061.415
FLEX: 2807 2842 2693 2787 2761 | ACC: 984 15460 4596 | GYRO: 856 926 -1570 | GDP=2013.731
FLEX: 2813 2822 2666 2798 2767 | ACC: -792 16076 4284 | GYRO: 960 1223 -1901 | GDP=2455.836
FLEX: 2779 2851 2677 2775 2782 | ACC: -1808 16536 4596 | GYRO: 591 -295 -223 | GDP=697.162
FLEX: 2790 2827 2673 2769 2766 | ACC: -564 16028 4020 | GYRO: 776 509 224 | GDP=954.690
FLEX: 2791 2846 2708 2752 2761 | ACC: -360 15584 3772 | GYRO: 897 175 581 | GDP=1082.957
FLEX: 2777 2830 2685 2755 2740 | ACC: -80 14972 2532 | GYRO: 754 1716 -192 | GDP=1884.154
FLEX: 2803 2832 2701 2754 2750 | ACC: 32 14312 3100 | GYRO: -65 1830 -402 | GDP=1874.761
FLEX: 2768 2832 2689 2768 2777 | ACC: 3036 13636 748 | GYRO: 2647 9509 -6458 | GDP=11795.484
FLEX: 2791 2834 2669 2775 2800 | ACC: -4336 17252 4852 | GYRO: -965 2305 -3600 | GDP=4382.266
FLEX: 2813 2843 2679 2800 2765 | ACC: -2504 16392 5808 | GYRO: -2578 1932 -1100 | GDP=3404.219
FLEX: 2791 2841 2709 2781 2775 | ACC: -2324 17044 6868 | GYRO: -2347 437 -277 | GDP=2403.353
FLEX: 2785 2822 2688 2773 2783 | ACC: -2052 16548 6036 | GYRO: -47 936 77 | GDP=940.337
FLEX: 2823 2826 2674 2795 2787 | ACC: -2036 15620 6392 | GYRO: -961 -768 1114 | GDP=1659.621
FLEX: 2794 2832 2697 2765 2768 | ACC: -1420 15708 5900 | GYRO: 263 71 632 | GDP=688.211
FLEX: 2810 2839 2695 2759 2755 | ACC: -1560 15828 5700 | GYRO: 358 91 125 | GDP=389.962
FLEX: 2793 2831 2673 2775 2755 | ACC: -1336 15328 5076 | GYRO: 1055 -66 279 | GDP=1093.262
FLEX: 2806 2839 2688 2800 2813 | ACC: -1540 15208 4752 | GYRO: 537 -240 218 | GDP=627.290
FLEX: 2768 2832 2672 2747 2749 | ACC: -1844 14000 4924 | GYRO: 1179 -509 -31 | GDP=1284.556
FLEX: 2827 2838 2638 2804 2865 | ACC: -1116 15480 3700 | GYRO: 80 341 -417 | GDP=544.582
FLEX: 2785 2827 2687 2747 2797 | ACC: -1332 15448 5696 | GYRO: -1429 -396 -380 | GDP=1530.770
FLEX: 2816 2841 2705 2814 2753 | ACC: -1500 16196 6708 | GYRO: -772 490 -1034 | GDP=1380.304
FLEX: 2765 2815 2675 2768 2761 | ACC: -2120 16408 7128 | GYRO: 232 -71 -382 | GDP=452.536
FLEX: 2817 2853 2731 2787 2791 | ACC: -1184 15804 6776 | GYRO: 1314 -612 -388 | GDP=1500.561
FLEX: 2826 2833 2697 2772 2753 | ACC: -872 15332 6424 | GYRO: 2191 -894 -711 | GDP=2470.878
FLEX: 2807 2846 2706 2811 2784 | ACC: -788 15624 5220 | GYRO: 1960 -1210 -1295 | GDP=2642.485
FLEX: 2768 2831 2642 2745 2766 | ACC: -1296 14972 5728 | GYRO: 1883 -2277 -1191 | GDP=3185.734
FLEX: 2812 2855 2667 2878 2801 | ACC: -1432 15664 5664 | GYRO: 1857 -1393 -2218 | GDP=3210.673
FLEX: 2779 2842 2733 2709 2736 | ACC: -2064 15024 5348 | GYRO: 2837 -1055 -3006 | GDP=4265.868
FLEX: 2833 2832 2709 2806 2786 | ACC: -2516 15792 4068 | GYRO: 2859 487 -3016 | GDP=4184.173
FLEX: 2788 2819 2673 2753 2801 | ACC: -3428 15608 4136 | GYRO: 2639 -807 -2269 | GDP=3572.664
FLEX: 2770 2823 2659 2802 2800 | ACC: -2660 15040 3352 | GYRO: 2201 375 -2268 | GDP=3182.585
FLEX: 2778 2815 2672 2719 2779 | ACC: -5452 15376 3972 | GYRO: 1721 -57 -1937 | GDP=2591.729
FLEX: 2847 2843 2707 2804 2775 | ACC: -4624 15840 3980 | GYRO: 649 -885 -563 | GDP=1233.448
FLEX: 2771 2853 2672 2749 2761 | ACC: -3972 16248 4164 | GYRO: 1007 -731 -498 | GDP=1340.304
FLEX: 2832 2817 2690 2834 2799 | ACC: -4476 16392 3996 | GYRO: 589 256 271 | GDP=697.064
FLEX: 2769 2825 2703 2763 2734 | ACC: -3408 15884 4404 | GYRO: 1095 -1661 1338 | GDP=2397.538
FLEX: 2832 2832 2697 2815 2779 | ACC: -2792 15596 3824 | GYRO: 2081 850 289 | GDP=2266.403
FLEX: 2781 2827 2714 2729 2781 | ACC: -3264 15904 3756 | GYRO: 1990 -162 544 | GDP=2069.367
FLEX: 2831 2831 2693 2832 2791 | ACC: -2968 16016 3316 | GYRO: 2172 547 510 | GDP=2297.149
FLEX: 2771 2810 2667 2771 2768 | ACC: -2536 15716 2988 | GYRO: 2743 733 539 | GDP=2889.958
FLEX: 2864 2852 2644 2849 2704 | ACC: -2016 14888 2032 | GYRO: 2779 1677 -646 | GDP=3309.454
FLEX: 2754 2806 2732 2742 2797 | ACC: -3640 15600 3740 | GYRO: -232 -1694 1206 | GDP=2092.342
FLEX: 2832 2832 2681 2736 2816 | ACC: -1176 15416 3540 | GYRO: -230 -2240 892 | GDP=2422.017
FLEX: 2803 2855 2711 2694 2768 | ACC: -2472 15220 4464 | GYRO: 894 483 -1526 | GDP=1833.358
FLEX: 2806 2797 2712 2806 2752 | ACC: -3780 16152 3696 | GYRO: 1698 301 -1820 | GDP=2507.230
FLEX: 2765 2811 2715 2787 2745 | ACC: -5148 16424 3724 | GYRO: 1617 -392 -516 | GDP=1742.013
FLEX: 2839 2847 2727 2800 2858 | ACC: -3716 15812 2600 | GYRO: 1589 17 292 | GDP=1615.696
FLEX: 2771 2807 2656 2751 2768 | ACC: -3416 15412 2372 | GYRO: 887 302 365 | GDP=1005.583
FLEX: 2828 2819 2647 2790 2797 | ACC: -2872 15472 2848 | GYRO: 481 -536 677 | GDP=988.426
FLEX: 2769 2819 2711 2734 2801 | ACC: -3216 16016 3160 | GYRO: 549 -86 206 | GDP=592.649
FLEX: 2939 2864 2666 2799 2859 | ACC: -3136 15456 3368 | GYRO: 724 125 -65 | GDP=737.581
FLEX: 2787 2850 2694 2799 2870 | ACC: -3328 15948 3176 | GYRO: 477 -102 115 | GDP=501.157
FLEX: 2805 2832 2672 2788 2767 | ACC: -2888 16024 3252 | GYRO: 647 101 240 | GDP=697.431
FLEX: 2718 2788 2692 2758 2802 | ACC: -2660 15776 2996 | GYRO: 990 258 -259 | GDP=1055.341
FLEX: 2765 2862 2682 2793 2722 | ACC: -2972 15660 2852 | GYRO: 988 292 -328 | GDP=1081.199
FLEX: 2775 2822 2694 2749 2755 | ACC: -2932 15736 2500 | GYRO: 1011 360 -716 | GDP=1290.107
FLEX: 2811 2807 2666 2832 2763 | ACC: -3396 15556 2644 | GYRO: 674 329 -591 | GDP=954.881
FLEX: 2775 2847 2687 2761 2789 | ACC: -3852 15924 2876 | GYRO: 143 116 -246 | GDP=307.280
FLEX: 2832 2834 2674 2827 2743 | ACC: -3448 15936 3280 | GYRO: 424 -126 136 | GDP=462.761
FLEX: 2765 2843 2689 2764 2765 | ACC: -3460 16076 3052 | GYRO: 458 -90 219 | GDP=515.582
FLEX: 2795 2790 2672 2759 2783 | ACC: -2768 15320 2928 | GYRO: 734 -40 -214 | GDP=765.606
FLEX: 2797 2822 2689 2740 2784 | ACC: -3604 15940 2848 | GYRO: 270 -124 16 | GDP=297.543
FLEX: 2787 2829 2671 2788 2750 | ACC: -3224 15688 3116 | GYRO: 513 146 -125 | GDP=547.823
FLEX: 2792 2846 2699 2783 2784 | ACC: -3576 15888 3396 | GYRO: 579 49 59 | GDP=584.057
FLEX: 2803 2817 2672 2794 2767 | ACC: -3316 16044 3288 | GYRO: 694 -175 467 | GDP=854.605
FLEX: 2780 2811 2697 2770 2781 | ACC: -3052 15680 3184 | GYRO: 1138 182 247 | GDP=1178.634
FLEX: 2796 2848 2695 2791 2768 | ACC: -2944 15476 2728 | GYRO: 656 -423 103 | GDP=787.321
FLEX: 2772 2820 2679 2765 2761 | ACC: -2960 15728 2772 | GYRO: 446 -195 -80 | GDP=493.296
FLEX: 2800 2829 2654 2787 2766 | ACC: -3052 15768 2960 | GYRO: 459 -56 -322 | GDP=563.472
FLEX: 2794 2832 2717 2742 2778 | ACC: -3652 15956 3240 | GYRO: 479 20 -306 | GDP=568.750
FLEX: 2790 2832 2687 2763 2786 | ACC: -3256 16144 3180 | GYRO: 566 -98 280 | GDP=639.031
FLEX: 2809 2835 2691 2748 2774 | ACC: -3280 15964 3116 | GYRO: 856 64 163 | GDP=873.728
FLEX: 2798 2821 2688 2738 2763 | ACC: -2924 15664 2884 | GYRO: 756 -316 291 | GDP=869.525
FLEX: 2773 2845 2704 2784 2801 | ACC: -2752 15832 2868 | GYRO: 769 -57 -53 | GDP=772.929
FLEX: 2802 2822 2699 2801 2758 | ACC: -3084 15696 3020 | GYRO: 594 -190 -287 | GDP=686.517
FLEX: 2807 2823 2693 2747 2740 | ACC: -3408 15792 2976 | GYRO: 607 -45 -357 | GDP=705.637
FLEX: 2772 2823 2688 2767 2766 | ACC: -3580 16176 2940 | GYRO: 577 36 -75 | GDP=582.967
FLEX: 2801 2857 2683 2768 2805 | ACC: -3240 15972 3368 | GYRO: 613 -358 386 | GDP=808.040
FLEX: 2782 2826 2672 2769 2741 | ACC: -3140 15684 3068 | GYRO: 1030 151 -128 | GDP=1048.849
FLEX: 2798 2814 2688 2783 2780 | ACC: -2592 15560 3064 | GYRO: 711 -417 102 | GDP=830.550
FLEX: 2786 2868 2651 2767 2747 | ACC: -3168 15792 3080 | GYRO: 861 -127 -381 | GDP=950.058
FLEX: 2788 2853 2683 2786 2782 | ACC: -3428 15628 2716 | GYRO: 914 331 -644 | GDP=1166.059
FLEX: 2807 2823 2668 2747 2799 | ACC: -3828 15988 2884 | GYRO: 346 -187 -11 | GDP=393.454
FLEX: 2803 2822 2779 2768 2815 | ACC: -3416 15932 3068 | GYRO: 637 -7 224 | GDP=675.273
FLEX: 2809 2825 2665 2749 2768 | ACC: -3184 15792 2924 | GYRO: 749 249 164 | GDP=806.163
FLEX: 2807 2855 2693 2794 2781 | ACC: -2552 15520 2928 | GYRO: 707 -599 405 | GDP=1011.274
FLEX: 2768 2818 2694 2766 2727 | ACC: -3036 15916 3128 | GYRO: 615 90 -193 | GDP=650.826
FLEX: 2865 2864 2693 2750 2775 | ACC: -3112 15696 2964 | GYRO: 816 203 -577 | GDP=1019.801
FLEX: 2769 2828 2672 2754 2738 | ACC: -3648 15980 2932 | GYRO: 562 -198 -403 | GDP=719.345
FLEX: 2799 2835 2670 2795 2789 | ACC: -3820 16192 2908 | GYRO: 762 135 52 | GDP=775.611
FLEX: 2770 2832 2718 2736 2769 | ACC: -3208 15800 2844 | GYRO: 583 123 56 | GDP=598.460
FLEX: 2806 2835 2701 2817 2780 | ACC: -3216 15848 2904 | GYRO: 298 -410 485 | GDP=701.519
FLEX: 2768 2816 2705 2729 2762 | ACC: -2924 15708 2880 | GYRO: 445 -26 164 | GDP=474.971
FLEX: 2801 2825 2693 2844 2789 | ACC: -3308 15640 3104 | GYRO: 475 180 -339 | GDP=610.693
FLEX: 2833 2823 2662 2683 2753 | ACC: -3104 15712 3068 | GYRO: 520 -309 -123 | GDP=617.260
FLEX: 2829 2822 2683 2799 2795 | ACC: -3648 16144 3064 | GYRO: 565 -185 97 | GDP=602.378
FLEX: 2768 2851 2682 2739 2783 | ACC: -3144 15716 3296 | GYRO: 756 33 195 | GDP=781.441
FLEX: 2848 2834 2719 2815 2759 | ACC: -3152 15760 3104 | GYRO: 758 87 -42 | GDP=764.132
FLEX: 2767 2812 2685 2779 2774 | ACC: -2904 15604 2796 | GYRO: 656 -38 -270 | GDP=710.408
FLEX: 2821 2841 2695 2783 2789 | ACC: -3116 15592 3012 | GYRO: 701 -174 -411 | GDP=831.022
FLEX: 2768 2816 2672 2704 2766 | ACC: -3724 16024 3232 | GYRO: 686 -105 -308 | GDP=759.266
FLEX: 2841 2826 2690 2778 2769 | ACC: -3916 16136 3128 | GYRO: 837 360 -128 | GDP=920.083
FLEX: 2779 2815 2675 2723 2771 | ACC: -3108 15832 2896 | GYRO: 944 -7 279 | GDP=984.391
FLEX: 2832 2832 2695 2800 2800 | ACC: -2988 15668 2788 | GYRO: 924 -199 128 | GDP=953.814
FLEX: 2758 2805 2689 2785 2752 | ACC: -2940 15544 2676 | GYRO: 820 6 -125 | GDP=829.494
FLEX: 2816 2827 2672 2775 2832 | ACC: -3308 15568 2892 | GYRO: 377 -183 -184 | GDP=457.683
FLEX: 2771 2787 2672 2715 2795 | ACC: -3832 15772 2896 | GYRO: 543 234 -410 | GDP=719.517
FLEX: 2829 2847 2683 2831 2881 | ACC: -3988 16124 2860 | GYRO: 432 162 -37 | GDP=462.857
FLEX: 2766 2854 2674 2746 2781 | ACC: -3380 15888 3084 | GYRO: 470 -115 312 | GDP=575.733
FLEX: 2813 2801 2693 2855 2787 | ACC: -3128 15684 3216 | GYRO: 743 -149 277 | GDP=806.833
FLEX: 2780 2867 2602 2688 2788 | ACC: -3084 15788 2884 | GYRO: 681 7 57 | GDP=683.417
FLEX: 2882 2862 2658 2827 2783 | ACC: -2912 15560 2924 | GYRO: 622 -104 -191 | GDP=658.924
FLEX: 2779 2797 2689 2704 2758 | ACC: -3420 15568 2956 | GYRO: 657 372 -613 | GDP=972.523
FLEX: 2839 2777 2713 2831 2822 | ACC: -3644 16096 2892 | GYRO: 534 -151 -232 | GDP=601.482
