# label=Four
# timestamp=1763135451.117322
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2645 0 2138 1903 2133 | ACC: -17664 10120 7952 | GYRO: -1159 15316 -4481 | GDP=16000.078
FLEX: 2640 0 2145 1912 2147 | ACC: -15248 9880 5148 | GYRO: -2329 2409 -1946 | GDP=3874.847
FLEX: 2654 0 2138 1906 2125 | ACC: -13444 9160 3220 | GYRO: -1369 -1676 -332 | GDP=2189.375
FLEX: 2650 0 2160 1921 2149 | ACC: -14080 8924 4564 | GYRO: -797 -2190 101 | GDP=2332.704
FLEX: 2640 0 2159 1905 2125 | ACC: -13792 8812 3472 | GYRO: -211 1160 18 | GDP=1179.171
FLEX: 2631 0 2160 1927 2144 | ACC: -13848 8800 2436 | GYRO: -1028 766 1331 | GDP=1847.999
FLEX: 2631 0 2154 1904 2149 | ACC: -16284 9172 3004 | GYRO: -2518 363 3371 | GDP=4223.237
FLEX: 2650 0 2159 1932 2144 | ACC: -15160 8540 2484 | GYRO: -6446 -5656 7351 | GDP=11295.063
FLEX: 2630 0 2131 1920 2135 | ACC: -14772 8820 2428 | GYRO: -8157 -1917 8314 | GDP=11803.988
FLEX: 2628 0 2165 1941 2160 | ACC: -11140 7768 3848 | GYRO: -7919 -6939 8761 | GDP=13697.277
FLEX: 2608 0 2160 1926 2128 | ACC: -9500 9516 6472 | GYRO: -7447 -1717 6253 | GDP=9874.508
FLEX: 2614 0 2149 1940 2176 | ACC: -10096 9320 12096 | GYRO: -7141 -6685 5863 | GDP=11404.292
FLEX: 2642 0 2153 1909 2124 | ACC: -7640 10996 12552 | GYRO: -2129 2021 2141 | GDP=3633.313
FLEX: 2619 0 2154 1921 2182 | ACC: -7612 10680 12352 | GYRO: 1683 -2210 1391 | GDP=3106.681
FLEX: 2636 0 2166 1877 2143 | ACC: -7880 10392 9824 | GYRO: 3905 498 -576 | GDP=3978.543
FLEX: 2656 0 2160 1945 2160 | ACC: -9560 10056 9152 | GYRO: 3484 -818 -1091 | GDP=3741.345
FLEX: 2617 0 2160 1919 2144 | ACC: -10716 9828 7652 | GYRO: 3067 287 -1682 | GDP=3509.698
FLEX: 2652 0 2166 1945 2165 | ACC: -11432 9868 9064 | GYRO: 2870 -7444 -472 | GDP=7992.047
FLEX: 2621 0 2144 1904 2147 | ACC: -9908 10228 9104 | GYRO: 2854 -9190 907 | GDP=9665.612
FLEX: 2684 0 2167 1939 2159 | ACC: -10208 9980 10868 | GYRO: 3632 -13592 2897 | GDP=14364.069
FLEX: 2640 0 2171 1910 2155 | ACC: -7880 9700 9248 | GYRO: 3910 -21977 5395 | GDP=22964.812
FLEX: 2666 0 2149 1949 2169 | ACC: -4816 10036 8192 | GYRO: 3856 -13082 3149 | GDP=13997.273
FLEX: 2645 0 2157 1904 2140 | ACC: -3504 11524 8436 | GYRO: 3205 -12448 2728 | GDP=13140.271
FLEX: 2679 0 2164 1935 2170 | ACC: -412 12944 7716 | GYRO: 1109 -9047 506 | GDP=9128.753
FLEX: 2621 0 2170 1910 2159 | ACC: -756 14292 9876 | GYRO: 1097 -2707 -1860 | GDP=3462.782
FLEX: 2667 0 2167 1936 2160 | ACC: -2276 14508 11508 | GYRO: 2763 226 -2353 | GDP=3636.187
FLEX: 2630 0 2165 1903 2130 | ACC: -3780 14876 11580 | GYRO: 3368 590 -1260 | GDP=3644.053
FLEX: 2651 0 2169 1922 2188 | ACC: -2464 13916 9016 | GYRO: 3518 -186 -267 | GDP=3533.017
FLEX: 2643 0 2149 1911 2126 | ACC: -3120 13472 9020 | GYRO: 1638 844 257 | GDP=1860.492
FLEX: 2638 0 2176 1920 2153 | ACC: -2900 12784 9480 | GYRO: 1471 174 773 | GDP=1670.822
FLEX: 2637 0 2135 1898 2146 | ACC: -3228 12584 11104 | GYRO: 2210 1058 578 | GDP=2517.449
FLEX: 2689 0 2171 1939 2145 | ACC: -2544 12764 12088 | GYRO: 4694 2135 -229 | GDP=5161.812
FLEX: 2638 0 2147 1914 2146 | ACC: -3304 12628 13324 | GYRO: 10519 3890 -1142 | GDP=11273.227
FLEX: 2671 0 2159 2000 2192 | ACC: -3384 12876 8732 | GYRO: 14660 9141 -2589 | GDP=17469.299
FLEX: 2624 0 2154 1905 2128 | ACC: -5344 13724 4052 | GYRO: 14970 11639 -2090 | GDP=19077.090
FLEX: 2688 0 2165 1935 2151 | ACC: -4696 14528 332 | GYRO: 11885 11486 -910 | GDP=16553.232
FLEX: 2634 0 2174 1907 2143 | ACC: -2524 14744 -3176 | GYRO: 8439 16200 -1760 | GDP=18350.867
FLEX: 2661 0 2157 1953 2158 | ACC: -8512 15032 672 | GYRO: 5893 19952 -2348 | GDP=20936.162
FLEX: 2647 0 2161 1897 2131 | ACC: -3792 14688 -4260 | GYRO: 2884 6851 306 | GDP=7439.576
FLEX: 2671 0 2161 1968 2160 | ACC: -9176 15112 788 | GYRO: 1845 11272 -712 | GDP=11444.167
FLEX: 2639 0 2160 1903 2135 | ACC: -6376 15704 -2184 | GYRO: 519 4299 1429 | GDP=4559.912
FLEX: 2645 0 2157 1949 2146 | ACC: -6336 15680 -1668 | GYRO: -498 2274 1983 | GDP=3058.001
FLEX: 2641 0 2160 1880 2153 | ACC: -4008 14960 -1560 | GYRO: -1348 1374 1788 | GDP=2627.151
FLEX: 2614 0 2167 1943 2161 | ACC: -6064 15128 472 | GYRO: -311 3361 410 | GDP=3400.168
FLEX: 2640 0 2160 1929 2145 | ACC: -6468 14484 -144 | GYRO: 165 3865 580 | GDP=3911.758
FLEX: 2658 0 2154 1935 2160 | ACC: -8084 15204 164 | GYRO: 429 5174 1304 | GDP=5353.012
FLEX: 2662 0 2160 1936 2161 | ACC: -7128 14844 -1276 | GYRO: 1198 4460 2224 | GDP=5125.717
FLEX: 2670 0 2167 1958 2167 | ACC: -6708 15848 -4 | GYRO: 1146 4288 3673 | GDP=5761.179
FLEX: 2641 0 2166 1911 2135 | ACC: -2628 15744 -912 | GYRO: 1278 1903 3748 | GDP=4393.426
FLEX: 2669 0 2155 1986 2121 | ACC: -1924 15700 -1592 | GYRO: 2094 1813 1604 | GDP=3200.722
FLEX: 2658 0 2160 1921 2122 | ACC: -1792 15396 -2596 | GYRO: 974 -1022 806 | GDP=1625.668
FLEX: 2667 0 2173 1966 2174 | ACC: -3724 15316 -2028 | GYRO: 925 1434 -1359 | GDP=2181.482
FLEX: 2650 0 2133 1922 2186 | ACC: -4568 14844 -2540 | GYRO: 15 -312 -647 | GDP=718.455
FLEX: 2647 0 2160 1957 2163 | ACC: -4932 14952 -1960 | GYRO: -146 162 -710 | GDP=742.738
FLEX: 2652 0 2197 1882 2202 | ACC: -4208 15196 -2032 | GYRO: -83 -697 -575 | GDP=907.371
FLEX: 2703 0 2181 1949 2128 | ACC: -5036 16364 -904 | GYRO: 853 -170 -755 | GDP=1151.753
FLEX: 2654 0 2178 1923 2158 | ACC: -4832 16104 -1792 | GYRO: 1489 199 -253 | GDP=1523.395
FLEX: 2675 0 2128 1940 2128 | ACC: -3832 15404 -3144 | GYRO: 561 84 -222 | GDP=609.148
FLEX: 2657 0 2176 1936 2127 | ACC: -2972 14984 -3324 | GYRO: -434 784 -1531 | GDP=1773.971
FLEX: 2703 0 2147 1965 2177 | ACC: -3756 14236 -4064 | GYRO: -1230 1850 -3157 | GDP=3860.317
FLEX: 2661 0 2139 1887 2145 | ACC: -4352 13512 -4020 | GYRO: -2543 1813 -3813 | GDP=4928.771
FLEX: 2657 0 2191 1911 2174 | ACC: -3380 12412 -5184 | GYRO: -3301 6222 -6777 | GDP=9774.335
FLEX: 2675 0 2169 1890 2140 | ACC: -7192 14184 36 | GYRO: -6244 2853 -6807 | GDP=9667.595
FLEX: 2639 0 2179 1955 2195 | ACC: -7104 15064 -664 | GYRO: -3176 10071 -7478 | GDP=12939.571
FLEX: 2704 0 2165 1920 2142 | ACC: -11416 16724 4240 | GYRO: -2268 992 -2983 | GDP=3876.361
FLEX: 2641 0 2155 1973 2143 | ACC: -7276 15644 -756 | GYRO: 414 2558 -1898 | GDP=3212.034
FLEX: 2640 0 2178 1920 2135 | ACC: -10040 15072 816 | GYRO: -99 324 -729 | GDP=803.877
FLEX: 2662 0 2199 1913 2145 | ACC: -7912 14208 -688 | GYRO: 169 -48 68 | GDP=188.385
FLEX: 2669 0 2192 1904 2176 | ACC: -8236 13708 -164 | GYRO: -174 458 138 | GDP=509.003
FLEX: 2688 0 2177 1952 2165 | ACC: -7144 13720 -648 | GYRO: 566 -149 -205 | GDP=620.147
FLEX: 2630 0 2160 1941 2157 | ACC: -8688 14348 -204 | GYRO: 920 106 -242 | GDP=957.183
FLEX: 2632 0 2155 1962 2160 | ACC: -7920 14596 -876 | GYRO: 776 449 276 | GDP=938.058
FLEX: 2667 0 2161 1909 2143 | ACC: -8592 14704 -140 | GYRO: 198 -725 624 | GDP=976.834
FLEX: 2702 0 2146 1937 2155 | ACC: -7616 14364 -360 | GYRO: 732 -940 1080 | GDP=1608.050
FLEX: 2678 0 2134 1927 2130 | ACC: -7576 13728 -808 | GYRO: 1457 -46 567 | GDP=1564.115
FLEX: 2653 0 2138 1966 2149 | ACC: -7204 13452 -916 | GYRO: 912 -361 305 | GDP=1027.176
FLEX: 2656 0 2150 1925 2179 | ACC: -7004 13792 -1264 | GYRO: 670 244 -383 | GDP=809.398
FLEX: 2629 0 2157 1934 2144 | ACC: -7332 14624 -740 | GYRO: 823 -159 -677 | GDP=1077.469
FLEX: 2622 0 2139 1915 2160 | ACC: -7692 14912 -460 | GYRO: 859 473 -768 | GDP=1245.566
FLEX: 2625 0 2159 1937 2163 | ACC: -8536 15152 -640 | GYRO: 641 -29 174 | GDP=664.829
FLEX: 2657 0 2154 1936 2171 | ACC: -8044 14800 -824 | GYRO: 645 435 626 | GDP=998.562
FLEX: 2674 0 2170 1914 2166 | ACC: -7704 14420 -1244 | GYRO: 515 157 652 | GDP=845.564
FLEX: 2660 0 2157 1936 2161 | ACC: -7896 13872 -568 | GYRO: 504 740 508 | GDP=1029.408
FLEX: 2651 0 2176 1946 2165 | ACC: -7264 13724 -968 | GYRO: 426 -339 437 | GDP=698.116
FLEX: 2631 0 2179 1921 2159 | ACC: -7312 13868 -396 | GYRO: 822 186 -250 | GDP=879.079
FLEX: 2653 0 2141 1921 2160 | ACC: -7292 14488 -788 | GYRO: 1133 -10 -543 | GDP=1256.439
FLEX: 2637 0 2157 1915 2160 | ACC: -7948 14876 -796 | GYRO: 1154 358 -291 | GDP=1242.804
FLEX: 2656 0 2161 1943 2163 | ACC: -8048 14860 -784 | GYRO: 742 -395 335 | GDP=904.883
FLEX: 2670 0 2167 1924 2160 | ACC: -7492 14616 -1224 | GYRO: 446 53 565 | GDP=721.769
FLEX: 2639 0 2169 1938 2160 | ACC: -7796 14364 -912 | GYRO: 774 -99 511 | GDP=932.737
FLEX: 2675 0 2164 1926 2141 | ACC: -7280 13904 -1112 | GYRO: 602 -270 601 | GDP=892.471
FLEX: 2666 0 2166 1915 2123 | ACC: -7472 13668 -728 | GYRO: 365 -9 125 | GDP=385.916
FLEX: 2658 0 2150 1942 2136 | ACC: -7244 14032 -852 | GYRO: 330 -284 -227 | GDP=491.004
FLEX: 2642 0 2138 1941 2144 | ACC: -7888 14676 -600 | GYRO: 891 637 -533 | GDP=1218.088
FLEX: 2640 0 2176 1889 2131 | ACC: -7716 15020 -568 | GYRO: 1086 -427 72 | GDP=1169.149
FLEX: 2624 0 2158 1918 2097 | ACC: -7604 14872 -780 | GYRO: 604 -500 591 | GDP=981.884
FLEX: 2654 0 2171 1938 2131 | ACC: -7380 14576 -1240 | GYRO: 810 -188 534 | GDP=988.231
FLEX: 2645 0 2171 1915 2112 | ACC: -7200 14360 -1308 | GYRO: 546 -61 450 | GDP=710.167
FLEX: 2655 0 2181 1921 2120 | ACC: -7676 14140 -488 | GYRO: 395 -79 416 | GDP=579.070
FLEX: 2654 0 2162 1935 2109 | ACC: -6840 14068 -712 | GYRO: 523 -512 231 | GDP=767.486
FLEX: 2645 0 2176 1930 2119 | ACC: -7428 14436 176 | GYRO: 1281 -310 -356 | GDP=1365.209
FLEX: 2646 0 2125 1940 2096 | ACC: -7548 14896 -820 | GYRO: 1478 211 63 | GDP=1494.314
FLEX: 2667 0 2138 1921 2144 | ACC: -7576 14908 -920 | GYRO: 1355 -276 451 | GDP=1454.511
FLEX: 2656 0 2141 1917 2111 | ACC: -7284 14788 -1152 | GYRO: 781 -239 609 | GDP=1018.805
FLEX: 2683 0 2173 1958 2110 | ACC: -7456 14460 -828 | GYRO: 1247 -189 174 | GDP=1273.187
FLEX: 2655 0 2162 1915 2111 | ACC: -7340 14340 -1048 | GYRO: 751 -332 259 | GDP=860.991
FLEX: 2647 0 2179 1921 2123 | ACC: -6832 14088 -964 | GYRO: 934 -399 6 | GDP=1015.674
FLEX: 2663 0 2152 1911 2115 | ACC: -7144 14524 -1384 | GYRO: 749 -73 -286 | GDP=805.063
FLEX: 2655 0 2162 1931 2133 | ACC: -7592 14888 -1120 | GYRO: 1048 210 -596 | GDP=1223.773
FLEX: 2624 0 2165 1904 2127 | ACC: -7724 15088 -848 | GYRO: 429 -501 303 | GDP=725.845
FLEX: 2673 0 2161 1914 2119 | ACC: -7324 15156 -652 | GYRO: 662 -116 403 | GDP=783.651
FLEX: 2647 0 2143 1919 2114 | ACC: -7156 14800 -1336 | GYRO: 633 327 492 | GDP=865.842
FLEX: 2673 0 2171 1919 2126 | ACC: -7220 14372 -1124 | GYRO: 832 -760 37 | GDP=1127.472
FLEX: 2630 0 2190 1904 2096 | ACC: -5584 13856 -1856 | GYRO: -632 -2216 -1087 | GDP=2547.872
FLEX: 2640 0 2147 1933 2113 | ACC: -5036 14988 -2396 | GYRO: -6609 -7811 -2115 | GDP=10448.149
FLEX: 2613 0 2155 1920 2128 | ACC: -4260 15032 3184 | GYRO: -8800 -10923 -3448 | GDP=14444.398
FLEX: 2640 0 2176 1969 2117 | ACC: -6004 15700 7716 | GYRO: -7097 -12807 -4003 | GDP=15179.284
FLEX: 2619 0 2138 1923 2117 | ACC: -5784 14176 8100 | GYRO: -4445 -13397 -5228 | GDP=15052.230
FLEX: 2659 0 2143 1952 2145 | ACC: -8364 12584 6684 | GYRO: -3007 -13525 -6340 | GDP=15236.905
FLEX: 2656 0 2162 1911 2123 | ACC: -11808 10904 4256 | GYRO: -2692 -13981 -5325 | GDP=15201.016
FLEX: 2660 0 2173 1952 2118 | ACC: -11932 10536 5632 | GYRO: -3722 -15446 -2252 | GDP=16046.922
FLEX: 2631 0 2151 1922 2117 | ACC: -11832 11856 8276 | GYRO: -2075 -4918 -1110 | GDP=5452.013
FLEX: 2661 0 2158 1951 2106 | ACC: -7176 12112 9876 | GYRO: -1397 -16612 1192 | GDP=16713.199
FLEX: 2622 0 2154 1923 2128 | ACC: -5924 13420 14092 | GYRO: 364 -20175 -1075 | GDP=20206.898
FLEX: 2640 0 2157 1954 2126 | ACC: -1268 12356 13044 | GYRO: 1550 -29128 -2170 | GDP=29249.816
FLEX: 2627 0 2159 1904 2114 | ACC: -3992 12852 13960 | GYRO: 1929 -32768 -4245 | GDP=33098.078
FLEX: 2640 0 2144 1949 2154 | ACC: 224 10200 7200 | GYRO: -5201 -32768 -6897 | GDP=33887.473
FLEX: 2625 0 2159 1913 2153 | ACC: 4168 11556 6180 | GYRO: -3742 -32768 -6899 | GDP=33694.816
FLEX: 2650 0 2141 1940 2127 | ACC: 2616 10096 8260 | GYRO: -9412 -20807 -3050 | GDP=23039.520
FLEX: 2655 0 2158 1909 2112 | ACC: 2564 9488 11768 | GYRO: -5976 -5537 -2237 | GDP=8448.379
FLEX: 2645 0 2127 1946 2127 | ACC: 3148 9504 12548 | GYRO: -6340 -8069 23 | GDP=10261.817
FLEX: 2640 0 2147 1886 2111 | ACC: 4244 9424 14068 | GYRO: -1531 -892 -260 | GDP=1790.873
FLEX: 2625 0 2160 1927 2115 | ACC: 4912 10500 11504 | GYRO: -1271 -250 1258 | GDP=1805.687
FLEX: 2618 0 2118 1904 2119 | ACC: 1336 11060 14368 | GYRO: 290 -2536 1971 | GDP=3224.940
FLEX: 2621 0 2157 1917 2112 | ACC: 4076 11408 12040 | GYRO: -1144 -4944 4173 | GDP=6570.068
FLEX: 2603 0 2135 1891 2112 | ACC: 6880 10612 11100 | GYRO: -2734 -9713 5322 | GDP=11407.927
FLEX: 2657 0 2160 1927 2129 | ACC: 8084 8564 12488 | GYRO: -1399 -7260 6294 | GDP=9709.749
FLEX: 2629 0 2128 1898 2094 | ACC: 12760 6520 9672 | GYRO: 579 -6071 6284 | GDP=8756.766
FLEX: 2650 0 2144 1916 2128 | ACC: 11200 7112 11276 | GYRO: -1195 -7669 5508 | GDP=9517.334
FLEX: 2651 0 2140 1875 2106 | ACC: 13388 5532 9944 | GYRO: -957 -6502 3440 | GDP=7417.914
FLEX: 2644 0 2138 1911 2105 | ACC: 15152 5128 7476 | GYRO: -825 -6114 2042 | GDP=6498.568
FLEX: 2608 0 2167 1857 2075 | ACC: 17064 4028 5436 | GYRO: -2482 -6494 -75 | GDP=6952.552
FLEX: 2635 0 2149 1893 2087 | ACC: 16712 4292 5140 | GYRO: -4027 -7001 -3802 | GDP=8926.698
FLEX: 2621 0 2139 1872 2099 | ACC: 17284 3916 5576 | GYRO: -5959 -3122 -7353 | GDP=9966.102
FLEX: 2640 0 2155 1907 2096 | ACC: 12868 4352 9976 | GYRO: -5594 -2112 -7162 | GDP=9329.932
FLEX: 2624 0 2142 1871 2082 | ACC: 12092 4752 10596 | GYRO: -6356 49 -6774 | GDP=9289.145
FLEX: 2635 0 2135 1904 2119 | ACC: 10872 6092 12440 | GYRO: -3607 -1508 -6937 | GDP=7962.818
FLEX: 2618 0 2160 1885 2097 | ACC: 10272 7204 10548 | GYRO: -3443 754 -6338 | GDP=7252.104
FLEX: 2627 0 2128 1881 2060 | ACC: 7780 6668 13516 | GYRO: -769 -91 -5614 | GDP=5667.154
FLEX: 2624 0 2173 1883 2069 | ACC: 8768 8428 10276 | GYRO: -543 1171 -3144 | GDP=3398.651
FLEX: 2634 0 2158 1919 2039 | ACC: 9172 8064 10364 | GYRO: 425 540 -1653 | GDP=1790.149
FLEX: 2621 0 2149 1873 2103 | ACC: 9592 8276 10580 | GYRO: 1043 603 -702 | GDP=1394.368
FLEX: 2635 0 2158 1910 2067 | ACC: 10316 7904 11132 | GYRO: 1858 239 -865 | GDP=2063.374
FLEX: 2638 0 2098 1846 2042 | ACC: 11008 7864 10852 | GYRO: 1282 436 -257 | GDP=1378.285
FLEX: 2624 0 2132 1904 2079 | ACC: 11352 8488 11240 | GYRO: 3208 -541 -900 | GDP=3375.492
FLEX: 2646 0 2156 1863 2076 | ACC: 12800 7636 12128 | GYRO: 4051 -1144 -1954 | GDP=4640.846
FLEX: 2610 0 2160 1936 2073 | ACC: 12676 8300 12472 | GYRO: 8107 -2155 -3801 | GDP=9209.510
FLEX: 2641 0 2132 1867 2094 | ACC: 11580 9864 9664 | GYRO: 9394 -1321 -3855 | GDP=10239.790
FLEX: 2635 0 2160 1927 2077 | ACC: 10500 10844 6280 | GYRO: 9295 -494 -3988 | GDP=10126.461
FLEX: 2655 0 2128 1907 2101 | ACC: 9160 10560 5984 | GYRO: 7256 -981 -3672 | GDP=8191.183
FLEX: 2608 0 2139 1950 2065 | ACC: 7440 11848 4160 | GYRO: 6113 681 -2395 | GDP=6600.648
FLEX: 2627 0 2153 1883 2063 | ACC: 8292 11092 3624 | GYRO: 3377 302 -745 | GDP=3471.363
FLEX: 2634 0 2181 1936 2086 | ACC: 7948 11200 4288 | GYRO: 1977 2329 1197 | GDP=3281.094
FLEX: 2627 0 2122 1891 2096 | ACC: 6816 11296 7416 | GYRO: 1356 1061 519 | GDP=1798.282
FLEX: 2619 0 2144 1872 2083 | ACC: 8280 11676 5820 | GYRO: 1140 2149 921 | GDP=2601.162
FLEX: 2621 0 2131 1891 2092 | ACC: 7868 12456 6168 | GYRO: 1822 612 1648 | GDP=2531.824
FLEX: 2669 0 2133 1909 2071 | ACC: 11536 9524 4872 | GYRO: 2406 8947 2717 | GDP=9655.037
FLEX: 2592 0 2157 1879 2065 | ACC: 10936 10632 6012 | GYRO: 1136 25588 -48 | GDP=25613.250
FLEX: 2623 0 2128 1898 2077 | ACC: 5696 11416 9252 | GYRO: 1588 8465 856 | GDP=8655.097
FLEX: 2624 0 2123 1884 2075 | ACC: 3636 11864 10688 | GYRO: 1032 11721 1119 | GDP=11819.435
FLEX: 2641 0 2101 1909 2117 | ACC: 9192 11388 9000 | GYRO: 1839 1421 2490 | GDP=3406.063
FLEX: 2633 0 2170 1895 2083 | ACC: 8228 11048 8876 | GYRO: 1988 5499 -228 | GDP=5851.763
FLEX: 2629 0 2146 1911 2106 | ACC: 9012 10672 9608 | GYRO: 819 6330 1155 | GDP=6486.423
FLEX: 2608 0 2131 1914 2096 | ACC: 8372 11760 9644 | GYRO: 2124 8968 20 | GDP=9216.116
FLEX: 2619 0 2144 1912 2096 | ACC: 8524 11628 9224 | GYRO: 1541 2668 -1213 | GDP=3311.235
FLEX: 2644 0 2131 1904 2123 | ACC: 8356 12132 10172 | GYRO: 1343 2233 -962 | GDP=2777.658
FLEX: 2607 0 2162 1925 2091 | ACC: 6260 13176 9040 | GYRO: 1772 3189 -2287 | GDP=4305.819
FLEX: 2624 0 2143 1885 2103 | ACC: 4848 13164 9708 | GYRO: 2122 2541 -2592 | GDP=4204.525
