# sentence_label=What's up!
# timestamp=1763199797.4082315
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=79
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2479 2131 2364 2127 2287 | ACC: -3216 7564 15792 | GYRO: 15441 -8784 -2246 | GDP=17906.078
FLEX: 2500 2112 2322 2149 2289 | ACC: -1028 8508 13128 | GYRO: 15311 -3278 -2670 | GDP=15883.982
FLEX: 2448 2147 2326 2171 2282 | ACC: -2656 7760 15608 | GYRO: 17554 -4398 -5041 | GDP=18785.553
FLEX: 2490 2145 2357 2137 2271 | ACC: -2304 8168 10952 | GYRO: 28836 -3593 -4565 | GDP=29415.367
FLEX: 2495 2106 2320 2145 2300 | ACC: -3720 7488 9516 | GYRO: 32767 -1847 -4894 | GDP=33181.906
FLEX: 2478 2113 2303 2124 2287 | ACC: -4156 9252 -76 | GYRO: 32767 -2775 -7779 | GDP=33791.859
FLEX: 2482 2147 2354 2192 2331 | ACC: -5348 6500 -4112 | GYRO: 32767 -646 -6173 | GDP=33349.656
FLEX: 2468 2132 2272 2114 2317 | ACC: -6792 11088 -7456 | GYRO: 32767 -14008 -8603 | GDP=36659.406
FLEX: 2466 2124 2217 2147 2297 | ACC: -7580 -640 -9056 | GYRO: 32767 -11736 -12187 | GDP=36877.270
FLEX: 2473 2128 2314 2118 2292 | ACC: -11768 2836 -24080 | GYRO: 23708 4191 -15814 | GDP=28804.797
FLEX: 2512 2153 2338 2158 2299 | ACC: -19588 3024 -17116 | GYRO: 11002 -3505 -4695 | GDP=12464.833
FLEX: 2496 2142 2352 2116 2314 | ACC: -11148 4776 -18948 | GYRO: 589 -7231 2818 | GDP=7783.020
FLEX: 2463 2110 2347 2113 2303 | ACC: -9612 5492 -12956 | GYRO: 536 -3717 1027 | GDP=3893.342
FLEX: 2491 2128 2353 2116 2299 | ACC: -10408 6824 -11396 | GYRO: 1286 -680 -390 | GDP=1506.086
FLEX: 2494 2137 2291 2173 2314 | ACC: -10792 6556 -12028 | GYRO: 1559 158 -755 | GDP=1739.388
FLEX: 2490 2143 2352 2161 2305 | ACC: -11280 6008 -11416 | GYRO: 178 -527 248 | GDP=609.030
FLEX: 2489 2179 2315 2118 2302 | ACC: -10472 5796 -11076 | GYRO: 759 -1019 395 | GDP=1330.589
FLEX: 2496 2159 2351 2103 2253 | ACC: -10004 5748 -11332 | GYRO: -178 -390 -101 | GDP=440.437
FLEX: 2485 2155 2288 2148 2276 | ACC: -10880 5948 -10764 | GYRO: 509 -991 -65 | GDP=1115.969
FLEX: 2506 2159 2315 2139 2289 | ACC: -10616 5848 -11064 | GYRO: 31 604 -278 | GDP=665.628
FLEX: 2503 2139 2272 2189 2259 | ACC: -11180 6336 -10452 | GYRO: -34 -1414 277 | GDP=1441.278
FLEX: 2503 2112 2317 2139 2252 | ACC: -10404 6040 -10208 | GYRO: -24 418 -52 | GDP=421.905
FLEX: 2470 2160 2351 2121 2336 | ACC: -9976 6516 -10024 | GYRO: 706 -2042 110 | GDP=2163.400
FLEX: 2497 2135 2303 2102 2289 | ACC: -10516 6344 -10332 | GYRO: 1062 -637 -993 | GDP=1587.344
FLEX: 2493 2128 2329 2149 2281 | ACC: -11572 6064 -10468 | GYRO: 998 -78 -564 | GDP=1148.993
FLEX: 2481 2143 2305 2272 2240 | ACC: -11312 5868 -10936 | GYRO: 834 -494 -22 | GDP=969.575
FLEX: 2506 2128 2343 2108 2289 | ACC: -11380 5836 -11936 | GYRO: -561 1340 -204 | GDP=1466.948
FLEX: 2512 2159 2328 2140 2277 | ACC: -11920 5276 -10520 | GYRO: -921 218 231 | GDP=974.231
FLEX: 2496 2127 2320 2128 2311 | ACC: -12412 5668 -13604 | GYRO: -3557 2590 877 | GDP=4486.588
FLEX: 2497 2123 2347 2150 2263 | ACC: -12572 3688 -12928 | GYRO: -8973 4061 2182 | GDP=10087.991
FLEX: 2499 2146 2332 2167 2256 | ACC: -11100 5364 -13092 | GYRO: -16047 3806 4289 | GDP=17040.756
FLEX: 2503 2148 2322 2165 2303 | ACC: -11704 6156 -9356 | GYRO: -13341 -153 4787 | GDP=14174.663
FLEX: 2498 2145 2320 2162 2278 | ACC: -8784 8548 -12152 | GYRO: -16020 1357 5161 | GDP=16885.432
FLEX: 2498 2149 2323 2176 2304 | ACC: -10104 9780 -5204 | GYRO: -17821 2098 5981 | GDP=18914.598
FLEX: 2499 2150 2320 2151 2297 | ACC: -6664 10696 -6724 | GYRO: -16073 -3860 5928 | GDP=17560.812
FLEX: 2503 2157 2313 2161 2293 | ACC: -6792 12260 -4132 | GYRO: -17426 3276 4306 | GDP=18246.625
FLEX: 2498 2146 2330 2162 2294 | ACC: -6316 12596 -2624 | GYRO: -15197 269 3838 | GDP=15676.460
