# label=Rest
# timestamp=1763135426.6202857
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2437 2115 2242 2203 2322 | ACC: 2764 7768 14036 | GYRO: 604 -1388 -352 | GDP=1554.112
FLEX: 2451 2128 2255 2278 2371 | ACC: 2148 7776 14664 | GYRO: 364 -2130 -240 | GDP=2174.166
FLEX: 2461 2130 2235 2206 2341 | ACC: 3028 7536 14332 | GYRO: 564 -2359 -265 | GDP=2439.918
FLEX: 2432 2145 2262 2247 2364 | ACC: 3248 6112 15652 | GYRO: 2657 -3384 -1474 | GDP=4547.942
FLEX: 2455 2141 2244 2203 2346 | ACC: 3540 8112 14884 | GYRO: 7481 -4466 -4452 | GDP=9784.213
FLEX: 2445 2131 2246 2267 2363 | ACC: 3532 9176 14580 | GYRO: 6965 -4388 -2885 | GDP=8722.900
FLEX: 2446 2127 2243 2218 2346 | ACC: 4420 9976 11716 | GYRO: 4792 -2738 -1768 | GDP=5795.320
FLEX: 2451 2145 2243 2261 2370 | ACC: 3820 9628 13080 | GYRO: 5061 2138 -1238 | GDP=5631.821
FLEX: 2463 2132 2240 2219 2352 | ACC: 4664 10216 11180 | GYRO: 2567 -1983 -143 | GDP=3246.880
FLEX: 2455 2143 2276 2251 2358 | ACC: 3568 10236 12648 | GYRO: 2773 -105 -1022 | GDP=2957.201
FLEX: 2438 2133 2240 2224 2353 | ACC: 4924 9736 11848 | GYRO: 2720 492 -566 | GDP=2821.492
FLEX: 2447 2141 2233 2250 2374 | ACC: 6664 8452 10736 | GYRO: 5473 9070 -4685 | GDP=11583.085
FLEX: 2450 2140 2235 2234 2346 | ACC: 5384 10836 8820 | GYRO: 3301 22406 -11142 | GDP=25240.238
FLEX: 2458 2131 2250 2275 2375 | ACC: -3976 11696 12024 | GYRO: 2519 32767 -14721 | GDP=36010.129
FLEX: 2453 2189 2247 2231 2361 | ACC: -6700 11384 5600 | GYRO: -1720 32767 -13048 | GDP=35311.258
FLEX: 2454 2158 2271 2303 2383 | ACC: -14940 8804 10096 | GYRO: -1935 32767 -9454 | GDP=34158.438
FLEX: 2443 2153 2257 2241 2365 | ACC: -15932 9392 9120 | GYRO: 1110 19344 -3321 | GDP=19658.369
FLEX: 2465 2160 2257 2307 2391 | ACC: -11928 9272 3648 | GYRO: 330 6376 -263 | GDP=6389.949
FLEX: 2463 2158 2252 2271 2355 | ACC: -12856 9360 4560 | GYRO: -125 6826 -542 | GDP=6848.625
FLEX: 2474 2154 2241 2314 2354 | ACC: -12016 9316 3388 | GYRO: -2065 3638 -647 | GDP=4232.951
FLEX: 2469 2164 2256 2250 2370 | ACC: -13360 9176 5092 | GYRO: -1390 2550 -156 | GDP=2908.425
FLEX: 2470 2156 2286 2275 2384 | ACC: -13064 9460 4324 | GYRO: -1808 -818 220 | GDP=1996.594
FLEX: 2443 2140 2254 2240 2363 | ACC: -13208 9180 4244 | GYRO: -2726 2068 1475 | GDP=3726.033
FLEX: 2451 2161 2252 2250 2379 | ACC: -14300 9264 5608 | GYRO: -4239 -6803 2863 | GDP=8511.563
FLEX: 2467 2129 2256 2251 2357 | ACC: -12400 10484 3204 | GYRO: -10570 -6547 4063 | GDP=13080.370
FLEX: 2445 2161 2253 2288 2368 | ACC: -10196 8284 4752 | GYRO: -16389 -7289 4431 | GDP=18476.000
FLEX: 2447 2176 2272 2256 2370 | ACC: -11596 7372 9912 | GYRO: -11315 -1399 3519 | GDP=11931.881
FLEX: 2485 2181 2234 2320 2367 | ACC: -10476 6752 11128 | GYRO: -6516 -3193 2977 | GDP=7843.216
FLEX: 2415 2124 2261 2235 2363 | ACC: -9940 7672 11072 | GYRO: -2690 -1426 1736 | GDP=3504.750
FLEX: 2410 2181 2227 2225 2383 | ACC: -10724 7092 12904 | GYRO: -3267 -5855 2788 | GDP=7261.354
FLEX: 2451 2141 2230 2249 2330 | ACC: -9452 7444 12624 | GYRO: -551 -9550 1731 | GDP=9721.237
FLEX: 2455 2149 2256 2261 2365 | ACC: -12228 7168 15784 | GYRO: 877 -20065 2629 | GDP=20255.492
FLEX: 2432 2164 2277 2241 2399 | ACC: -10140 8104 13484 | GYRO: 3743 -32768 3144 | GDP=33130.598
FLEX: 2478 2137 2255 2303 2375 | ACC: 1552 8604 7328 | GYRO: -16 -32768 3649 | GDP=32970.551
FLEX: 2448 2188 2259 2234 2336 | ACC: 7156 7496 10972 | GYRO: 2181 -13594 -2368 | GDP=13970.005
FLEX: 2464 2150 2218 2302 2379 | ACC: 4636 8744 12032 | GYRO: 889 -164 -1908 | GDP=2111.322
FLEX: 2451 2162 2250 2247 2373 | ACC: 1068 8760 15356 | GYRO: 535 -707 -2420 | GDP=2577.300
FLEX: 2490 2167 2269 2266 2373 | ACC: 3284 8796 14204 | GYRO: 172 -5200 -637 | GDP=5241.694
FLEX: 2455 2171 2287 2294 2332 | ACC: 3864 8252 15076 | GYRO: 1324 -3918 -1774 | GDP=4500.086
FLEX: 2435 2111 2256 2275 2399 | ACC: 5228 7712 14864 | GYRO: 3906 -1747 -3204 | GDP=5345.508
FLEX: 2398 2113 2293 2285 2398 | ACC: 4356 8716 14376 | GYRO: 5257 -804 -5679 | GDP=7780.328
FLEX: 2448 2100 2253 2261 2324 | ACC: 4300 9408 13352 | GYRO: 6458 331 -7209 | GDP=9684.266
FLEX: 2439 2122 2239 2291 2368 | ACC: 3512 9752 11936 | GYRO: 5286 533 -7504 | GDP=9194.341
FLEX: 2490 2186 2269 2256 2407 | ACC: 2124 10856 12188 | GYRO: 5550 1192 -8711 | GDP=10397.350
FLEX: 2470 2147 2267 2208 2384 | ACC: 2048 10640 11352 | GYRO: 3298 1779 -8729 | GDP=9499.320
FLEX: 2410 2115 2277 2306 2417 | ACC: 376 10700 12448 | GYRO: 4357 922 -9508 | GDP=10499.314
FLEX: 2448 2141 2255 2273 2381 | ACC: 516 9912 11364 | GYRO: 4454 3063 -9962 | GDP=11334.087
FLEX: 2446 2146 2277 2287 2392 | ACC: -2500 10908 10468 | GYRO: 6525 7378 -12357 | GDP=15802.088
FLEX: 2482 2123 2309 2304 2374 | ACC: -6308 11028 9732 | GYRO: 5576 10961 -11396 | GDP=16766.160
FLEX: 2501 2210 2226 2295 2401 | ACC: -9736 12056 9796 | GYRO: 4726 3943 -7079 | GDP=9380.542
FLEX: 2469 2144 2320 2257 2361 | ACC: -9040 12536 6912 | GYRO: 2382 5811 -4282 | GDP=7601.129
FLEX: 2458 2160 2241 2279 2380 | ACC: -10372 12980 8568 | GYRO: 1194 1059 -1307 | GDP=2062.854
FLEX: 2473 2142 2249 2276 2357 | ACC: -8480 12632 7768 | GYRO: -89 -1052 1160 | GDP=1568.510
FLEX: 2466 2178 2262 2277 2409 | ACC: -6372 11864 8904 | GYRO: -1764 -1490 2725 | GDP=3571.753
FLEX: 2459 2170 2243 2240 2377 | ACC: -2044 11036 4972 | GYRO: -1337 10674 -1354 | GDP=10842.285
FLEX: 2461 2131 2219 2245 2333 | ACC: -6524 10156 3608 | GYRO: -2481 32767 -7546 | GDP=33716.074
FLEX: 2442 2175 2246 2266 2384 | ACC: -15224 11604 5384 | GYRO: -4018 32767 -6838 | GDP=33713.188
FLEX: 2469 2143 2242 2262 2367 | ACC: -14936 9300 3928 | GYRO: -2094 32767 -2916 | GDP=32963.074
FLEX: 2473 2133 2264 2263 2362 | ACC: -15748 10788 3044 | GYRO: -1353 21477 65 | GDP=21519.674
FLEX: 2459 2136 2267 2261 2367 | ACC: -12652 10132 -1140 | GYRO: -1034 13927 790 | GDP=13987.658
FLEX: 2432 2151 2257 2274 2384 | ACC: -13588 10616 -1376 | GYRO: -1949 12799 353 | GDP=12951.355
FLEX: 2462 2126 2246 2273 2363 | ACC: -13096 10232 -3160 | GYRO: -2441 7826 926 | GDP=8249.984
FLEX: 2493 2166 2290 2267 2362 | ACC: -13172 10304 -4444 | GYRO: -3054 9973 1038 | GDP=10481.655
FLEX: 2443 2129 2251 2250 2361 | ACC: -13336 11032 -3980 | GYRO: -3758 7491 3186 | GDP=8965.949
FLEX: 2448 2147 2269 2267 2368 | ACC: -9848 8240 -5908 | GYRO: -3614 8290 3046 | GDP=9542.704
FLEX: 2462 2135 2250 2266 2373 | ACC: -13332 11216 -4408 | GYRO: -3397 9578 2229 | GDP=10404.140
FLEX: 2443 2146 2265 2251 2373 | ACC: -13672 11584 -5076 | GYRO: -6227 6586 3204 | GDP=9613.353
FLEX: 2445 2137 2245 2259 2352 | ACC: -11788 11468 -4452 | GYRO: -6610 2782 5845 | GDP=9251.792
FLEX: 2463 2143 2282 2229 2373 | ACC: -10204 12176 -3336 | GYRO: -6033 1309 6858 | GDP=9227.282
FLEX: 2433 2136 2256 2273 2363 | ACC: -9004 12664 -2524 | GYRO: -4912 -3312 6556 | GDP=8836.188
FLEX: 2455 2138 2288 2253 2368 | ACC: -7616 12864 -2608 | GYRO: -5794 -5229 5370 | GDP=9473.636
FLEX: 2439 2128 2244 2275 2361 | ACC: -7112 13704 -1908 | GYRO: -4731 -5315 4444 | GDP=8389.322
FLEX: 2463 2096 2256 2249 2375 | ACC: -6776 13352 -588 | GYRO: -4962 -10916 3750 | GDP=12563.558
FLEX: 2474 2106 2261 2240 2347 | ACC: -3964 13580 -2040 | GYRO: -7765 -9371 2080 | GDP=12346.549
FLEX: 2437 2099 2269 2224 2345 | ACC: -3272 12456 -1548 | GYRO: -8098 351 -1801 | GDP=8303.277
FLEX: 2455 2118 2250 2278 2366 | ACC: -8160 14052 4376 | GYRO: -10487 -1824 -2751 | GDP=10994.187
FLEX: 2465 2125 2249 2263 2377 | ACC: -7320 13156 5336 | GYRO: -9011 -6513 -3821 | GDP=11756.587
FLEX: 2445 2114 2256 2283 2372 | ACC: -6228 13200 5268 | GYRO: -9279 -6342 -4515 | GDP=12112.227
FLEX: 2455 2103 2267 2285 2368 | ACC: -10320 13536 11176 | GYRO: -8415 -13834 -2235 | GDP=16345.856
FLEX: 2443 2107 2245 2255 2356 | ACC: -8836 12128 11296 | GYRO: -2241 -12840 -527 | GDP=13044.746
FLEX: 2479 2105 2249 2256 2397 | ACC: -8720 13656 10352 | GYRO: 255 -21577 1731 | GDP=21647.824
FLEX: 2453 2097 2270 2263 2352 | ACC: -4324 12668 9700 | GYRO: -1151 -17479 3280 | GDP=17821.297
FLEX: 2458 2129 2256 2242 2371 | ACC: -3996 12864 11600 | GYRO: 45 -24893 4311 | GDP=25263.574
FLEX: 2450 2083 2252 2267 2379 | ACC: 636 12344 9564 | GYRO: -78 -23317 4784 | GDP=23802.842
FLEX: 2448 2112 2260 2256 2383 | ACC: 2308 12032 9748 | GYRO: 638 -25776 3732 | GDP=26052.582
FLEX: 2438 2109 2224 2235 2363 | ACC: 5788 11908 7060 | GYRO: 419 -23150 2327 | GDP=23270.432
FLEX: 2451 2114 2262 2268 2375 | ACC: 7328 11612 6552 | GYRO: -2650 -18769 662 | GDP=18966.711
FLEX: 2455 2096 2256 2251 2369 | ACC: 6760 11184 8656 | GYRO: -2303 -15453 -915 | GDP=15650.439
FLEX: 2443 2102 2261 2260 2375 | ACC: 8016 11772 7140 | GYRO: -3854 -10061 -1040 | GDP=10823.984
FLEX: 2462 2125 2256 2250 2373 | ACC: 6540 11612 10432 | GYRO: -4718 -9049 -1359 | GDP=10295.184
FLEX: 2454 2125 2250 2241 2371 | ACC: 8368 11768 9180 | GYRO: -3489 -9770 -392 | GDP=10381.699
FLEX: 2453 2100 2241 2254 2365 | ACC: 6072 11824 11780 | GYRO: -2313 -4559 -884 | GDP=5188.054
FLEX: 2480 2155 2259 2267 2365 | ACC: 8508 11236 9016 | GYRO: -1463 -4568 202 | GDP=4800.812
FLEX: 2448 2134 2268 2253 2367 | ACC: 6856 11072 10460 | GYRO: -888 -1030 -603 | GDP=1487.633
FLEX: 2459 2115 2256 2295 2416 | ACC: 9416 10356 7772 | GYRO: -1796 -2062 -216 | GDP=2743.012
FLEX: 2461 2093 2229 2255 2370 | ACC: 9536 10072 7488 | GYRO: -1736 5456 -2897 | GDP=6416.716
FLEX: 2486 2114 2256 2259 2384 | ACC: 7956 10912 9012 | GYRO: -2484 3282 -2446 | GDP=4787.974
FLEX: 2443 2128 2234 2257 2371 | ACC: 8556 10664 8108 | GYRO: -4578 10044 -3361 | GDP=11538.472
FLEX: 2455 2137 2256 2250 2371 | ACC: 3936 9636 14020 | GYRO: -4555 8494 -1276 | GDP=9722.357
FLEX: 2448 2112 2231 2224 2352 | ACC: 6292 10112 11404 | GYRO: -1458 3883 -1131 | GDP=4299.141
FLEX: 2459 2114 2267 2251 2382 | ACC: 3868 9476 13432 | GYRO: -743 12786 -2233 | GDP=13000.774
FLEX: 2450 2117 2288 2275 2363 | ACC: 1832 9724 14876 | GYRO: 767 5859 -1369 | GDP=6065.503
FLEX: 2451 2110 2247 2256 2398 | ACC: 3144 9260 13160 | GYRO: 2426 3252 -925 | GDP=4161.322
FLEX: 2465 2110 2250 2234 2382 | ACC: 3528 10528 11728 | GYRO: 1092 5095 -1164 | GDP=5339.137
FLEX: 2458 2113 2262 2270 2352 | ACC: 3020 10588 13152 | GYRO: 412 5143 -1295 | GDP=5319.513
FLEX: 2446 2096 2261 2266 2351 | ACC: 2716 11100 12888 | GYRO: -466 4631 -1091 | GDP=4780.543
FLEX: 2435 2096 2254 2274 2349 | ACC: 4336 9688 11572 | GYRO: -33 8234 -2354 | GDP=8563.945
FLEX: 2453 2090 2223 2251 2363 | ACC: 1208 9900 11968 | GYRO: 923 20923 -4842 | GDP=21495.787
FLEX: 2460 2085 2262 2261 2384 | ACC: -2324 9716 12640 | GYRO: 2840 20398 -5311 | GDP=21268.539
FLEX: 2448 2082 2253 2251 2377 | ACC: -3980 9876 8528 | GYRO: 3820 28496 -5124 | GDP=29203.934
FLEX: 2479 2080 2257 2269 2384 | ACC: -8608 9216 8700 | GYRO: 4535 32767 -6412 | GDP=33695.047
FLEX: 2459 2097 2250 2224 2322 | ACC: -11752 10088 7632 | GYRO: 4595 29568 -5341 | GDP=30395.838
FLEX: 2477 2128 2241 2275 2374 | ACC: -12860 10368 4612 | GYRO: 4725 27767 -3747 | GDP=28414.291
FLEX: 2453 2102 2209 2228 2375 | ACC: -13976 10052 3364 | GYRO: 5000 21937 -2130 | GDP=22600.195
FLEX: 2467 2099 2270 2257 2380 | ACC: -15432 10472 3152 | GYRO: 3864 12041 -1612 | GDP=12748.126
FLEX: 2445 2119 2234 2246 2341 | ACC: -13920 10048 1260 | GYRO: 1263 1414 116 | GDP=1899.479
FLEX: 2455 2112 2285 2261 2384 | ACC: -11688 9244 -704 | GYRO: 506 -1146 -325 | GDP=1294.209
FLEX: 2443 2083 2258 2245 2361 | ACC: -13276 8776 1084 | GYRO: 1336 6292 -885 | GDP=6492.872
FLEX: 2460 2113 2309 2246 2372 | ACC: -15264 9040 3560 | GYRO: 3430 -3622 -2547 | GDP=5600.981
FLEX: 2442 2096 2253 2215 2390 | ACC: -12188 8776 -1184 | GYRO: 4272 -4199 -1901 | GDP=6284.535
FLEX: 2469 2098 2283 2303 2390 | ACC: -15672 8688 2560 | GYRO: 4546 -203 -2323 | GDP=5109.173
FLEX: 2490 2085 2271 2243 2379 | ACC: -14556 8476 976 | GYRO: 7565 -9271 350 | GDP=11970.930
FLEX: 2479 2103 2288 2285 2394 | ACC: -11768 8044 -684 | GYRO: 7723 -1285 -405 | GDP=7839.641
FLEX: 2487 2081 2257 2256 2359 | ACC: -11408 10312 -2180 | GYRO: 9702 2102 -1567 | GDP=10050.010
FLEX: 2497 2093 2281 2329 2384 | ACC: -11380 9004 -2128 | GYRO: 5295 7863 -3408 | GDP=10073.642
FLEX: 2480 2091 2263 2233 2370 | ACC: -13228 9288 -2828 | GYRO: 4379 10484 -3327 | GDP=11838.869
FLEX: 2499 2119 2290 2282 2378 | ACC: -15628 9248 -3508 | GYRO: -197 9501 -2203 | GDP=9755.051
FLEX: 2483 2108 2271 2267 2341 | ACC: -20328 9504 -464 | GYRO: 151 -20392 3811 | GDP=20745.607
FLEX: 2487 2126 2289 2287 2348 | ACC: -14460 9940 -4612 | GYRO: -6682 -16034 6245 | GDP=18459.098
FLEX: 2470 2114 2256 2256 2366 | ACC: -17720 9516 2864 | GYRO: -7237 -32279 8438 | GDP=34139.535
FLEX: 2483 2127 2294 2306 2403 | ACC: -11460 9716 1392 | GYRO: -7032 -26968 8506 | GDP=29138.877
FLEX: 2471 2145 2262 2239 2361 | ACC: -10824 9832 5996 | GYRO: -7873 -26570 8732 | GDP=29055.066
FLEX: 2490 2151 2302 2293 2376 | ACC: -10532 9956 10104 | GYRO: -5982 -32768 9156 | GDP=34545.020
FLEX: 2481 2099 2250 2243 2379 | ACC: -3856 9688 8508 | GYRO: -6401 -31296 9917 | GDP=33447.859
FLEX: 2496 2135 2271 2299 2379 | ACC: -1700 9700 12168 | GYRO: -4841 -26448 8090 | GDP=28078.107
FLEX: 2478 2112 2271 2251 2367 | ACC: 2796 9276 11248 | GYRO: -3429 -25644 7262 | GDP=26872.094
FLEX: 2480 2112 2321 2297 2402 | ACC: 5660 8804 11100 | GYRO: -1245 -15335 4314 | GDP=15978.825
FLEX: 2491 2094 2261 2247 2359 | ACC: 4880 8984 12620 | GYRO: -360 -11229 2435 | GDP=11495.619
FLEX: 2483 2135 2363 2261 2361 | ACC: 5376 8192 12564 | GYRO: 535 -9316 1398 | GDP=9435.490
FLEX: 2454 2087 2279 2263 2366 | ACC: 6492 8404 11188 | GYRO: 1247 -5858 819 | GDP=6044.992
FLEX: 2493 2119 2279 2307 2370 | ACC: 6316 8224 12428 | GYRO: 2289 -4045 -560 | GDP=4681.361
FLEX: 2478 2102 2254 2224 2369 | ACC: 7316 8344 12564 | GYRO: 4443 -3972 182 | GDP=5962.395
FLEX: 2429 2142 2283 2272 2400 | ACC: 7812 9328 11528 | GYRO: 6801 -2586 -1115 | GDP=7360.993
FLEX: 2480 2096 2253 2240 2366 | ACC: 8328 10356 12752 | GYRO: 9012 -2356 -2539 | GDP=9654.709
FLEX: 2474 2133 2230 2287 2387 | ACC: 8780 11796 8220 | GYRO: 7275 -1214 -3167 | GDP=8026.787
FLEX: 2480 2102 2239 2245 2353 | ACC: 6252 11036 10380 | GYRO: 6121 2096 -4179 | GDP=7702.201
FLEX: 2482 2128 2242 2279 2381 | ACC: 7824 10848 7420 | GYRO: 5224 4919 -5069 | GDP=8785.300
FLEX: 2464 2116 2238 2265 2368 | ACC: 5328 12012 9376 | GYRO: 6276 13288 -8708 | GDP=17081.814
FLEX: 2471 2112 2234 2304 2362 | ACC: 2300 13824 9432 | GYRO: 7570 14181 -9457 | GDP=18650.482
FLEX: 2474 2114 2217 2266 2363 | ACC: 2800 14108 6492 | GYRO: 5919 19825 -10116 | GDP=23030.385
FLEX: 2496 2128 2290 2317 2401 | ACC: -1564 14676 7708 | GYRO: 5599 18381 -8349 | GDP=20950.316
FLEX: 2485 2108 2231 2258 2368 | ACC: -2960 15248 6936 | GYRO: 2228 18489 -6036 | GDP=19576.525
FLEX: 2486 2150 2226 2310 2399 | ACC: -3340 13720 5648 | GYRO: -736 20877 -4597 | GDP=21389.793
FLEX: 2485 2102 2255 2267 2359 | ACC: -6500 12984 9564 | GYRO: -2777 17888 -3691 | GDP=18474.734
FLEX: 2495 2128 2245 2283 2395 | ACC: -5008 12236 5352 | GYRO: 662 20010 -4192 | GDP=20455.102
FLEX: 2481 2128 2234 2274 2366 | ACC: -10452 14180 11140 | GYRO: 328 7865 -2106 | GDP=8148.684
FLEX: 2496 2143 2256 2318 2365 | ACC: -5236 13276 4264 | GYRO: 447 3609 -1365 | GDP=3884.317
FLEX: 2503 2128 2231 2248 2373 | ACC: -8112 13956 7656 | GYRO: 1452 5642 -1724 | GDP=6075.578
FLEX: 2480 2134 2241 2283 2386 | ACC: -8232 13304 7624 | GYRO: 3195 -4546 -574 | GDP=5586.020
FLEX: 2475 2131 2225 2246 2351 | ACC: -6420 12432 4460 | GYRO: 5113 -3730 -1820 | GDP=6585.444
FLEX: 2495 2143 2240 2271 2383 | ACC: -11276 13368 6660 | GYRO: 7249 -6360 -2716 | GDP=10018.695
FLEX: 2481 2112 2230 2251 2382 | ACC: -10740 13632 6244 | GYRO: 6626 -20522 1851 | GDP=21644.457
FLEX: 2493 2133 2243 2261 2410 | ACC: -9816 13336 4108 | GYRO: 9836 -30517 4515 | GDP=32379.305
FLEX: 2503 2133 2247 2259 2370 | ACC: -6676 14844 2604 | GYRO: 7125 -32671 8675 | GDP=34545.848
FLEX: 2512 2131 2281 2294 2394 | ACC: 1136 15568 -904 | GYRO: 1186 -17864 8027 | GDP=19620.443
FLEX: 2497 2128 2273 2249 2365 | ACC: -544 15968 6472 | GYRO: -2220 -5324 5884 | GDP=8239.832
FLEX: 2496 2123 2288 2320 2384 | ACC: 1944 15388 6516 | GYRO: -5105 -7752 6874 | GDP=11550.169
FLEX: 2503 2125 2262 2265 2372 | ACC: 1644 14604 9012 | GYRO: -5257 -2904 4841 | GDP=7713.919
FLEX: 2498 2122 2241 2282 2382 | ACC: 1872 13228 10328 | GYRO: -3987 -4470 4045 | GDP=7227.662
FLEX: 2495 2116 2268 2242 2378 | ACC: 1412 12884 8796 | GYRO: -1668 -764 644 | GDP=1944.391
FLEX: 2500 2103 2267 2299 2397 | ACC: -364 13032 8988 | GYRO: -442 351 -476 | GDP=738.337
FLEX: 2496 2109 2230 2258 2375 | ACC: 1044 13656 8204 | GYRO: -76 -44 -502 | GDP=509.623
FLEX: 2498 2109 2259 2282 2372 | ACC: 1128 13996 8336 | GYRO: -109 -447 -485 | GDP=668.517
FLEX: 2485 2112 2266 2234 2369 | ACC: 1848 14160 8800 | GYRO: 101 -949 -742 | GDP=1208.870
FLEX: 2491 2115 2271 2307 2376 | ACC: 1376 15000 8924 | GYRO: -77 -3147 634 | GDP=3211.152
FLEX: 2496 2112 2263 2261 2364 | ACC: 1416 15140 8008 | GYRO: -664 -5471 3808 | GDP=6698.776
FLEX: 2491 2137 2251 2288 2389 | ACC: 1988 15168 6844 | GYRO: -3714 -3272 7462 | GDP=8954.396
FLEX: 2496 2110 2254 2247 2391 | ACC: 3612 12576 10336 | GYRO: -4839 -5280 9566 | GDP=11950.007
FLEX: 2449 2095 2269 2305 2363 | ACC: 7596 11856 8960 | GYRO: 1217 919 7361 | GDP=7517.312
FLEX: 2473 2107 2219 2227 2383 | ACC: 7792 11840 7776 | GYRO: 3225 12951 -1335 | GDP=13413.100
FLEX: 2512 2110 2271 2275 2385 | ACC: 2028 11868 9884 | GYRO: 4881 23686 -6127 | GDP=24947.766
FLEX: 2486 2109 2264 2245 2389 | ACC: 468 12164 6784 | GYRO: 5098 25353 -8096 | GDP=27098.145
FLEX: 2486 2098 2288 2300 2384 | ACC: -4280 12940 9076 | GYRO: 4703 27467 -6965 | GDP=28723.953
FLEX: 2498 2114 2239 2266 2362 | ACC: -5664 13604 9808 | GYRO: 3551 17782 -5206 | GDP=18865.619
FLEX: 2496 2110 2242 2265 2390 | ACC: -5728 13908 8736 | GYRO: 3578 10084 -3201 | GDP=11168.507
FLEX: 2486 2096 2246 2250 2386 | ACC: -6364 14040 8768 | GYRO: 1734 4108 -2026 | GDP=4897.662
FLEX: 2464 2085 2257 2288 2401 | ACC: -5928 13924 7428 | GYRO: 300 -780 -549 | GDP=999.901
FLEX: 2496 2083 2229 2256 2382 | ACC: -5856 13744 9112 | GYRO: 158 -905 -68 | GDP=921.202
FLEX: 2502 2087 2259 2282 2382 | ACC: -4936 13948 8240 | GYRO: 579 -1893 208 | GDP=1990.466
FLEX: 2498 2096 2289 2225 2365 | ACC: -4760 13648 7976 | GYRO: 424 -1287 -77 | GDP=1357.230
FLEX: 2513 2131 2246 2320 2394 | ACC: -4904 13504 7440 | GYRO: 636 -1934 -221 | GDP=2047.851
FLEX: 2498 2085 2305 2194 2394 | ACC: -5368 13196 7296 | GYRO: 1216 131 -670 | GDP=1394.531
