# sentence_label=What's up!
# timestamp=1763199925.6402571
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=79
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2525 2171 2279 2384 2368 | ACC: -11264 5556 -10672 | GYRO: -25924 -647 5227 | GDP=26453.619
FLEX: 2512 2161 2288 2391 2388 | ACC: -11088 9296 -10084 | GYRO: -21758 -1296 5841 | GDP=22565.625
FLEX: 2515 2170 2299 2371 2403 | ACC: -8852 9948 -6632 | GYRO: -21965 -6394 6446 | GDP=23767.527
FLEX: 2503 2192 2327 2366 2398 | ACC: -6576 14776 -5300 | GYRO: -25195 -5478 5878 | GDP=26445.178
FLEX: 2501 2188 2333 2374 2423 | ACC: -2576 11960 -960 | GYRO: -29985 -13 3093 | GDP=30144.105
FLEX: 2493 2204 2335 2335 2395 | ACC: -5300 12644 6580 | GYRO: -30774 1270 -225 | GDP=30801.016
FLEX: 2496 2186 2343 2355 2369 | ACC: -5408 9592 10824 | GYRO: -26830 1380 -298 | GDP=26867.119
FLEX: 2497 2189 2336 2346 2384 | ACC: -7816 8312 16452 | GYRO: -18002 5019 -211 | GDP=18689.754
FLEX: 2490 2215 2326 2322 2387 | ACC: -10480 7800 18832 | GYRO: -4113 2583 397 | GDP=4873.014
FLEX: 2475 2169 2320 2326 2384 | ACC: -9420 7676 17240 | GYRO: 6326 -1922 2289 | GDP=6996.562
FLEX: 2480 2178 2336 2323 2386 | ACC: -8736 7684 16036 | GYRO: 21323 -2119 4921 | GDP=21985.830
FLEX: 2491 2160 2313 2315 2371 | ACC: -6956 6040 12632 | GYRO: 32767 -6001 5498 | GDP=33762.645
FLEX: 2486 2191 2305 2319 2398 | ACC: -5872 7376 3728 | GYRO: 32767 -512 6093 | GDP=33332.613
FLEX: 2510 2192 2304 2303 2384 | ACC: -7512 12080 -6388 | GYRO: 32767 7858 7733 | GDP=34572.008
FLEX: 2518 2179 2292 2352 2412 | ACC: -8976 11060 -13260 | GYRO: 32213 2263 12942 | GDP=34789.277
FLEX: 2502 2206 2285 2309 2399 | ACC: 1696 3880 -27608 | GYRO: 16428 -4060 7126 | GDP=18361.445
FLEX: 2509 2186 2282 2319 2396 | ACC: -3512 6608 -17796 | GYRO: 5175 -243 3742 | GDP=6390.793
FLEX: 2509 2187 2288 2299 2391 | ACC: -2832 8792 -15900 | GYRO: 247 -2688 3454 | GDP=4383.659
FLEX: 2512 2194 2309 2338 2422 | ACC: -2104 8904 -13640 | GYRO: -1945 -2603 1575 | GDP=3610.991
FLEX: 2512 2193 2267 2318 2380 | ACC: -2844 10264 -11744 | GYRO: -1062 -550 -44 | GDP=1196.779
FLEX: 2503 2186 2306 2341 2403 | ACC: -3544 10724 -10880 | GYRO: -151 -1307 -137 | GDP=1322.807
FLEX: 2493 2190 2287 2330 2384 | ACC: -3140 10432 -11264 | GYRO: 1016 -243 -1175 | GDP=1572.237
FLEX: 2509 2202 2288 2335 2399 | ACC: -4180 11408 -11828 | GYRO: 1126 -671 -577 | GDP=1432.147
FLEX: 2501 2188 2287 2335 2382 | ACC: -3456 10276 -12660 | GYRO: 1091 -558 -796 | GDP=1461.253
FLEX: 2503 2195 2272 2343 2416 | ACC: -3404 9816 -13908 | GYRO: -891 -1420 -1945 | GDP=2567.743
FLEX: 2509 2207 2290 2354 2393 | ACC: -3256 10068 -15328 | GYRO: -10006 -2513 -3269 | GDP=10822.271
FLEX: 2491 2199 2299 2339 2416 | ACC: -4156 9900 -13636 | GYRO: -21623 -5996 -4975 | GDP=22983.838
FLEX: 2496 2197 2263 2331 2397 | ACC: -3432 9924 -12648 | GYRO: -28253 -7300 -8371 | GDP=30357.793
FLEX: 2502 2176 2306 2332 2402 | ACC: -5880 9700 -7760 | GYRO: -31232 -10583 -11850 | GDP=35040.836
FLEX: 2493 2161 2275 2325 2369 | ACC: -8316 10748 -392 | GYRO: -32768 -6196 -10285 | GDP=34898.617
FLEX: 2496 2210 2288 2320 2394 | ACC: -10956 11260 3336 | GYRO: -32358 -2664 -8993 | GDP=33689.926
FLEX: 2478 2172 2303 2318 2373 | ACC: -11112 9192 5596 | GYRO: -29764 2739 -5242 | GDP=30345.945
FLEX: 2480 2171 2307 2304 2381 | ACC: -11600 7392 11256 | GYRO: -25697 2778 -3775 | GDP=26120.945
FLEX: 2473 2160 2299 2308 2377 | ACC: -11860 5984 14472 | GYRO: -16609 2437 -3252 | GDP=17098.930
FLEX: 2494 2160 2311 2306 2384 | ACC: -11928 6232 14888 | GYRO: -8460 -533 -2366 | GDP=8800.775
FLEX: 2480 2184 2317 2318 2367 | ACC: -12736 5204 15916 | GYRO: -2678 -417 -598 | GDP=2775.460
FLEX: 2480 2207 2315 2311 2368 | ACC: -12548 5412 14416 | GYRO: 6225 -3346 1286 | GDP=7183.323
FLEX: 2480 2191 2299 2294 2365 | ACC: -14556 6016 14824 | GYRO: 12452 -5881 4463 | GDP=14476.078
FLEX: 2477 2176 2279 2320 2366 | ACC: -12408 7628 11016 | GYRO: 21799 -2431 9528 | GDP=23914.199
FLEX: 2480 2165 2272 2351 2336 | ACC: -11688 7708 10532 | GYRO: 29564 558 16845 | GDP=34030.801
FLEX: 2482 2160 2294 2360 2350 | ACC: -8560 8216 6072 | GYRO: 32767 2098 20625 | GDP=38774.586
FLEX: 2465 2182 2288 2395 2342 | ACC: -3600 8612 680 | GYRO: 32767 11611 23435 | GDP=41924.824
FLEX: 2469 2171 2276 2422 2370 | ACC: -1844 13340 -8696 | GYRO: 30197 12991 18869 | GDP=37903.352
FLEX: 2480 2160 2244 2372 2353 | ACC: 4216 9408 -13984 | GYRO: 11550 -9867 12659 | GDP=19773.984
FLEX: 2503 2167 2241 2353 2343 | ACC: 4892 12048 -15288 | GYRO: 5579 835 2637 | GDP=6227.057
FLEX: 2491 2149 2272 2351 2354 | ACC: 52 13040 -9692 | GYRO: 2082 -3976 -205 | GDP=4492.808
FLEX: 2500 2161 2263 2371 2375 | ACC: 800 13300 -11000 | GYRO: -285 -1600 -1440 | GDP=2171.365
FLEX: 2491 2160 2275 2359 2347 | ACC: -2364 14124 -7832 | GYRO: 621 -2063 -1012 | GDP=2380.284
FLEX: 2489 2175 2287 2370 2375 | ACC: -820 13712 -9492 | GYRO: -31 -988 -646 | GDP=1180.856
FLEX: 2489 2162 2238 2356 2379 | ACC: -2332 14376 -7672 | GYRO: 688 260 -395 | GDP=834.847
FLEX: 2494 2177 2266 2377 2351 | ACC: -520 13832 -9468 | GYRO: 291 -532 184 | GDP=633.688
