# sentence_label=How are you?
# timestamp=1763200417.8924303
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=79
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2449 2480 2587 2525 2545 | ACC: 9596 10668 11156 | GYRO: 3223 -1958 -1834 | GDP=4193.453
FLEX: 2422 2509 2555 2509 2554 | ACC: 10584 12128 11068 | GYRO: 4272 -3278 -1249 | GDP=5527.682
FLEX: 2400 2491 2559 2487 2595 | ACC: 13248 10612 10748 | GYRO: 5832 -111 -7097 | GDP=9186.509
FLEX: 2399 2496 2559 2513 2559 | ACC: 11496 10532 9836 | GYRO: 7381 1304 -11536 | GDP=13757.140
FLEX: 2389 2491 2589 2513 2559 | ACC: 11420 10480 4184 | GYRO: 6977 3032 -19233 | GDP=20682.840
FLEX: 2416 2503 2586 2512 2559 | ACC: 6096 9468 5244 | GYRO: 4882 8096 -24036 | GDP=25828.441
FLEX: 2406 2505 2582 2525 2602 | ACC: 1272 11312 3124 | GYRO: 3099 6169 -28632 | GDP=29452.535
FLEX: 2401 2532 2559 2652 2559 | ACC: 4500 3196 3900 | GYRO: 876 9257 -32768 | GDP=34061.727
FLEX: 2403 2559 2554 2555 2609 | ACC: -5228 16044 -4656 | GYRO: -16395 3476 -32768 | GDP=36805.168
FLEX: 2402 2557 2559 2528 2583 | ACC: -23808 -5228 20560 | GYRO: -13709 19771 -32768 | GDP=40651.824
FLEX: 2399 2559 2591 2539 2582 | ACC: -24268 1344 10960 | GYRO: -2388 -1425 -8191 | GDP=8650.182
FLEX: 2389 2531 2554 2515 2559 | ACC: -19628 6264 11588 | GYRO: 3974 777 -3908 | GDP=5627.510
FLEX: 2404 2551 2559 2542 2559 | ACC: -14788 4644 9608 | GYRO: 2094 2165 4774 | GDP=5644.744
FLEX: 2413 2547 2559 2526 2559 | ACC: -16916 7092 10500 | GYRO: 6395 -277 7598 | GDP=9934.905
FLEX: 2400 2541 2601 2544 2559 | ACC: -19860 6976 10696 | GYRO: 8646 11505 23529 | GDP=27581.373
FLEX: 2415 2514 2553 2523 2559 | ACC: -16012 9744 9440 | GYRO: 15860 -10907 30731 | GDP=36261.504
FLEX: 2433 2429 2559 2528 2543 | ACC: -6616 6764 10108 | GYRO: 20038 -9521 32767 | GDP=39570.785
FLEX: 2448 2466 2559 2519 2559 | ACC: 1688 14444 -3428 | GYRO: 18204 -2162 26771 | GDP=32446.053
FLEX: 2463 2468 2559 2523 2523 | ACC: 1764 10724 4376 | GYRO: 12955 -3606 19600 | GDP=23769.629
FLEX: 2480 2463 2559 2535 2557 | ACC: 7928 13356 -3592 | GYRO: 11075 2492 11148 | GDP=15910.486
FLEX: 2489 2455 2559 2525 2559 | ACC: 6556 14088 -2324 | GYRO: 8283 127 4405 | GDP=9382.337
FLEX: 2490 2448 2551 2550 2534 | ACC: 7460 13632 -4136 | GYRO: 4476 6528 1869 | GDP=8132.805
FLEX: 2480 2416 2559 2554 2558 | ACC: 6308 14268 -2452 | GYRO: 128 -792 -6979 | GDP=7024.962
FLEX: 2498 2394 2559 2544 2551 | ACC: 4732 13744 -3676 | GYRO: -6318 10804 -15973 | GDP=20292.369
FLEX: 2496 2364 2594 2549 2559 | ACC: -2520 14964 3836 | GYRO: -4505 3879 -20380 | GDP=21229.369
FLEX: 2499 0 2548 2532 2512 | ACC: -1484 15480 -3060 | GYRO: -13550 11225 -21182 | GDP=27536.889
FLEX: 2541 0 2559 2518 2559 | ACC: -6036 12248 5432 | GYRO: -14731 1806 -26151 | GDP=30068.900
FLEX: 2608 0 2581 2511 2544 | ACC: -5832 10860 1136 | GYRO: -17718 5842 -24803 | GDP=31036.193
FLEX: 2661 0 2559 2526 2559 | ACC: -9536 6740 6084 | GYRO: -13603 -165 -32768 | GDP=35479.723
FLEX: 2739 0 2559 2482 2559 | ACC: -16648 2856 4496 | GYRO: -19711 6633 -27086 | GDP=34149.254
FLEX: 2786 0 2522 2518 2559 | ACC: -26224 448 12080 | GYRO: 5252 -387 -6302 | GDP=8212.702
FLEX: 2798 0 2503 2490 2663 | ACC: -15140 2536 3684 | GYRO: 324 2232 184 | GDP=2262.887
FLEX: 2790 0 2559 2478 2539 | ACC: -15828 5600 6308 | GYRO: 1909 -1876 1630 | GDP=3133.777
FLEX: 2789 0 2518 2510 2527 | ACC: -12864 6364 4208 | GYRO: 1778 300 1238 | GDP=2187.219
FLEX: 2780 0 2558 2463 2544 | ACC: -14568 5512 6344 | GYRO: 598 -874 223 | GDP=1082.224
FLEX: 2769 0 2496 2425 2559 | ACC: -14648 5992 6396 | GYRO: 1609 255 1132 | GDP=1983.767
FLEX: 2778 0 2452 2418 2531 | ACC: -13604 5516 5756 | GYRO: 1465 -366 275 | GDP=1534.864
FLEX: 2743 0 2502 2480 2608 | ACC: -13716 5848 5144 | GYRO: 1244 716 574 | GDP=1545.855
FLEX: 2800 0 2522 2503 2517 | ACC: -13944 5436 5716 | GYRO: 892 -615 -98 | GDP=1087.885
FLEX: 2771 0 2492 2426 2511 | ACC: -14028 5904 5984 | GYRO: 1172 96 153 | GDP=1185.837
FLEX: 2791 0 2497 2448 2543 | ACC: -14232 5436 5924 | GYRO: 687 -89 125 | GDP=703.928
FLEX: 2758 0 2541 2463 2531 | ACC: -14004 5908 5428 | GYRO: 875 365 119 | GDP=955.516
FLEX: 2759 0 2531 2509 2558 | ACC: -14276 5628 5796 | GYRO: 504 -145 314 | GDP=611.259
FLEX: 2745 0 2508 2496 2559 | ACC: -14068 5932 5536 | GYRO: 1093 447 281 | GDP=1213.845
FLEX: 2773 0 2501 2460 2558 | ACC: -14088 6144 5524 | GYRO: 473 41 440 | GDP=647.310
FLEX: 2763 0 2543 2437 2559 | ACC: -13796 6244 5860 | GYRO: 871 -264 300 | GDP=958.299
FLEX: 2769 0 2550 2446 2554 | ACC: -13588 6216 5208 | GYRO: 662 -35 290 | GDP=723.581
FLEX: 2747 0 2476 2463 2539 | ACC: -13984 6012 5952 | GYRO: 761 45 19 | GDP=762.566
FLEX: 2749 0 2512 2466 2508 | ACC: -13844 6056 5432 | GYRO: 725 -311 162 | GDP=805.351
FLEX: 2771 0 2510 2495 2559 | ACC: -13880 5840 5628 | GYRO: 534 92 -46 | GDP=543.816
FLEX: 2761 0 2473 2468 2535 | ACC: -14032 5924 5812 | GYRO: 642 -223 -68 | GDP=683.021
FLEX: 2727 0 2488 2495 2523 | ACC: -13892 6176 5784 | GYRO: 716 143 21 | GDP=730.442
FLEX: 2767 0 2484 2493 2507 | ACC: -13792 6068 5372 | GYRO: 650 -140 -5 | GDP=664.925
FLEX: 2701 0 2486 2449 2482 | ACC: -13988 6228 5836 | GYRO: 665 52 -1 | GDP=667.031
FLEX: 2722 0 2481 2449 2523 | ACC: -14044 6180 5808 | GYRO: 709 -63 -263 | GDP=758.827
FLEX: 2762 0 2494 2454 2528 | ACC: -14048 6012 5848 | GYRO: 717 139 -22 | GDP=730.680
FLEX: 2754 0 2489 2485 2545 | ACC: -14064 6072 5636 | GYRO: 793 -322 -31 | GDP=856.443
FLEX: 2745 0 2487 2440 2587 | ACC: -13788 6020 5440 | GYRO: 329 100 160 | GDP=379.264
FLEX: 2778 0 2515 2455 2510 | ACC: -14032 6172 5868 | GYRO: 812 -440 -114 | GDP=930.559
FLEX: 2736 0 2466 2512 2553 | ACC: -13936 5972 5720 | GYRO: 553 -30 49 | GDP=555.977
