# label=Three
# timestamp=1763139296.3746886
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2557 2160 2195 1919 2558 | ACC: 8860 4932 14420 | GYRO: 1105 2595 1088 | GDP=3023.044
FLEX: 2557 2185 2241 2064 2768 | ACC: 8324 4792 13664 | GYRO: -127 3739 400 | GDP=3762.479
FLEX: 2543 2204 2196 1933 2544 | ACC: 7652 5056 13756 | GYRO: 89 3208 1319 | GDP=3469.719
FLEX: 2559 2235 2218 1978 2769 | ACC: 7520 4948 14332 | GYRO: -1090 1062 67 | GDP=1523.297
FLEX: 2540 2219 2224 1958 2465 | ACC: 7716 5148 13772 | GYRO: -369 719 -158 | GDP=823.460
FLEX: 2553 2210 2222 1967 2769 | ACC: 8016 4444 13804 | GYRO: -974 65 -40 | GDP=976.986
FLEX: 2533 2205 2196 1949 2478 | ACC: 6904 4776 13716 | GYRO: -2370 149 184 | GDP=2381.797
FLEX: 2544 2218 2164 1958 2789 | ACC: 7356 4776 12936 | GYRO: -4196 1262 1605 | GDP=4666.378
FLEX: 2522 2217 2195 1939 2454 | ACC: 6844 3204 14500 | GYRO: -9138 1277 1626 | GDP=9368.973
FLEX: 2518 2199 2198 1968 2833 | ACC: 8876 2312 14712 | GYRO: -3050 557 776 | GDP=3196.080
FLEX: 2544 2213 2191 1927 2463 | ACC: 7316 1000 16680 | GYRO: -1798 1762 1420 | GDP=2890.302
FLEX: 2557 2195 2141 1938 2801 | ACC: 8564 1856 14936 | GYRO: 334 -1937 -649 | GDP=2069.958
FLEX: 2517 2183 2203 1909 2449 | ACC: 8356 1168 15208 | GYRO: 1492 1068 149 | GDP=1840.894
FLEX: 2559 2211 2186 1954 2817 | ACC: 8448 1924 14356 | GYRO: 2347 2293 734 | GDP=3362.293
FLEX: 2531 2189 2214 1904 2426 | ACC: 8764 2380 14164 | GYRO: 2497 4764 887 | GDP=5451.374
FLEX: 2547 2214 2202 1965 2839 | ACC: 7908 2372 13700 | GYRO: 3191 17374 4840 | GDP=18315.676
FLEX: 2534 2188 2181 1936 2432 | ACC: 6732 1324 16152 | GYRO: 2538 17980 4086 | GDP=18612.287
FLEX: 2559 2192 2203 1940 2834 | ACC: 4780 1916 15780 | GYRO: 4577 21300 3590 | GDP=22080.014
FLEX: 2543 2175 2212 1939 2414 | ACC: 248 2228 16500 | GYRO: 5906 18838 2004 | GDP=19843.566
FLEX: 2559 2187 2221 1959 2864 | ACC: -2484 3084 16128 | GYRO: 5819 18667 2053 | GDP=19660.430
FLEX: 2559 2194 2202 1931 2413 | ACC: -4600 4380 14416 | GYRO: 5140 18663 1866 | GDP=19447.600
FLEX: 2593 2192 2212 1983 2844 | ACC: -5808 5316 13560 | GYRO: 5405 17176 2433 | GDP=18169.988
FLEX: 2559 2145 2193 1935 2393 | ACC: -7356 5704 12924 | GYRO: 5172 18225 2682 | GDP=19133.566
FLEX: 2606 2163 2206 1957 2867 | ACC: -8800 6168 11960 | GYRO: 5975 16084 1935 | GDP=17266.729
FLEX: 2549 2160 2179 1936 2413 | ACC: -10736 6536 11316 | GYRO: 3719 13215 1336 | GDP=13793.189
FLEX: 2589 2167 2224 1967 2848 | ACC: -12160 6936 10768 | GYRO: 5178 9389 1294 | GDP=10799.974
FLEX: 2547 2162 2207 1893 2397 | ACC: -12676 7048 9084 | GYRO: 3731 5714 434 | GDP=6838.020
FLEX: 2595 2167 2196 1969 2995 | ACC: -13292 7312 9804 | GYRO: 1932 3595 519 | GDP=4114.123
FLEX: 2544 2178 2201 1921 2394 | ACC: -12248 7728 8944 | GYRO: 2531 976 795 | GDP=2826.758
FLEX: 2587 2163 2204 1978 2834 | ACC: -12188 7316 9572 | GYRO: 1398 2354 1892 | GDP=3327.970
FLEX: 2559 2160 2162 1856 2384 | ACC: -11156 7316 9424 | GYRO: 1954 2728 2413 | GDP=4133.119
FLEX: 2559 2112 2224 2042 2845 | ACC: -11456 7412 9896 | GYRO: 2593 1975 2054 | GDP=3852.686
FLEX: 2494 2205 2200 1913 2403 | ACC: -11212 7684 9288 | GYRO: 2853 2715 2717 | GDP=4784.655
FLEX: 2546 2128 2171 1968 2855 | ACC: -11440 7500 8904 | GYRO: 4023 3929 2922 | GDP=6337.165
FLEX: 2518 2102 2162 1876 2374 | ACC: -11656 8324 8744 | GYRO: 5951 3961 3538 | GDP=7976.300
FLEX: 2613 2109 2174 1937 2868 | ACC: -11264 9296 7460 | GYRO: 7450 3272 3603 | GDP=8898.882
FLEX: 2598 2116 2161 1950 2391 | ACC: -10152 10472 4380 | GYRO: 6468 3284 3992 | GDP=8279.840
FLEX: 2559 2106 2171 1984 2894 | ACC: -10416 10184 5560 | GYRO: 6025 4742 3546 | GDP=8447.563
FLEX: 2523 2100 2189 1938 2439 | ACC: -10452 10812 5028 | GYRO: 7629 3497 1734 | GDP=8569.563
FLEX: 2586 2132 2227 1979 2821 | ACC: -10968 11340 3636 | GYRO: 7616 2926 1511 | GDP=8297.473
FLEX: 2586 2140 2192 1943 2427 | ACC: -10936 11968 1736 | GYRO: 7018 3598 1715 | GDP=8070.883
FLEX: 2588 2177 2202 1955 2832 | ACC: -11036 12104 848 | GYRO: 6580 4019 2579 | GDP=8130.190
FLEX: 2549 0 2135 1943 2437 | ACC: -11420 12864 -28 | GYRO: 3746 2675 1736 | GDP=4919.536
FLEX: 2610 0 2154 1949 2833 | ACC: -10760 12424 380 | GYRO: 3174 1448 1444 | GDP=3775.727
FLEX: 2544 0 2158 1948 2465 | ACC: -9908 12796 -744 | GYRO: 258 343 1404 | GDP=1468.138
FLEX: 2603 2143 2185 1969 2816 | ACC: -10976 12904 1228 | GYRO: 1404 -110 1379 | GDP=1971.029
FLEX: 2592 2155 2176 1933 2491 | ACC: -10208 12652 1360 | GYRO: 890 741 2029 | GDP=2336.241
FLEX: 2625 2122 2155 1943 2802 | ACC: -10468 12400 1740 | GYRO: 820 443 1763 | GDP=1994.196
FLEX: 2608 2153 2174 1962 2495 | ACC: -9260 12692 628 | GYRO: 1282 -743 1198 | GDP=1905.460
FLEX: 2588 2154 2163 1938 2768 | ACC: -9868 12648 1252 | GYRO: 1397 1607 1730 | GDP=2743.530
FLEX: 2593 2137 2166 1968 2512 | ACC: -10164 12508 1644 | GYRO: 1940 -515 1084 | GDP=2281.202
FLEX: 2596 2111 2169 1946 2763 | ACC: -9620 12988 852 | GYRO: 2244 1118 1635 | GDP=2993.106
FLEX: 2599 2130 2191 1948 2529 | ACC: -9732 13600 708 | GYRO: 3006 1950 2444 | GDP=4337.243
FLEX: 2589 2134 2178 1973 2739 | ACC: -9376 13204 232 | GYRO: 3492 2900 3313 | GDP=5619.611
FLEX: 2559 2128 2179 1941 2529 | ACC: -8604 13224 -1012 | GYRO: 3483 4152 4121 | GDP=6808.306
FLEX: 2559 2109 2179 1951 2737 | ACC: -8320 13696 -1176 | GYRO: 4846 4353 3553 | GDP=7419.982
FLEX: 2559 2109 2159 1941 2559 | ACC: -6924 14132 -3184 | GYRO: 3154 5830 3713 | GDP=7597.564
FLEX: 2559 2097 2133 1976 2753 | ACC: -7044 14288 -3328 | GYRO: 3201 4241 2842 | GDP=6025.732
FLEX: 2559 2089 2161 1955 2557 | ACC: -7232 14392 -3556 | GYRO: 1587 2797 1630 | GDP=3605.368
FLEX: 2551 2100 2173 1951 2686 | ACC: -7580 14812 -3524 | GYRO: 1034 2198 1496 | GDP=2852.784
FLEX: 2541 2085 2199 1978 2559 | ACC: -7992 14892 -3756 | GYRO: -543 -4742 116 | GDP=4774.397
FLEX: 2538 2080 2225 2005 2640 | ACC: -7328 14424 -3356 | GYRO: 886 -147 610 | GDP=1085.682
FLEX: 2585 2090 2258 2071 2550 | ACC: -7712 14592 -2372 | GYRO: 3970 -3910 461 | GDP=5591.200
FLEX: 2530 2097 2265 2138 2655 | ACC: -7136 13960 -3836 | GYRO: 5887 -1561 1227 | GDP=6212.811
FLEX: 2543 2109 2279 2176 2592 | ACC: -7772 13628 -1824 | GYRO: 5993 -5093 235 | GDP=7868.286
FLEX: 2550 2145 2271 2222 2609 | ACC: -6644 14688 -5356 | GYRO: 4802 -3189 215 | GDP=5768.461
FLEX: 2549 2208 2257 2268 2587 | ACC: -7712 14116 -2684 | GYRO: -324 -2561 574 | GDP=2644.461
FLEX: 2521 2224 2256 2271 2605 | ACC: -6316 14116 -4224 | GYRO: -658 -2401 318 | GDP=2509.759
FLEX: 2533 2247 2289 2288 2593 | ACC: -7004 13812 -2272 | GYRO: 833 -2283 -275 | GDP=2445.732
FLEX: 2543 2261 2273 2303 2527 | ACC: -7020 14056 -3228 | GYRO: 2514 -2557 -1510 | GDP=3890.828
FLEX: 2552 2275 2267 2297 2594 | ACC: -6752 14020 -3148 | GYRO: 1675 -1616 -840 | GDP=2474.405
FLEX: 2530 2273 2289 2278 2498 | ACC: -7212 13576 -2568 | GYRO: 2749 478 -1042 | GDP=2978.464
FLEX: 2550 2290 2273 2316 2602 | ACC: -7016 13916 -3612 | GYRO: 2527 2070 -930 | GDP=3396.399
FLEX: 2506 2267 2262 2241 2485 | ACC: -7624 13672 -3804 | GYRO: 3256 1286 -1611 | GDP=3853.655
FLEX: 2547 2288 2291 2293 2592 | ACC: -7740 13600 -5548 | GYRO: 2997 6250 -966 | GDP=6998.404
FLEX: 2539 2237 2275 2249 2469 | ACC: -8852 13572 -4436 | GYRO: 2132 3022 -870 | GDP=3799.317
FLEX: 2558 2281 2219 2270 2613 | ACC: -7604 13752 -6276 | GYRO: 775 2204 -506 | GDP=2390.455
FLEX: 2534 2260 2258 2265 2447 | ACC: -8628 13376 -5192 | GYRO: 594 2637 -245 | GDP=2714.154
FLEX: 2546 2262 2277 2290 2647 | ACC: -7360 13332 -6364 | GYRO: 73 3712 7 | GDP=3712.724
FLEX: 2519 2275 2273 2240 2432 | ACC: -7580 13424 -5804 | GYRO: -315 3373 -409 | GDP=3412.277
FLEX: 2541 2272 2297 2273 2645 | ACC: -5684 13624 -7396 | GYRO: -1397 7712 203 | GDP=7840.138
FLEX: 2524 2240 2283 2253 2411 | ACC: -6996 13284 -5704 | GYRO: -1918 15456 -42 | GDP=15574.608
FLEX: 2544 2263 2276 2288 2702 | ACC: -6040 13388 -7096 | GYRO: -2880 16548 -222 | GDP=16798.213
FLEX: 2529 2194 2270 2239 2428 | ACC: -7052 13584 -4172 | GYRO: -3071 8337 -134 | GDP=8885.638
FLEX: 2559 2177 2277 2271 2729 | ACC: -5752 13780 -5536 | GYRO: -194 5516 0 | GDP=5519.411
FLEX: 2559 2160 2265 2220 2417 | ACC: -6188 13804 -5684 | GYRO: -997 3763 -353 | GDP=3908.809
FLEX: 2546 2195 2288 2265 2731 | ACC: -5444 14176 -7240 | GYRO: 635 -2835 -823 | GDP=3019.566
FLEX: 2587 2171 2255 2241 2431 | ACC: -6200 14328 -7312 | GYRO: -592 292 668 | GDP=939.123
FLEX: 2559 2191 2299 2257 2717 | ACC: -5704 13872 -7108 | GYRO: 667 -1585 -220 | GDP=1733.642
FLEX: 2559 2160 2286 2216 2419 | ACC: -6188 13968 -6176 | GYRO: -640 -813 80 | GDP=1037.771
FLEX: 2618 2189 2270 2209 2741 | ACC: -5524 14028 -6532 | GYRO: -254 -5855 -759 | GDP=5909.452
FLEX: 2553 2171 2277 2233 2382 | ACC: -8228 14008 -4896 | GYRO: -641 -12422 -2138 | GDP=12620.935
FLEX: 2611 2267 2279 2257 2679 | ACC: -9488 14044 -5988 | GYRO: -1827 -30309 -4610 | GDP=30711.977
FLEX: 2554 2179 2277 2225 2346 | ACC: -10272 14992 -5552 | GYRO: -5160 -32768 -4703 | GDP=33503.516
FLEX: 2559 2207 2290 2231 2765 | ACC: -9504 14580 -3184 | GYRO: -10298 -32768 -1243 | GDP=34370.563
FLEX: 2541 2192 2264 2238 2338 | ACC: -7716 13500 148 | GYRO: -12510 -32768 2213 | GDP=35144.551
FLEX: 2559 2187 2271 2265 2752 | ACC: -5804 13180 3648 | GYRO: -15977 -32768 3446 | GDP=36618.047
FLEX: 2537 2192 2241 2233 2352 | ACC: -2840 11616 7460 | GYRO: -17367 -32768 3263 | GDP=37229.043
FLEX: 2559 2199 2274 2259 2725 | ACC: 4012 9780 8820 | GYRO: -14907 -27324 2634 | GDP=31237.119
FLEX: 2525 2171 2254 2217 2362 | ACC: 4540 8164 12528 | GYRO: -10208 -8967 2860 | GDP=13884.882
FLEX: 2559 2210 2256 2269 2762 | ACC: 5288 5388 13480 | GYRO: -6063 587 2918 | GDP=6754.203
FLEX: 2547 2192 2270 2235 2338 | ACC: 4120 3036 13040 | GYRO: -4674 5510 787 | GDP=7268.132
FLEX: 2544 2214 2279 2256 2747 | ACC: 2416 8180 9764 | GYRO: -1852 8180 287 | GDP=8391.940
FLEX: 2544 2174 2275 2190 2341 | ACC: 800 7620 13980 | GYRO: -3340 4439 -783 | GDP=5610.117
FLEX: 2555 2173 2255 2261 2711 | ACC: 2332 7412 12784 | GYRO: -5908 8900 -2601 | GDP=10994.529
FLEX: 2532 2144 2251 2227 2335 | ACC: -3192 7352 18144 | GYRO: -2516 11726 -3351 | GDP=12452.250
FLEX: 2582 2153 2259 2241 2801 | ACC: -1900 7868 12320 | GYRO: 1578 20334 -2197 | GDP=20513.129
FLEX: 2544 2144 2250 2202 2375 | ACC: -10544 5984 19992 | GYRO: -3508 12689 -3013 | GDP=13505.368
FLEX: 2557 2134 2249 2199 2786 | ACC: -9560 5756 21836 | GYRO: -5369 -22557 -3479 | GDP=23446.701
FLEX: 2531 2144 2222 2194 2351 | ACC: 304 5248 14020 | GYRO: -1885 -19441 -2615 | GDP=19706.443
FLEX: 2558 2135 2239 2195 2832 | ACC: 152 5356 17032 | GYRO: -1497 -7380 -476 | GDP=7545.329
FLEX: 2522 2103 2202 2127 2351 | ACC: -164 4756 16412 | GYRO: 1566 14 -100 | GDP=1569.252
FLEX: 2559 2102 2238 2140 2874 | ACC: -1652 5256 16432 | GYRO: 1362 -619 -889 | GDP=1740.266
FLEX: 2506 2087 2254 2135 2387 | ACC: -1352 4780 15912 | GYRO: -810 -1498 -115 | GDP=1706.848
FLEX: 2544 2102 2249 2173 2833 | ACC: -1416 4892 16460 | GYRO: 230 -2127 30 | GDP=2139.610
FLEX: 2559 2127 2202 2138 2357 | ACC: -164 4608 16412 | GYRO: 918 -2224 742 | GDP=2517.829
FLEX: 2613 2143 2213 2195 2850 | ACC: 376 4960 15788 | GYRO: 1412 80 910 | GDP=1681.738
FLEX: 2543 2115 2254 2185 2339 | ACC: 96 4516 16108 | GYRO: 1424 982 648 | GDP=1847.161
FLEX: 2550 2091 2184 2121 2779 | ACC: 340 4988 15628 | GYRO: 1251 -767 -207 | GDP=1481.938
