# sentence_label=What's up!
# timestamp=1763199993.4041255
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=80
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2544 2141 2277 2179 2166 | ACC: -9656 2116 -13804 | GYRO: -1028 -1833 1267 | GDP=2453.969
FLEX: 2539 2147 2288 2181 2163 | ACC: -8468 2796 -15964 | GYRO: -5725 2016 286 | GDP=6076.321
FLEX: 2544 2163 2298 2185 2191 | ACC: -11200 2360 -13992 | GYRO: -9581 -94 -908 | GDP=9624.389
FLEX: 2514 2173 2303 2210 2231 | ACC: -12008 4184 -15520 | GYRO: -19482 -7174 2192 | GDP=20876.289
FLEX: 2512 2203 2291 2215 2307 | ACC: -12524 2812 -12892 | GYRO: -28363 -9089 6218 | GDP=30425.865
FLEX: 2513 2218 2308 2224 2314 | ACC: -11300 6636 -12368 | GYRO: -29465 -18975 7231 | GDP=35784.414
FLEX: 2512 2256 2307 2235 2319 | ACC: -8992 5812 -9188 | GYRO: -31341 -13410 6980 | GDP=34796.648
FLEX: 2518 2255 2321 2262 2337 | ACC: -8428 10412 -3572 | GYRO: -29515 -11930 2377 | GDP=31923.506
FLEX: 2517 2256 2306 2251 2345 | ACC: -9348 11364 692 | GYRO: -32768 -8529 2385 | GDP=33943.688
FLEX: 2510 2220 2326 2257 2337 | ACC: -7404 10276 5508 | GYRO: -32768 -1938 5083 | GDP=33216.480
FLEX: 2495 2241 2333 2288 2342 | ACC: -7520 6332 13896 | GYRO: -32768 1014 3271 | GDP=32946.465
FLEX: 2506 2256 2320 2254 2355 | ACC: -7628 3900 20660 | GYRO: -20967 -3656 -752 | GDP=21296.643
FLEX: 2483 2234 2341 2271 2343 | ACC: -9192 4324 19384 | GYRO: -1067 -3766 -175 | GDP=3918.146
FLEX: 2492 2205 2304 2253 2337 | ACC: -9088 5064 16636 | GYRO: 5303 -3685 3885 | GDP=7536.196
FLEX: 2506 2224 2321 2243 2326 | ACC: -7944 5952 15380 | GYRO: 17924 -4575 8452 | GDP=20338.061
FLEX: 2480 2224 2331 2258 2322 | ACC: -7192 7288 12172 | GYRO: 26791 -1434 10434 | GDP=28786.844
FLEX: 2485 2213 2326 2259 2334 | ACC: -7004 10576 7988 | GYRO: 31622 361 11418 | GDP=33622.195
FLEX: 2479 2208 2324 2251 2329 | ACC: -5828 10780 5996 | GYRO: 32767 4505 13027 | GDP=35548.195
FLEX: 2494 2195 2321 2253 2346 | ACC: -5656 10156 5320 | GYRO: 32767 4347 14015 | GDP=35902.547
FLEX: 2485 2189 2328 2218 2323 | ACC: -1596 10176 -4640 | GYRO: 32767 4531 14402 | GDP=36078.023
FLEX: 2515 2196 2320 2244 2322 | ACC: -36 9000 -7328 | GYRO: 32767 647 9824 | GDP=34214.117
FLEX: 2531 2191 2305 2247 2315 | ACC: 5488 6304 -20560 | GYRO: 28989 717 6669 | GDP=29754.861
FLEX: 2545 2202 2320 2256 2322 | ACC: 2156 7064 -19844 | GYRO: 11942 -4527 1557 | GDP=12865.820
FLEX: 2540 2193 2320 2257 2313 | ACC: 676 8416 -18420 | GYRO: 655 -3782 -643 | GDP=3891.786
FLEX: 2534 2207 2354 2257 2320 | ACC: -1836 8984 -14692 | GYRO: -2034 -2849 -1401 | GDP=3770.512
FLEX: 2522 2191 2334 2261 2335 | ACC: -1948 10652 -13876 | GYRO: -740 -762 204 | GDP=1081.601
FLEX: 2531 2220 2343 2273 2317 | ACC: -1964 9504 -12352 | GYRO: -1185 -2054 806 | GDP=2504.551
FLEX: 2547 2193 2303 2242 2320 | ACC: -364 9728 -13576 | GYRO: -771 125 159 | GDP=797.087
FLEX: 2537 2202 2320 2252 2308 | ACC: -1704 9752 -12040 | GYRO: -82 -1086 -593 | GDP=1240.068
FLEX: 2534 2195 2325 2242 2325 | ACC: -1228 9860 -13000 | GYRO: 239 -407 -349 | GDP=587.002
FLEX: 2546 2193 2322 2253 2292 | ACC: -2128 9764 -12252 | GYRO: 777 -572 -599 | GDP=1135.656
FLEX: 2522 2201 2322 2245 2310 | ACC: -1500 9820 -13364 | GYRO: 526 -909 -292 | GDP=1090.056
FLEX: 2534 2193 2313 2284 2310 | ACC: -1512 9716 -13272 | GYRO: 73 -957 -508 | GDP=1085.929
FLEX: 2537 2207 2330 2253 2297 | ACC: -1664 10464 -13432 | GYRO: -1239 -1543 -1001 | GDP=2217.650
FLEX: 2533 2224 2333 2247 2322 | ACC: -1712 10432 -13540 | GYRO: -2725 -204 -1192 | GDP=2981.292
FLEX: 2520 2191 2334 2256 2329 | ACC: -1608 11352 -14788 | GYRO: -7582 790 -1646 | GDP=7798.727
FLEX: 2530 2207 2321 2283 2329 | ACC: -1652 10820 -14232 | GYRO: -14508 98 -2321 | GDP=14692.812
FLEX: 2518 2209 2320 2245 2334 | ACC: -1892 11076 -12308 | GYRO: -18156 872 -3598 | GDP=18529.605
FLEX: 2523 2204 2320 2283 2352 | ACC: -2632 12128 -8976 | GYRO: -14731 -478 -4485 | GDP=15406.040
FLEX: 2507 2231 2323 2259 2351 | ACC: -3280 13172 -7428 | GYRO: -12324 555 -4070 | GDP=12990.531
FLEX: 2515 2257 2325 2287 2363 | ACC: -4220 14428 -5604 | GYRO: -12978 1184 -4132 | GDP=13671.275
FLEX: 2507 2267 2308 2281 2365 | ACC: -4428 14608 -4316 | GYRO: -12780 1714 -3347 | GDP=13321.734
FLEX: 2514 2254 2352 2279 2365 | ACC: -3740 14508 -2780 | GYRO: -11875 270 -2465 | GDP=12131.148
FLEX: 2506 2282 2336 2270 2371 | ACC: -4932 15636 -960 | GYRO: -12465 1717 -2792 | GDP=12888.738
FLEX: 2514 2282 2331 2291 2359 | ACC: -4680 15512 -648 | GYRO: -12423 2315 -1287 | GDP=12702.226
FLEX: 2483 2269 2322 2262 2373 | ACC: -5472 15088 2096 | GYRO: -14137 2538 -1513 | GDP=14442.485
FLEX: 2494 2276 2383 2281 2343 | ACC: -5332 15600 2676 | GYRO: -13077 1207 -215 | GDP=13134.345
FLEX: 2518 2265 2305 2256 2325 | ACC: -5416 14788 4764 | GYRO: -13780 2604 -369 | GDP=14028.734
FLEX: 2496 2273 2312 2272 2355 | ACC: -5152 14412 6476 | GYRO: -9981 596 475 | GDP=10010.055
FLEX: 2486 2273 2337 2277 2320 | ACC: -4612 13780 6348 | GYRO: -7038 2300 493 | GDP=7420.680
FLEX: 2503 2297 2327 2271 2357 | ACC: -5328 14040 7344 | GYRO: -3974 624 433 | GDP=4045.929
