# sentence_label=How are you?
# timestamp=1763200643.681807
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=76
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2455 2555 2455 2399 2609 | ACC: 32767 8676 -1140 | GYRO: -6259 -6270 364 | GDP=8866.819
FLEX: 2413 2548 2463 2423 2614 | ACC: -3748 17096 15988 | GYRO: 1008 1535 -2737 | GDP=3295.976
FLEX: 2411 2546 2462 2407 2604 | ACC: 10948 12256 6460 | GYRO: 430 -838 306 | GDP=990.343
FLEX: 2407 2531 2479 2415 2607 | ACC: 4548 12572 9536 | GYRO: 1403 88 -1289 | GDP=1907.269
FLEX: 2427 2553 2464 2405 2586 | ACC: 8424 11812 6864 | GYRO: -54 -46 142 | GDP=158.732
FLEX: 2418 2535 2451 2368 2611 | ACC: 5908 12572 8956 | GYRO: 66 2168 -1336 | GDP=2547.445
FLEX: 2420 2542 2423 2405 2611 | ACC: 6920 12808 10060 | GYRO: -752 438 37 | GDP=871.044
FLEX: 2416 2529 2444 2387 2583 | ACC: 5996 12944 10044 | GYRO: 1035 143 -433 | GDP=1131.001
FLEX: 2419 2542 2469 2402 2585 | ACC: 6988 12032 9436 | GYRO: 1251 -777 752 | GDP=1653.552
FLEX: 2410 2503 2427 2401 2559 | ACC: 8016 12832 8320 | GYRO: 1912 -1255 1131 | GDP=2551.457
FLEX: 2403 2519 2461 2405 2591 | ACC: 9024 13084 11564 | GYRO: 3101 -3911 937 | GDP=5078.395
FLEX: 2379 2521 2470 2384 2559 | ACC: 14188 13260 10088 | GYRO: 5603 -2696 -3603 | GDP=7186.351
FLEX: 2378 2528 2469 2385 2595 | ACC: 7756 14356 11608 | GYRO: 8955 -6756 -7129 | GDP=13291.283
FLEX: 2366 2512 2472 2378 2559 | ACC: 7072 13448 3468 | GYRO: 11058 -7881 -6391 | GDP=15007.812
FLEX: 2369 2525 2465 2417 2583 | ACC: 7212 12284 2380 | GYRO: 11723 -4556 -10528 | GDP=16401.971
FLEX: 2364 2533 2454 2306 2559 | ACC: 5664 12288 -80 | GYRO: 7607 -1646 -12396 | GDP=14636.822
FLEX: 2370 2525 2447 2417 2559 | ACC: 5028 12604 -1840 | GYRO: 1991 -2877 -16651 | GDP=17014.611
FLEX: 2378 2512 2443 2374 2557 | ACC: 2276 12620 -460 | GYRO: -1196 1404 -18516 | GDP=18607.631
FLEX: 2359 2531 2449 2386 2582 | ACC: 3784 9496 -464 | GYRO: -5324 -2347 -21787 | GDP=22550.537
FLEX: 2375 2522 2442 2377 2551 | ACC: -1856 10784 5896 | GYRO: -6111 141 -27649 | GDP=28316.629
FLEX: 2383 2550 2444 2394 2559 | ACC: 492 10520 -1936 | GYRO: -11868 -3361 -28736 | GDP=31271.447
FLEX: 2399 2534 2441 2355 2559 | ACC: -12580 15292 6668 | GYRO: -15289 -8607 -32344 | GDP=36796.309
FLEX: 2382 2446 2447 2394 2512 | ACC: -20640 4100 15692 | GYRO: -12517 9532 -24407 | GDP=29038.525
FLEX: 2352 2494 2459 2433 2500 | ACC: -25184 6744 14568 | GYRO: 2023 -5866 -3652 | GDP=7199.971
FLEX: 2336 2538 2460 2352 2533 | ACC: -17188 9692 8328 | GYRO: 5233 1178 1024 | GDP=5460.819
FLEX: 2375 2559 2416 2341 2607 | ACC: -14872 10012 7652 | GYRO: 3265 5121 4732 | GDP=7699.136
FLEX: 2384 2527 2405 2369 2459 | ACC: -14044 9192 8232 | GYRO: 5764 3675 5746 | GDP=8930.053
FLEX: 2375 2526 2412 2357 2544 | ACC: -14848 14672 708 | GYRO: 1361 12433 16151 | GDP=20427.594
FLEX: 2402 2481 2501 2378 2591 | ACC: -16432 6768 14728 | GYRO: 10417 12498 19746 | GDP=25585.512
FLEX: 2427 2437 2559 2401 2530 | ACC: -8480 14564 -180 | GYRO: 5630 1813 26016 | GDP=26679.883
FLEX: 2438 2466 2608 2445 2519 | ACC: -4168 10268 6204 | GYRO: 4013 -93 15858 | GDP=16358.147
FLEX: 2508 2336 2655 2431 2512 | ACC: -1012 15696 -1324 | GYRO: 2880 -285 18151 | GDP=18380.273
FLEX: 2493 0 2681 2423 2529 | ACC: 3316 15332 -640 | GYRO: 2135 -7932 6414 | GDP=10421.815
FLEX: 2559 0 2703 2451 2512 | ACC: 3012 15844 -1368 | GYRO: 2844 834 2268 | GDP=3731.986
FLEX: 2555 0 2686 2431 2517 | ACC: 3052 15200 -40 | GYRO: -2321 -3390 -3844 | GDP=5626.320
FLEX: 2676 0 2704 2417 2541 | ACC: 732 14008 1444 | GYRO: -1712 890 -9840 | GDP=10027.395
FLEX: 2730 0 2692 2416 2559 | ACC: -2648 14476 2064 | GYRO: -5138 -1667 -14812 | GDP=15766.207
FLEX: 2794 0 2704 2380 2538 | ACC: -3324 11992 4408 | GYRO: -4854 1518 -19695 | GDP=20341.059
FLEX: 2813 0 2661 2373 2550 | ACC: -7592 14016 5512 | GYRO: -4407 -6193 -21389 | GDP=22699.432
FLEX: 2875 0 2669 2385 2511 | ACC: 3564 7232 -4344 | GYRO: -19449 -1648 -32768 | GDP=38140.809
FLEX: 2871 0 2618 2416 2525 | ACC: -32768 -5616 21148 | GYRO: -21053 22362 -32768 | GDP=44911.352
FLEX: 2887 0 2614 2389 2545 | ACC: -23936 -1244 11056 | GYRO: 3393 -10830 3348 | GDP=11832.601
FLEX: 2903 0 2593 2362 2544 | ACC: -8732 6884 2924 | GYRO: 1819 1397 -2968 | GDP=3750.919
FLEX: 2863 0 2602 2368 2505 | ACC: -14816 3964 6384 | GYRO: 951 -1192 -343 | GDP=1562.982
FLEX: 2873 0 2583 2373 2519 | ACC: -14256 4672 5684 | GYRO: 1181 -1181 -972 | GDP=1932.435
FLEX: 2877 0 2559 2329 2477 | ACC: -14472 4032 7156 | GYRO: 259 -553 1051 | GDP=1215.521
FLEX: 2843 0 2559 2354 2498 | ACC: -14188 5504 6484 | GYRO: 1733 -63 637 | GDP=1847.438
FLEX: 2858 0 2586 2367 2499 | ACC: -14300 5160 6548 | GYRO: 883 1476 238 | GDP=1736.349
FLEX: 2855 0 2559 2362 2507 | ACC: -14316 5472 6448 | GYRO: 933 263 409 | GDP=1052.112
FLEX: 2847 0 2559 2358 2521 | ACC: -13692 5356 6732 | GYRO: 424 1142 246 | GDP=1242.761
FLEX: 2863 0 2559 2342 2505 | ACC: -13932 5300 6512 | GYRO: 1036 -387 681 | GDP=1298.779
FLEX: 2850 0 2557 2375 2511 | ACC: -12684 5388 5988 | GYRO: 725 503 42 | GDP=883.401
FLEX: 2887 0 2556 2336 2496 | ACC: -13812 5352 6360 | GYRO: 248 -564 313 | GDP=691.064
FLEX: 2819 0 2525 2345 2595 | ACC: -13704 5240 7424 | GYRO: 1380 255 -132 | GDP=1409.556
FLEX: 2821 0 2603 2343 2434 | ACC: -13992 5456 6408 | GYRO: 662 144 57 | GDP=679.874
FLEX: 2813 0 2549 2324 2532 | ACC: -13980 5280 7120 | GYRO: 1086 -235 425 | GDP=1189.641
FLEX: 2859 0 2684 2446 2470 | ACC: -13844 5448 5960 | GYRO: 277 416 426 | GDP=656.705
FLEX: 2838 0 2605 2352 2458 | ACC: -13980 5600 7020 | GYRO: 683 -841 848 | GDP=1375.818
FLEX: 2832 0 2544 2374 2515 | ACC: -13572 5740 6872 | GYRO: 639 642 189 | GDP=925.314
