# label=Five
# timestamp=1763139411.6885426
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2426 2095 2187 2053 2190 | ACC: -13028 7536 3352 | GYRO: 736 4162 1221 | GDP=4399.407
FLEX: 2382 2158 2169 2078 2165 | ACC: -13116 7480 2900 | GYRO: 168 -989 374 | GDP=1070.617
FLEX: 2386 2067 2177 2000 2192 | ACC: -13608 7972 2984 | GYRO: 1018 -361 -357 | GDP=1137.583
FLEX: 2412 2064 2151 2059 2175 | ACC: -13824 7788 3104 | GYRO: 522 -1066 -833 | GDP=1450.079
FLEX: 2371 2006 2179 2007 2160 | ACC: -14244 7716 2708 | GYRO: 636 -119 -531 | GDP=837.029
FLEX: 2393 2062 2190 2075 2138 | ACC: -14628 7664 3032 | GYRO: 854 -1624 -148 | GDP=1840.814
FLEX: 2431 2094 2146 2029 2193 | ACC: -13800 7804 3140 | GYRO: 1121 934 326 | GDP=1495.083
FLEX: 2382 2073 2116 2079 2162 | ACC: -13800 7588 2844 | GYRO: 455 -1614 -784 | GDP=1851.129
FLEX: 2401 2062 2192 2039 2160 | ACC: -13796 7808 2532 | GYRO: 519 414 25 | GDP=664.366
FLEX: 2400 2069 2160 2064 2256 | ACC: -13884 7684 3060 | GYRO: 855 -1043 -237 | GDP=1369.322
FLEX: 2416 2046 2150 2034 2141 | ACC: -13844 7632 3280 | GYRO: 476 388 -132 | GDP=628.127
FLEX: 2395 2007 2177 2093 2172 | ACC: -14236 7572 3544 | GYRO: 551 -1734 -511 | GDP=1889.835
FLEX: 2385 2067 2171 2032 2154 | ACC: -13992 7524 3308 | GYRO: 987 267 80 | GDP=1025.601
FLEX: 2426 2079 2176 2067 2165 | ACC: -13924 7636 3472 | GYRO: 1074 -187 89 | GDP=1093.785
FLEX: 2401 2098 2160 2023 2163 | ACC: -13580 7792 2672 | GYRO: 481 148 -172 | GDP=531.836
FLEX: 2413 2037 2207 2064 2154 | ACC: -15044 7408 3984 | GYRO: 921 -2308 -679 | GDP=2576.072
FLEX: 2419 2077 2156 2030 2157 | ACC: -19520 7120 7952 | GYRO: 2262 -17741 -2497 | GDP=18058.094
FLEX: 2383 2064 2156 2095 2173 | ACC: -22944 6544 10064 | GYRO: 3494 -32768 -7265 | GDP=33745.074
FLEX: 2375 2041 2165 2013 2179 | ACC: -8112 9216 508 | GYRO: 892 -32768 -2414 | GDP=32868.906
FLEX: 2453 2041 2157 2096 2194 | ACC: 1432 8416 6624 | GYRO: -3294 -7273 523 | GDP=8001.281
FLEX: 2406 1989 2211 2000 2128 | ACC: -5760 5312 16628 | GYRO: -3069 7207 613 | GDP=7857.186
FLEX: 2411 2101 2169 2079 2199 | ACC: -5536 5944 15188 | GYRO: -1743 -6788 -832 | GDP=7057.423
FLEX: 2414 2064 2191 2002 2166 | ACC: -4420 5616 13444 | GYRO: -2218 -1000 -452 | GDP=2474.637
FLEX: 2443 2079 2170 2066 2125 | ACC: -5920 5320 15548 | GYRO: -916 135 -159 | GDP=939.448
FLEX: 2374 2034 2152 2047 2128 | ACC: -5552 5500 15164 | GYRO: -200 -3420 -658 | GDP=3488.462
FLEX: 2384 2096 2142 2031 2127 | ACC: -5240 4956 15808 | GYRO: -393 -5270 -770 | GDP=5340.435
FLEX: 2428 2062 2143 2011 2194 | ACC: -6192 4512 18120 | GYRO: 307 -13161 -2663 | GDP=13431.223
FLEX: 2413 2062 2207 2059 2192 | ACC: -1692 6044 12492 | GYRO: -285 -20728 -2816 | GDP=20920.350
FLEX: 2418 2087 2160 2000 2107 | ACC: -1844 4692 15912 | GYRO: -1722 -14605 -2876 | GDP=14984.748
FLEX: 2443 2032 2149 2064 2161 | ACC: 1512 5444 13888 | GYRO: -3706 -18557 -3205 | GDP=19192.934
FLEX: 2386 2046 2187 2000 2118 | ACC: 2900 3984 16052 | GYRO: -2047 -2638 -863 | GDP=3448.771
FLEX: 2427 2082 2198 2087 2159 | ACC: 3000 3920 16264 | GYRO: -706 -5245 -896 | GDP=5367.614
FLEX: 2405 2032 2160 2033 2177 | ACC: 2852 3460 16588 | GYRO: 581 7 -21 | GDP=581.422
FLEX: 2444 2096 2146 2091 2160 | ACC: 3060 3772 16360 | GYRO: 1098 -551 -533 | GDP=1339.139
FLEX: 2420 2067 2071 2032 2157 | ACC: 2632 4064 15728 | GYRO: 1617 970 -796 | GDP=2046.755
FLEX: 2399 2066 2150 2064 2152 | ACC: 2828 4276 15392 | GYRO: 489 -1152 -410 | GDP=1316.938
FLEX: 2411 2027 2167 2000 2173 | ACC: 3136 3928 15804 | GYRO: 241 -243 -1010 | GDP=1066.410
FLEX: 2420 2031 2173 2014 2160 | ACC: 3040 3608 16752 | GYRO: 1109 -883 -2182 | GDP=2602.056
FLEX: 2433 2057 2158 2000 2131 | ACC: 4716 4676 15272 | GYRO: 2160 -3586 -5468 | GDP=6886.510
FLEX: 2416 2074 2176 2016 2160 | ACC: 5020 3708 15272 | GYRO: 839 -6847 -7754 | GDP=10378.335
FLEX: 2421 2090 2125 2070 2123 | ACC: 5664 6784 9664 | GYRO: -7713 -3311 -6241 | GDP=10459.597
FLEX: 2384 2059 2153 2064 2182 | ACC: 2572 2556 13652 | GYRO: -10979 -2797 -4748 | GDP=12284.346
FLEX: 2417 2055 2150 2007 2138 | ACC: 2384 2260 17776 | GYRO: -7154 -570 -1605 | GDP=7353.954
FLEX: 2416 2069 2177 2029 2175 | ACC: 2048 608 20096 | GYRO: -2534 -202 -2003 | GDP=3236.351
FLEX: 2405 2039 2188 2010 2167 | ACC: 2656 436 18664 | GYRO: 834 1357 -799 | GDP=1781.967
FLEX: 2416 2074 2176 2033 2191 | ACC: 3344 1416 18072 | GYRO: 2735 37 -565 | GDP=2792.995
FLEX: 2396 2065 2160 1973 2155 | ACC: 4672 1012 17408 | GYRO: 3714 -380 -1072 | GDP=3884.248
FLEX: 2425 2047 2176 2046 2185 | ACC: 6096 1748 16044 | GYRO: 3403 1390 -1974 | GDP=4172.432
FLEX: 2415 2059 2167 1987 2165 | ACC: 5400 1112 17296 | GYRO: 3701 355 -4148 | GDP=5570.397
FLEX: 2432 2073 2175 2000 2175 | ACC: 4456 2200 18024 | GYRO: 5209 -4521 -5006 | GDP=8522.509
FLEX: 2398 2025 2160 1979 2163 | ACC: 5832 32 17488 | GYRO: 7599 -9448 -6863 | GDP=13932.347
FLEX: 2416 2061 2186 1935 2187 | ACC: 5892 2236 15524 | GYRO: 12208 -6942 -7813 | GDP=16070.769
FLEX: 2402 2047 2160 2000 2144 | ACC: 5256 3352 14880 | GYRO: 11597 -9085 -9337 | GDP=17441.537
FLEX: 2418 2064 2180 1985 2172 | ACC: 4980 7420 13228 | GYRO: 8724 -5910 -6162 | GDP=12206.822
FLEX: 2419 2062 2160 1979 2160 | ACC: 6408 7580 12296 | GYRO: 4289 -7785 -6829 | GDP=11208.790
FLEX: 2413 2067 2177 2002 2193 | ACC: 4928 9112 12404 | GYRO: 3595 -4270 -7777 | GDP=9572.809
FLEX: 2409 2062 2170 1974 2148 | ACC: 4712 9340 12596 | GYRO: 3835 -5902 -8245 | GDP=10840.704
FLEX: 2407 2064 2169 2009 2195 | ACC: 3608 10164 12716 | GYRO: 6717 -3197 -8706 | GDP=11451.346
FLEX: 2415 2064 2163 1919 2162 | ACC: 3092 11404 12080 | GYRO: 7355 -2580 -7764 | GDP=11001.460
FLEX: 2417 2059 2166 2004 2167 | ACC: 1608 12532 10352 | GYRO: 5476 -1854 -6170 | GDP=8455.341
FLEX: 2390 2064 2175 1979 2145 | ACC: 944 12392 10524 | GYRO: 5626 -1955 -4976 | GDP=7761.087
FLEX: 2416 2067 2165 2005 2158 | ACC: 764 13688 9724 | GYRO: 3275 -2581 -1661 | GDP=4488.441
FLEX: 2403 2059 2163 1984 2167 | ACC: 2912 12684 8204 | GYRO: 3266 -952 -493 | GDP=3437.457
FLEX: 2415 2058 2177 2000 2174 | ACC: 3416 13520 9088 | GYRO: 5348 -771 -279 | GDP=5410.488
FLEX: 2407 2065 2161 1963 2160 | ACC: 4468 12496 8716 | GYRO: 5625 247 -1215 | GDP=5760.022
FLEX: 2402 2086 2175 2017 2171 | ACC: 3588 14308 7532 | GYRO: 7268 1165 -1441 | GDP=7500.502
FLEX: 2416 2063 2160 1963 2180 | ACC: 3592 14336 6796 | GYRO: 3347 -253 -1596 | GDP=3716.670
FLEX: 2423 2065 2166 2032 2201 | ACC: 3088 14440 6468 | GYRO: 651 1715 507 | GDP=1903.175
FLEX: 2413 2057 2173 1977 2160 | ACC: 3484 13668 7788 | GYRO: 1641 -966 470 | GDP=1961.361
FLEX: 2421 2083 2173 2007 2162 | ACC: 3712 13144 7016 | GYRO: 249 3744 1652 | GDP=4099.834
FLEX: 2422 2038 2169 2019 2157 | ACC: 3064 12900 7604 | GYRO: -890 8864 2473 | GDP=9245.448
FLEX: 2438 2060 2177 2014 2177 | ACC: 3348 13448 7652 | GYRO: 2887 9756 5334 | GDP=11487.640
FLEX: 2411 2064 2160 1979 2169 | ACC: -3824 13820 13016 | GYRO: 931 22661 3532 | GDP=22953.490
FLEX: 2414 2063 2162 2014 2182 | ACC: 412 13788 10212 | GYRO: 7499 17884 9657 | GDP=21664.027
FLEX: 2384 2062 2159 1989 2161 | ACC: 1296 14132 10864 | GYRO: 4678 8701 8497 | GDP=13030.353
FLEX: 2416 2082 2169 1994 2147 | ACC: 6052 13684 6808 | GYRO: 5402 8972 8264 | GDP=13340.618
FLEX: 2402 2064 2160 1989 2163 | ACC: 5456 14000 7076 | GYRO: 6211 4852 6035 | GDP=9926.714
FLEX: 2415 2064 2160 1999 2197 | ACC: 6924 15284 5196 | GYRO: 3115 -2118 3361 | GDP=5048.313
FLEX: 2411 2064 2160 1985 2163 | ACC: 7584 14220 3236 | GYRO: 282 -1127 2203 | GDP=2490.554
FLEX: 2418 2064 2182 2001 2179 | ACC: 4724 13200 7664 | GYRO: -1138 2782 1184 | GDP=3230.545
FLEX: 2416 2059 2159 1953 2160 | ACC: 2972 14228 9464 | GYRO: 661 -1649 1157 | GDP=2120.087
FLEX: 2414 2096 2161 2015 2173 | ACC: 3680 13172 6920 | GYRO: 186 3163 1162 | GDP=3374.820
FLEX: 2399 2058 2157 1962 2150 | ACC: 2416 14632 5376 | GYRO: -1000 12706 3555 | GDP=13231.798
FLEX: 2422 2068 2166 2015 2176 | ACC: 6364 13656 -1936 | GYRO: -6516 32767 3749 | GDP=33618.293
FLEX: 2401 2039 2160 1967 2170 | ACC: -3968 13504 656 | GYRO: -17009 32767 3814 | GDP=37115.078
FLEX: 2404 2065 2180 2003 2169 | ACC: -14976 10048 17108 | GYRO: -13937 32767 3397 | GDP=35769.480
FLEX: 2396 2069 2160 1983 2160 | ACC: -12912 9684 18176 | GYRO: -4605 9585 2209 | GDP=10860.844
FLEX: 2411 2080 2171 1986 2180 | ACC: -7816 10748 11216 | GYRO: -2254 2433 2724 | GDP=4291.874
FLEX: 2391 2063 2160 1969 2160 | ACC: -9012 10280 14192 | GYRO: 1091 2330 569 | GDP=2634.946
FLEX: 2447 2075 2162 2016 2185 | ACC: -5156 11092 6608 | GYRO: 957 -11271 1021 | GDP=11357.541
FLEX: 2465 2032 2156 1967 2168 | ACC: -6596 12080 8172 | GYRO: -803 -270 37 | GDP=847.985
FLEX: 2498 2063 2162 2014 2171 | ACC: -5656 11620 6140 | GYRO: -3930 4990 3107 | GDP=7070.958
FLEX: 2489 2045 2167 1967 2169 | ACC: -6720 11292 8672 | GYRO: -5457 8557 2118 | GDP=10367.595
FLEX: 2475 2070 2160 2026 2176 | ACC: -7396 10784 8864 | GYRO: -7850 15070 4173 | GDP=17496.895
FLEX: 2455 2059 2166 1967 2170 | ACC: -10328 10352 12000 | GYRO: -7243 13103 4002 | GDP=15497.279
FLEX: 2458 2058 2171 1995 2177 | ACC: -8756 9180 9212 | GYRO: -6057 16127 7256 | GDP=18692.697
FLEX: 2422 2061 2159 1971 2163 | ACC: -10752 9492 11504 | GYRO: -6706 10694 5457 | GDP=13751.761
FLEX: 2432 2062 2166 2000 2192 | ACC: -9840 7388 13404 | GYRO: -4173 4038 -953 | GDP=5884.521
FLEX: 2418 2058 2158 1968 2177 | ACC: -8884 8328 12376 | GYRO: -2412 -3217 1161 | GDP=4185.063
FLEX: 2419 2067 2196 1996 2182 | ACC: -7628 8520 10904 | GYRO: 284 2743 940 | GDP=2913.469
FLEX: 2418 2091 2160 1984 2146 | ACC: -9880 8704 10696 | GYRO: 1481 2456 227 | GDP=2876.947
FLEX: 2417 2101 2157 2001 2164 | ACC: -10124 9136 9132 | GYRO: 2145 1429 276 | GDP=2592.150
FLEX: 2407 2064 2174 1982 2173 | ACC: -9776 9444 9104 | GYRO: 1659 -677 683 | GDP=1917.576
FLEX: 2405 2064 2189 2002 2160 | ACC: -8188 9980 7936 | GYRO: 1256 1126 757 | GDP=1848.908
FLEX: 2426 2062 2159 1982 2177 | ACC: -9472 10284 8700 | GYRO: 646 1941 535 | GDP=2114.479
FLEX: 2415 2039 2176 2005 2165 | ACC: -9992 10380 8524 | GYRO: -34 3360 956 | GDP=3493.521
FLEX: 2422 2037 2181 1986 2150 | ACC: -10684 10108 9544 | GYRO: -267 3138 1671 | GDP=3565.189
FLEX: 2418 2045 2157 2010 2175 | ACC: -17732 8640 17848 | GYRO: 4635 -27185 -3611 | GDP=27812.709
FLEX: 2422 2062 2162 1977 2178 | ACC: -11188 9820 7740 | GYRO: 303 -32768 -4448 | GDP=33069.898
FLEX: 2448 2063 2141 1990 2182 | ACC: 2564 11240 1152 | GYRO: -1537 -32768 -2395 | GDP=32891.340
FLEX: 2439 2037 2163 1983 2164 | ACC: 6688 9524 9436 | GYRO: -6204 -13125 1015 | GDP=14552.851
FLEX: 2432 2082 2178 2000 2171 | ACC: 2024 8364 18584 | GYRO: -3139 -6913 572 | GDP=7613.808
FLEX: 2418 2067 2158 1979 2167 | ACC: 5504 8532 14180 | GYRO: -2003 -12738 1746 | GDP=13012.193
FLEX: 2435 2064 2167 2006 2179 | ACC: 6928 8248 13268 | GYRO: -1434 -2015 1436 | GDP=2859.839
FLEX: 2417 2039 2149 1974 2183 | ACC: 4776 7844 14480 | GYRO: -536 -3590 846 | GDP=3727.078
FLEX: 2437 2070 2166 2003 2181 | ACC: 6248 7408 12568 | GYRO: -312 -3047 564 | GDP=3114.426
FLEX: 2422 2061 2165 1982 2165 | ACC: 5252 7432 13924 | GYRO: 47 -3409 222 | GDP=3416.544
FLEX: 2423 2064 2166 2007 2172 | ACC: 7616 7916 11900 | GYRO: -288 -4223 258 | GDP=4240.665
FLEX: 2411 2061 2169 1963 2170 | ACC: 6536 8240 13868 | GYRO: 626 -336 -311 | GDP=775.560
FLEX: 2426 2064 2171 1995 2165 | ACC: 6788 8180 13940 | GYRO: 1985 -2305 -529 | GDP=3087.570
FLEX: 2427 2061 2177 1979 2161 | ACC: 7124 8672 12940 | GYRO: 3557 1002 -668 | GDP=3755.326
FLEX: 2446 2057 2157 2005 2175 | ACC: 6932 8872 12656 | GYRO: 3602 -495 -669 | GDP=3696.889
FLEX: 2410 2057 2170 1974 2163 | ACC: 5040 8640 14060 | GYRO: 3825 -805 -1222 | GDP=4095.355
FLEX: 2448 2070 2187 2014 2185 | ACC: 6664 9380 11396 | GYRO: 3930 -4236 -337 | GDP=5788.105
FLEX: 2431 2065 2142 1999 2175 | ACC: 7332 9688 11248 | GYRO: 2231 -4264 -362 | GDP=4825.982
FLEX: 2438 2083 2176 2010 2191 | ACC: 8344 10400 10052 | GYRO: 593 -9181 -614 | GDP=9220.597
FLEX: 2419 2064 2160 1984 2172 | ACC: 9344 10116 10144 | GYRO: -1832 -8970 -1700 | GDP=9311.666
FLEX: 2441 2074 2169 2025 2171 | ACC: 11168 10388 7624 | GYRO: 1422 -5949 -1335 | GDP=6260.583
FLEX: 2413 2058 2158 1994 2171 | ACC: 10196 9400 9204 | GYRO: -336 -1355 -2009 | GDP=2446.426
FLEX: 2433 2064 2154 2014 2176 | ACC: 9084 9424 9324 | GYRO: -1115 1639 -2017 | GDP=2828.044
FLEX: 2423 2032 2167 1952 2161 | ACC: 8044 8552 9704 | GYRO: -2227 875 -2355 | GDP=3357.258
FLEX: 2446 2034 2174 2006 2171 | ACC: 7888 8148 9800 | GYRO: -2376 786 -1971 | GDP=3185.595
FLEX: 2424 2058 2175 1990 2171 | ACC: 7276 7600 10844 | GYRO: -2623 370 -1214 | GDP=2913.902
FLEX: 2426 2047 2177 2005 2181 | ACC: 7668 6876 10760 | GYRO: -999 1499 -1029 | GDP=2074.571
FLEX: 2421 2066 2179 1978 2160 | ACC: 7644 7104 11148 | GYRO: -3644 -805 -1846 | GDP=4163.469
FLEX: 2432 2006 2160 2010 2182 | ACC: 8684 6524 10468 | GYRO: -2786 2068 -3014 | GDP=4595.935
FLEX: 2427 2047 2145 1983 2165 | ACC: 7784 8348 11880 | GYRO: -6571 4391 -2670 | GDP=8341.932
FLEX: 2423 2029 2159 2022 2167 | ACC: 6024 7032 17132 | GYRO: -7017 3197 -1032 | GDP=7779.725
FLEX: 2426 2055 2148 1955 2160 | ACC: 6708 7668 14856 | GYRO: -2268 4205 -1530 | GDP=5016.647
FLEX: 2427 2066 2167 2005 2189 | ACC: 6244 7896 14288 | GYRO: -3459 3574 -1760 | GDP=5275.960
FLEX: 2451 2067 2175 1976 2189 | ACC: 3352 7464 19268 | GYRO: -1321 5062 -2460 | GDP=5781.045
FLEX: 2423 2064 2169 1985 2163 | ACC: 5476 6748 15208 | GYRO: 914 1572 -2032 | GDP=2726.830
FLEX: 2419 2042 2176 1968 2173 | ACC: 3548 7252 15872 | GYRO: 2157 2478 -1663 | GDP=3682.214
FLEX: 2431 2063 2160 2014 2182 | ACC: 4096 7312 13416 | GYRO: 2052 499 -507 | GDP=2171.809
FLEX: 2439 2042 2160 1975 2128 | ACC: 3472 7860 13852 | GYRO: 97 1055 18 | GDP=1059.603
FLEX: 2421 2038 2182 1986 2166 | ACC: 5224 7376 12788 | GYRO: -711 -541 345 | GDP=957.720
FLEX: 2406 2036 2171 1958 2159 | ACC: 3956 6784 15528 | GYRO: -464 1032 -595 | GDP=1278.415
FLEX: 2446 2067 2160 2014 2165 | ACC: 5204 6932 13992 | GYRO: -49 -610 2 | GDP=611.968
FLEX: 2433 2053 2158 1981 2169 | ACC: 4736 6988 14680 | GYRO: -401 974 -599 | GDP=1211.725
FLEX: 2448 2054 2160 2002 2122 | ACC: 3844 7176 14340 | GYRO: 131 408 -472 | GDP=637.502
FLEX: 2423 2045 2154 1986 2161 | ACC: 3860 6884 14244 | GYRO: -668 534 -324 | GDP=914.525
FLEX: 2445 2069 2174 2015 2163 | ACC: 3380 7152 14932 | GYRO: -167 49 310 | GDP=355.514
FLEX: 2406 2055 2160 1972 2183 | ACC: 3832 6520 15200 | GYRO: -857 -3 565 | GDP=1026.491
FLEX: 2436 2046 2166 2019 2182 | ACC: 4316 6200 15532 | GYRO: 276 -1273 359 | GDP=1351.142
FLEX: 2433 2043 2155 1970 2167 | ACC: 4416 6300 15316 | GYRO: 891 292 239 | GDP=967.608
FLEX: 2431 2057 2179 2005 2191 | ACC: 4528 6468 14492 | GYRO: 390 32 100 | GDP=403.886
FLEX: 2432 2031 2176 1973 2176 | ACC: 4064 6532 15008 | GYRO: 174 -139 370 | GDP=431.853
FLEX: 2437 2062 2189 1990 2171 | ACC: 4732 6612 14196 | GYRO: -531 357 468 | GDP=792.738
FLEX: 2429 2045 2160 1991 2179 | ACC: 4048 6148 15076 | GYRO: -498 1462 134 | GDP=1550.292
FLEX: 2432 2064 2161 2012 2169 | ACC: 3768 6044 15584 | GYRO: -91 -414 -80 | GDP=431.366
FLEX: 2434 2042 2187 1965 2167 | ACC: 4260 5876 15248 | GYRO: 148 -42 646 | GDP=664.066
FLEX: 2431 2054 2177 2010 2170 | ACC: 4144 6256 15152 | GYRO: 1330 -85 -182 | GDP=1345.083
FLEX: 2425 2044 2165 1977 2170 | ACC: 3984 6108 14820 | GYRO: 462 1463 296 | GDP=1562.507
FLEX: 2407 2059 2171 2006 2179 | ACC: 3692 6116 15320 | GYRO: 238 -982 441 | GDP=1102.474
FLEX: 2416 2047 2149 2000 2160 | ACC: 4484 6076 14784 | GYRO: 670 303 474 | GDP=874.863
FLEX: 2425 2069 2168 2005 2171 | ACC: 4384 6312 14656 | GYRO: 726 -198 114 | GDP=761.102
FLEX: 2426 2054 2150 1970 2159 | ACC: 4172 5740 15448 | GYRO: 251 6 185 | GDP=311.869
FLEX: 2423 2068 2144 1982 2183 | ACC: 4704 5912 15076 | GYRO: 672 -541 -195 | GDP=884.472
FLEX: 2432 2039 2166 1942 2181 | ACC: 4600 6120 14572 | GYRO: 695 667 -608 | GDP=1139.113
FLEX: 2451 2075 2195 1999 2173 | ACC: 3848 6064 14832 | GYRO: 321 152 -525 | GDP=633.853
FLEX: 2433 2042 2160 1978 2159 | ACC: 3920 5728 15072 | GYRO: 194 -31 180 | GDP=266.453
FLEX: 2439 2046 2174 1998 2153 | ACC: 3884 6396 15000 | GYRO: 592 -141 -217 | GDP=646.091
FLEX: 2415 2032 2178 1967 2155 | ACC: 3948 5924 14932 | GYRO: 327 552 173 | GDP=664.501
FLEX: 2427 2063 2170 2000 2199 | ACC: 4292 5676 15224 | GYRO: 21 -585 65 | GDP=588.975
FLEX: 2409 2054 2165 1955 2146 | ACC: 4632 5516 15396 | GYRO: 466 895 -9 | GDP=1009.090
FLEX: 2427 2063 2154 2010 2183 | ACC: 4812 6164 14592 | GYRO: 1025 520 -815 | GDP=1408.989
FLEX: 2430 2055 2161 1984 2163 | ACC: 3880 5920 14744 | GYRO: 429 1969 -698 | GDP=2132.652
FLEX: 2439 2037 2182 2013 2167 | ACC: 3908 5828 14548 | GYRO: -3 3492 -241 | GDP=3500.308
FLEX: 2418 2032 2161 1972 2152 | ACC: 3672 6040 14572 | GYRO: -279 8301 -218 | GDP=8308.548
FLEX: 2437 2063 2174 1983 2187 | ACC: 1352 5828 16612 | GYRO: 235 -430 -727 | GDP=876.729
FLEX: 2435 2046 2159 1984 2122 | ACC: 3352 5500 14772 | GYRO: -43 1442 -540 | GDP=1540.394
FLEX: 2437 2069 2133 1968 2176 | ACC: 1488 5196 17200 | GYRO: 701 2752 -456 | GDP=2876.255
FLEX: 2421 2063 2161 2014 2183 | ACC: 2196 5836 15040 | GYRO: 1353 -214 -973 | GDP=1680.218
FLEX: 2435 2070 2162 2000 2167 | ACC: 1288 6056 15104 | GYRO: 902 1085 -420 | GDP=1472.151
FLEX: 2417 2029 2178 1991 2175 | ACC: 1352 6128 14584 | GYRO: 581 816 -273 | GDP=1038.242
FLEX: 2448 2038 2152 1994 2176 | ACC: 1588 5668 14832 | GYRO: -105 3914 73 | GDP=3916.089
FLEX: 2402 2000 2183 1999 2144 | ACC: 1508 5884 15412 | GYRO: -3029 790 164 | GDP=3134.619
FLEX: 2448 2042 2154 2007 2187 | ACC: 2056 5368 15072 | GYRO: -5188 10458 1082 | GDP=11724.155
FLEX: 2416 2036 2047 1911 2211 | ACC: 616 3956 16728 | GYRO: -1735 14513 1916 | GDP=14741.386
FLEX: 2437 2017 2197 1952 2197 | ACC: -2056 4200 17260 | GYRO: 90 9404 940 | GDP=9451.292
FLEX: 2415 2023 2133 1975 2207 | ACC: -2748 3972 17076 | GYRO: 2070 2189 -535 | GDP=3059.877
FLEX: 2409 2053 2183 1975 2198 | ACC: -2092 4196 15932 | GYRO: 1730 -550 -2508 | GDP=3096.040
FLEX: 2413 2070 2172 1966 2150 | ACC: -2696 4956 16380 | GYRO: 1592 -3732 -3852 | GDP=5594.657
FLEX: 2448 2005 2183 1991 2168 | ACC: -1920 4528 16584 | GYRO: 1432 -4134 -3479 | GDP=5589.635
FLEX: 2399 2037 2118 1930 2162 | ACC: -476 4856 15608 | GYRO: 1598 -744 -2491 | GDP=3051.593
FLEX: 2447 2029 2274 1986 2175 | ACC: -1844 5152 15588 | GYRO: 2981 4593 -1180 | GDP=5601.286
FLEX: 2416 1998 2128 1978 2128 | ACC: -1416 5616 12180 | GYRO: 2339 13809 -140 | GDP=14006.392
FLEX: 2397 1997 2148 1966 2192 | ACC: -5084 5604 12676 | GYRO: 612 25353 3042 | GDP=25542.178
FLEX: 2421 2064 2139 1991 2147 | ACC: -9368 7024 10444 | GYRO: 173 32767 7062 | GDP=33519.816
FLEX: 2383 2023 2176 1964 2186 | ACC: -14824 3840 15928 | GYRO: 331 27332 6371 | GDP=28066.660
