# label=Two
# timestamp=1763135382.2179992
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2774 0 2160 2663 2699 | ACC: -17284 6972 6776 | GYRO: 1483 -6836 1471 | GDP=7148.008
FLEX: 2734 0 2127 2288 2338 | ACC: -14936 6764 5944 | GYRO: 1121 -20876 3090 | GDP=21133.199
FLEX: 2738 0 2171 2621 2694 | ACC: -14828 6696 8364 | GYRO: 581 -32768 2669 | GDP=32881.652
FLEX: 2771 0 2159 2346 2359 | ACC: -11188 7376 8748 | GYRO: -371 -32768 2394 | GDP=32857.430
FLEX: 2746 0 2153 2637 2669 | ACC: -6896 7284 11036 | GYRO: -5908 -32768 1127 | GDP=33315.406
FLEX: 2718 0 2138 2381 2402 | ACC: 1568 7604 9968 | GYRO: -3306 -32768 2212 | GDP=33008.551
FLEX: 2736 0 2155 2640 2635 | ACC: 4660 5996 14596 | GYRO: -3046 -5893 2058 | GDP=6945.569
FLEX: 2725 0 2131 2342 2383 | ACC: 5068 4776 13728 | GYRO: 300 -14260 1825 | GDP=14379.438
FLEX: 2671 0 2111 2622 2662 | ACC: 4220 6152 14836 | GYRO: 375 -3788 2419 | GDP=4510.114
FLEX: 2754 0 2145 2371 2379 | ACC: 4908 5496 15664 | GYRO: 953 -5718 1245 | GDP=5929.060
FLEX: 2725 0 2128 2599 2559 | ACC: 5368 5120 15844 | GYRO: 1891 -3617 1416 | GDP=4320.142
FLEX: 2721 0 2157 2385 2407 | ACC: 5160 5140 16200 | GYRO: 4207 -1803 2175 | GDP=5067.572
FLEX: 2723 0 2131 2588 2613 | ACC: 5384 5464 14380 | GYRO: 5207 4883 5061 | GDP=8750.443
FLEX: 2717 0 2119 2403 2452 | ACC: 3260 5084 12384 | GYRO: 5527 23912 6379 | GDP=25357.900
FLEX: 2713 0 2139 2542 2623 | ACC: 788 5716 12748 | GYRO: 1407 23002 7886 | GDP=24356.943
FLEX: 2743 2047 2131 2390 2429 | ACC: -656 6804 14240 | GYRO: 1413 26846 9271 | GDP=28436.871
FLEX: 2728 2047 2160 2544 2587 | ACC: -2036 7144 15648 | GYRO: -1068 15929 7939 | GDP=17829.789
FLEX: 2707 2067 2148 2416 2482 | ACC: -652 6720 14176 | GYRO: -1116 7377 3230 | GDP=8130.098
FLEX: 2711 2069 2150 2552 2599 | ACC: -1380 7732 13464 | GYRO: -3941 -1888 759 | GDP=4435.325
FLEX: 2714 2043 2143 2427 2469 | ACC: -668 8160 15632 | GYRO: -5657 2043 593 | GDP=6043.769
FLEX: 2706 2061 2141 2509 2591 | ACC: -4040 5860 19504 | GYRO: -4212 1335 771 | GDP=4485.266
FLEX: 2707 2037 2125 2416 2447 | ACC: -1868 5220 15660 | GYRO: -1304 -2477 737 | GDP=2894.670
FLEX: 2714 1986 2163 2529 2553 | ACC: -2124 4556 16044 | GYRO: -2271 1075 611 | GDP=2585.805
FLEX: 2722 2058 2161 2407 2487 | ACC: -2108 4512 16220 | GYRO: -416 556 48 | GDP=696.057
FLEX: 2701 2055 2166 2477 2559 | ACC: -2676 4188 16844 | GYRO: -173 1224 1 | GDP=1236.166
FLEX: 2715 2061 2157 2421 2485 | ACC: -3076 4288 15912 | GYRO: 1698 901 -377 | GDP=1958.860
FLEX: 2703 2034 2160 2464 2507 | ACC: -3448 4748 15216 | GYRO: 1112 1279 337 | GDP=1727.991
FLEX: 2705 2032 2134 2437 2496 | ACC: -3424 5232 15240 | GYRO: 910 174 118 | GDP=933.970
FLEX: 2690 2043 2137 2464 2519 | ACC: -3464 4756 15692 | GYRO: 389 28 354 | GDP=526.708
FLEX: 2747 2034 2144 2421 2487 | ACC: -2792 4736 14968 | GYRO: 808 637 379 | GDP=1096.483
FLEX: 2711 2059 2143 2451 2544 | ACC: -2908 4548 15404 | GYRO: 648 377 260 | GDP=793.494
FLEX: 2719 2064 2162 2441 2510 | ACC: -2920 4876 15416 | GYRO: 756 405 -348 | GDP=925.562
FLEX: 2745 2013 2147 2425 2489 | ACC: -3412 4496 15588 | GYRO: 296 165 -355 | GDP=490.781
FLEX: 2718 2043 2150 2483 2495 | ACC: -3384 4744 15500 | GYRO: 517 -4 -157 | GDP=540.328
FLEX: 2695 2045 2126 2420 2499 | ACC: -3404 4848 15652 | GYRO: 792 409 -30 | GDP=891.877
FLEX: 2693 2047 2167 2497 2544 | ACC: -3616 4860 15436 | GYRO: 485 47 82 | GDP=494.123
FLEX: 2703 2064 2160 2406 2467 | ACC: -3544 4788 15536 | GYRO: 461 -475 572 | GDP=874.831
FLEX: 2695 2047 2165 2475 2553 | ACC: -3244 4608 15828 | GYRO: 736 -284 462 | GDP=914.219
FLEX: 2688 2035 2139 2402 2480 | ACC: -2996 4916 15232 | GYRO: 852 413 86 | GDP=950.720
FLEX: 2710 2036 2128 2480 2551 | ACC: -3140 4788 15292 | GYRO: 429 105 -75 | GDP=447.986
FLEX: 2705 2059 2131 2378 2453 | ACC: -3300 4736 15364 | GYRO: 233 -395 11 | GDP=458.732
FLEX: 2698 2059 2162 2510 2559 | ACC: -3236 4852 15528 | GYRO: 358 274 -59 | GDP=454.666
FLEX: 2704 2039 2156 2409 2417 | ACC: -3336 4772 15644 | GYRO: 192 7 -217 | GDP=289.831
FLEX: 2703 2065 2160 2512 2559 | ACC: -3524 4512 16328 | GYRO: 884 -889 232 | GDP=1274.991
FLEX: 2707 2031 2135 2356 2413 | ACC: -3088 4224 16280 | GYRO: 1551 946 384 | GDP=1856.872
FLEX: 2719 2028 2161 2550 2605 | ACC: -2660 4176 17716 | GYRO: 4459 -32 477 | GDP=4484.555
FLEX: 2692 2033 2134 2343 2363 | ACC: -1412 4460 16836 | GYRO: 7766 4703 -466 | GDP=9090.990
FLEX: 2709 2037 2148 2611 2637 | ACC: -2516 5124 16812 | GYRO: 10014 3303 -3524 | GDP=11117.939
FLEX: 2709 2045 2137 2369 2368 | ACC: -1940 6124 15248 | GYRO: 12892 4623 -5123 | GDP=14622.617
FLEX: 2690 0 2153 2543 2651 | ACC: -3628 6784 13600 | GYRO: 13632 9060 -5906 | GDP=17401.031
FLEX: 2693 0 2148 2320 2384 | ACC: -6548 8068 12988 | GYRO: 14685 11348 -4582 | GDP=19115.990
FLEX: 2719 0 2166 2559 2650 | ACC: -8036 9588 9840 | GYRO: 14576 10124 -4482 | GDP=18304.191
FLEX: 2706 0 2143 2329 2350 | ACC: -9336 10232 6552 | GYRO: 12158 8229 -4065 | GDP=15233.438
FLEX: 2746 0 2134 2597 2646 | ACC: -11020 10936 5328 | GYRO: 7486 6454 -2733 | GDP=10254.931
FLEX: 2683 0 2139 2311 2336 | ACC: -11664 10368 4560 | GYRO: 3827 2456 -1527 | GDP=4796.832
FLEX: 2731 0 2169 2604 2675 | ACC: -10516 10668 3396 | GYRO: 1627 1079 54 | GDP=1953.020
FLEX: 2691 0 2164 2273 2319 | ACC: -11184 10628 5448 | GYRO: -517 1985 529 | GDP=2118.338
FLEX: 2722 0 2144 2629 2690 | ACC: -10812 11272 5008 | GYRO: -1830 3638 2066 | GDP=4566.432
FLEX: 2691 0 2150 2256 2343 | ACC: -11608 11332 6364 | GYRO: -2158 5747 3527 | GDP=7079.880
FLEX: 2727 2039 2131 2666 2714 | ACC: -12636 11616 3684 | GYRO: -3511 9759 6113 | GDP=12038.853
FLEX: 2709 2026 2122 2291 2317 | ACC: -12572 11456 3648 | GYRO: -6603 11589 8606 | GDP=15873.493
FLEX: 2709 2067 2182 2637 2704 | ACC: -11420 10884 4456 | GYRO: -8734 14948 10077 | GDP=20031.760
FLEX: 2687 2057 2128 2278 2304 | ACC: -7340 11044 3316 | GYRO: -10571 18010 11317 | GDP=23752.486
FLEX: 2679 2056 2176 2668 2754 | ACC: -9424 10716 9536 | GYRO: -8310 21363 7923 | GDP=24252.996
FLEX: 2739 2033 2151 2269 2329 | ACC: -7136 11164 8260 | GYRO: -5520 10621 4860 | GDP=12918.810
FLEX: 2701 2055 2161 2681 2720 | ACC: -10592 11720 9380 | GYRO: -1826 9570 1778 | GDP=9903.558
FLEX: 2694 2047 2128 2280 2306 | ACC: -10540 12368 7192 | GYRO: -814 554 1527 | GDP=1816.932
FLEX: 2709 2042 2160 2737 2735 | ACC: -8996 12284 5436 | GYRO: -474 -314 871 | GDP=1040.151
FLEX: 2703 2030 2144 2224 2284 | ACC: -8740 12144 4596 | GYRO: -145 2830 493 | GDP=2876.278
FLEX: 2704 2045 2158 2753 2785 | ACC: -10020 11984 5516 | GYRO: 656 -189 -217 | GDP=716.342
FLEX: 2673 2041 2133 2267 2298 | ACC: -9176 11960 4536 | GYRO: 6 -259 99 | GDP=277.341
FLEX: 2672 2073 2167 2756 2723 | ACC: -9560 11808 5564 | GYRO: 1079 -1609 -232 | GDP=1951.140
FLEX: 2670 2064 2166 2249 2288 | ACC: -8284 12268 3560 | GYRO: 1481 938 483 | GDP=1818.377
FLEX: 2689 2047 2154 2727 2791 | ACC: -10324 12428 6340 | GYRO: 2979 1235 598 | GDP=3279.828
FLEX: 2703 2065 2149 2229 2298 | ACC: -8892 13088 3520 | GYRO: 2274 -592 1185 | GDP=2631.685
FLEX: 2704 2032 2163 2768 2790 | ACC: -9440 12780 3780 | GYRO: 2897 2181 1777 | GDP=4038.205
FLEX: 2686 2075 2154 2214 2276 | ACC: -9240 12388 4604 | GYRO: 5116 3047 2200 | GDP=6348.044
FLEX: 2688 2061 2173 2708 2783 | ACC: -7536 11748 2624 | GYRO: 10581 11038 2223 | GDP=15451.108
FLEX: 2699 2043 2147 2221 2249 | ACC: -7972 12684 1092 | GYRO: 12970 9166 574 | GDP=15892.322
FLEX: 2685 2032 2154 2796 2819 | ACC: -7800 14380 -2288 | GYRO: 12525 4666 -1550 | GDP=13455.471
FLEX: 2684 0 2145 2192 2253 | ACC: -8700 11684 -580 | GYRO: 7621 -1078 -2516 | GDP=8097.653
FLEX: 2667 0 2153 2754 2802 | ACC: -9896 13480 -3780 | GYRO: 7816 2246 -2736 | GDP=8580.214
FLEX: 2678 0 2141 2197 2246 | ACC: -11356 13692 -3712 | GYRO: 3026 -3248 -466 | GDP=4463.557
FLEX: 2661 0 2176 2813 2858 | ACC: -9744 13460 -5912 | GYRO: 3160 -2866 -683 | GDP=4320.422
FLEX: 2700 0 2126 2190 2233 | ACC: -11076 13420 -4064 | GYRO: 20 -6069 -192 | GDP=6072.069
FLEX: 2690 0 2157 2815 2823 | ACC: -10480 12884 -3284 | GYRO: -1504 -3555 163 | GDP=3863.497
FLEX: 2669 2034 2159 2176 2251 | ACC: -10960 12576 -1608 | GYRO: -4188 -12275 1171 | GDP=13022.527
FLEX: 2697 2064 2142 2823 2859 | ACC: -8444 12924 -2456 | GYRO: -7075 -9272 213 | GDP=11664.947
FLEX: 2679 2038 2149 2218 2240 | ACC: -15424 12168 6532 | GYRO: -9477 -25741 -1926 | GDP=27497.674
FLEX: 2697 2045 2126 2809 2858 | ACC: -9988 12848 1032 | GYRO: -10191 -32768 -2546 | GDP=34410.473
FLEX: 2682 2065 2128 2167 2225 | ACC: -9240 12580 8032 | GYRO: -14014 -32768 -3997 | GDP=35862.375
FLEX: 2674 2054 2160 2788 2844 | ACC: -204 10504 6900 | GYRO: -9629 -32768 434 | GDP=34156.227
FLEX: 2681 2061 2155 2153 2236 | ACC: 3448 9124 10856 | GYRO: -8616 -16395 -329 | GDP=18524.031
FLEX: 2683 2069 2127 2823 2832 | ACC: 2140 7900 14676 | GYRO: -3436 -7444 103 | GDP=8199.381
FLEX: 2656 2026 2117 2163 2257 | ACC: 408 8564 15512 | GYRO: -290 -4004 -865 | GDP=4106.622
FLEX: 2704 2053 2160 2828 2831 | ACC: 1032 8748 14564 | GYRO: -63 -6125 -1065 | GDP=6217.219
FLEX: 2672 2044 2141 2159 2227 | ACC: 1080 9112 14692 | GYRO: 797 -1738 -402 | GDP=1953.831
FLEX: 2673 2065 2171 2828 2851 | ACC: 2036 8956 13644 | GYRO: 164 -4138 144 | GDP=4143.751
FLEX: 2665 2032 2130 2149 2201 | ACC: 2372 9132 13264 | GYRO: 475 -633 -166 | GDP=808.622
FLEX: 2683 2039 2170 2806 2863 | ACC: 1644 8648 13936 | GYRO: 53 651 -150 | GDP=670.157
FLEX: 2670 2033 2157 2135 2208 | ACC: 1056 8784 14176 | GYRO: 341 -3516 -807 | GDP=3623.505
FLEX: 2679 2055 2155 2832 2847 | ACC: 2596 8700 12384 | GYRO: -39 405 68 | GDP=412.517
FLEX: 2662 2059 2160 2143 2220 | ACC: 932 8500 14992 | GYRO: 588 1300 92 | GDP=1429.758
FLEX: 2687 2058 2140 2811 2878 | ACC: 2332 8704 14008 | GYRO: 335 663 485 | GDP=887.141
FLEX: 2670 2032 2160 2112 2222 | ACC: 1212 8848 15440 | GYRO: 893 -831 81 | GDP=1222.526
FLEX: 2684 2055 2158 2834 2880 | ACC: 3248 9080 13188 | GYRO: 522 -2019 279 | GDP=2103.969
FLEX: 2657 2032 2141 2135 2218 | ACC: 1372 8796 14960 | GYRO: 1449 -3570 -991 | GDP=3978.264
FLEX: 2701 2054 2138 2736 2851 | ACC: 2816 8916 13204 | GYRO: 1318 -4554 -1081 | GDP=4862.571
FLEX: 2686 2054 2137 2135 2214 | ACC: 1952 8260 14356 | GYRO: 1118 -4112 -836 | GDP=4342.507
FLEX: 2672 2034 2148 2842 2859 | ACC: 3416 8596 12504 | GYRO: 36 -3153 -383 | GDP=3176.381
FLEX: 2676 2047 2148 2135 2219 | ACC: 1892 8912 14864 | GYRO: -329 -6341 -580 | GDP=6375.964
FLEX: 2672 2089 2139 2831 2885 | ACC: 5112 9756 11772 | GYRO: -1742 -9185 1011 | GDP=9403.239
FLEX: 2673 2068 2138 2160 2220 | ACC: 3164 9436 13976 | GYRO: -2784 -12607 2712 | GDP=13192.500
FLEX: 2674 2068 2158 2839 2843 | ACC: 7784 7804 11036 | GYRO: -2054 -9867 6217 | GDP=11841.777
FLEX: 2668 2038 2139 2115 2202 | ACC: 7952 7200 13304 | GYRO: -2061 -6934 6647 | GDP=9823.985
FLEX: 2669 2063 2146 2869 2875 | ACC: 9684 6000 13200 | GYRO: -862 -3145 4859 | GDP=5851.833
FLEX: 2672 2064 2137 2129 2215 | ACC: 9404 5940 12960 | GYRO: 343 -2522 2603 | GDP=3640.569
FLEX: 2673 2058 2160 2820 2858 | ACC: 9928 5872 11704 | GYRO: 511 -327 771 | GDP=981.066
FLEX: 2672 2047 2159 2128 2218 | ACC: 9328 5696 12364 | GYRO: 870 1831 -1177 | GDP=2344.097
FLEX: 2671 2074 2143 2854 2881 | ACC: 8772 6776 11864 | GYRO: 1719 4832 -1666 | GDP=5392.471
FLEX: 2661 2035 2127 2119 2207 | ACC: 8260 7188 12464 | GYRO: 1277 1300 -1824 | GDP=2578.314
FLEX: 2677 2059 2159 2848 2863 | ACC: 7752 7416 12844 | GYRO: 920 5305 -2421 | GDP=5903.445
FLEX: 2675 2064 2144 2133 2192 | ACC: 7740 7052 12908 | GYRO: 807 2523 -2592 | GDP=3706.109
FLEX: 2671 2054 2142 2871 2864 | ACC: 7356 7152 12768 | GYRO: 1493 6216 -2058 | GDP=6715.882
FLEX: 2645 2045 2121 2116 2188 | ACC: 7720 6696 12576 | GYRO: 3598 12451 -1671 | GDP=13067.718
FLEX: 2683 2055 2142 2867 2857 | ACC: 4808 7752 13812 | GYRO: 3205 15960 -1426 | GDP=16340.964
FLEX: 2671 2032 2125 2131 2207 | ACC: 3040 8176 13728 | GYRO: 4712 22965 -1756 | GDP=23509.098
FLEX: 2694 2038 2147 2846 2896 | ACC: 432 8332 14948 | GYRO: 3401 17747 -1615 | GDP=18141.969
FLEX: 2672 2047 2129 2015 2201 | ACC: -624 8900 12844 | GYRO: 4062 20094 -1315 | GDP=20542.588
FLEX: 2666 2064 2137 2889 2885 | ACC: -4844 8832 14856 | GYRO: 4464 17216 -573 | GDP=17794.557
FLEX: 2663 2063 2144 2079 2243 | ACC: -4884 9168 12296 | GYRO: 5346 16181 389 | GDP=17045.697
FLEX: 2684 2035 2135 2880 2877 | ACC: -6612 9428 11540 | GYRO: 6297 17107 1064 | GDP=18260.168
FLEX: 2640 2064 2151 2182 2192 | ACC: -5944 9360 9856 | GYRO: 5431 16733 892 | GDP=17614.900
FLEX: 2672 2053 2177 2914 2891 | ACC: -8584 10436 9744 | GYRO: 6516 21273 763 | GDP=22261.648
FLEX: 2654 2067 2158 2061 2190 | ACC: -9376 11372 8616 | GYRO: 5749 12274 -207 | GDP=13555.255
FLEX: 2679 2058 2154 2835 2911 | ACC: -9788 10876 7252 | GYRO: 4356 12152 -147 | GDP=12909.975
FLEX: 2687 2081 2163 2127 2161 | ACC: -11184 11584 6264 | GYRO: 3397 5054 -382 | GDP=6101.512
FLEX: 2704 2076 2096 2927 2911 | ACC: -11192 11028 5280 | GYRO: 3173 5344 -577 | GDP=6241.730
FLEX: 2686 2059 2170 2163 2208 | ACC: -10648 11628 3748 | GYRO: 3426 5308 830 | GDP=6371.910
FLEX: 2729 2025 2101 2895 2891 | ACC: -10232 11304 3520 | GYRO: 3842 6487 890 | GDP=7591.721
FLEX: 2660 2022 2154 2111 2201 | ACC: -10412 12192 2260 | GYRO: 3169 5962 1152 | GDP=6849.460
FLEX: 2675 2026 2128 2799 2961 | ACC: -11728 12080 3292 | GYRO: 3516 2991 577 | GDP=4652.017
FLEX: 2657 2064 2125 2093 2246 | ACC: -10800 12400 1872 | GYRO: 1679 -287 472 | GDP=1767.539
FLEX: 2656 2023 2145 2911 2917 | ACC: -10972 12316 3264 | GYRO: 1366 785 825 | GDP=1778.428
FLEX: 2694 2111 2165 2181 2150 | ACC: -10556 12304 2920 | GYRO: 1825 -1117 492 | GDP=2195.536
FLEX: 2640 2004 2183 2773 2835 | ACC: -10548 12164 2328 | GYRO: 1456 263 255 | GDP=1501.376
FLEX: 2683 2024 2170 2138 2143 | ACC: -10556 12060 2672 | GYRO: 867 -1391 99 | GDP=1642.063
FLEX: 2704 1969 2156 2847 2880 | ACC: -9816 12180 1896 | GYRO: 651 -1110 -232 | GDP=1307.565
FLEX: 2618 2154 2143 2129 2170 | ACC: -10696 12156 3036 | GYRO: 33 -547 -501 | GDP=742.495
FLEX: 2643 2064 2147 2800 2832 | ACC: -10324 12348 2524 | GYRO: 1008 -921 -433 | GDP=1432.408
FLEX: 2637 2043 2146 2141 2207 | ACC: -10184 12196 2276 | GYRO: 651 -28 -454 | GDP=794.167
FLEX: 2662 2063 2192 2850 2822 | ACC: -10484 12540 2324 | GYRO: 568 -1521 -614 | GDP=1735.817
FLEX: 2559 2043 2156 2135 2143 | ACC: -10088 12328 1960 | GYRO: 431 -468 -944 | GDP=1138.385
FLEX: 2681 2044 2133 2875 2989 | ACC: -10892 12088 2468 | GYRO: 56 -668 -758 | GDP=1011.891
FLEX: 2636 2047 2122 2143 2191 | ACC: -10600 11804 2368 | GYRO: -569 204 -728 | GDP=946.235
FLEX: 2638 2085 2157 2838 2910 | ACC: -10360 11620 1744 | GYRO: -451 175 -1454 | GDP=1532.365
FLEX: 2667 2042 2118 2093 2158 | ACC: -9564 10528 1748 | GYRO: -1762 2636 -2995 | GDP=4361.555
FLEX: 2687 2018 2154 2907 2899 | ACC: -10928 10768 4616 | GYRO: -1131 -3787 -8872 | GDP=9712.513
FLEX: 2637 2001 2092 2144 2179 | ACC: -10280 10140 4180 | GYRO: -1132 -2467 -9870 | GDP=10236.426
FLEX: 2676 2069 2073 2832 2842 | ACC: -13456 9692 5008 | GYRO: -1739 -4529 -11240 | GDP=12242.286
FLEX: 2672 2110 2161 2193 2192 | ACC: -14984 8368 4308 | GYRO: -1567 -645 -3915 | GDP=4265.998
FLEX: 2704 2045 2154 2791 2822 | ACC: -14732 8944 4356 | GYRO: -2857 -2708 -3448 | GDP=5233.012
FLEX: 2641 2029 2171 2127 2224 | ACC: -13208 8156 4820 | GYRO: -4951 -2870 -2376 | GDP=6196.344
FLEX: 2679 2089 2179 2861 2801 | ACC: -13688 7044 7168 | GYRO: -6016 -4408 -2763 | GDP=7953.420
FLEX: 2666 2032 2198 2128 2233 | ACC: -13752 6252 7652 | GYRO: -5205 -3544 -1956 | GDP=6593.777
FLEX: 2679 2042 2111 2803 2879 | ACC: -14116 6088 7800 | GYRO: -2346 -2489 -781 | GDP=3508.390
FLEX: 2640 2095 2159 2170 2218 | ACC: -12968 5864 6788 | GYRO: -893 -2041 252 | GDP=2242.016
FLEX: 2689 2022 2167 2766 2845 | ACC: -12268 6224 6840 | GYRO: 82 -407 682 | GDP=798.434
FLEX: 2687 2038 2171 2113 2235 | ACC: -12124 6088 7244 | GYRO: 439 815 750 | GDP=1191.405
FLEX: 2634 2095 2127 2927 2883 | ACC: -12672 6576 7676 | GYRO: 1293 291 59 | GDP=1326.654
FLEX: 2672 2064 2160 2160 2221 | ACC: -13200 6724 7652 | GYRO: 932 982 70 | GDP=1355.672
FLEX: 2653 2045 2188 2741 2870 | ACC: -13392 6844 7684 | GYRO: 1107 98 176 | GDP=1125.180
FLEX: 2634 2066 2160 2125 2227 | ACC: -13080 6724 7244 | GYRO: 783 183 179 | GDP=823.783
FLEX: 2648 2079 2144 2736 2854 | ACC: -13036 6496 7316 | GYRO: 419 -47 438 | GDP=607.959
FLEX: 2628 2077 2169 2146 2240 | ACC: -12972 6708 6912 | GYRO: 411 90 462 | GDP=624.872
FLEX: 2709 2014 2185 2764 2868 | ACC: -12736 6396 7188 | GYRO: 408 -42 380 | GDP=559.131
FLEX: 2689 1999 2122 2137 2253 | ACC: -12928 6796 7432 | GYRO: 452 -434 337 | GDP=711.498
FLEX: 2678 2058 2098 2716 2828 | ACC: -12704 6520 7380 | GYRO: 761 480 133 | GDP=909.511
