# sentence_label=What's up!
# timestamp=1763199840.4647613
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=79
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2490 2192 2288 2409 2116 | ACC: -7632 8356 -4320 | GYRO: -25285 -2929 4885 | GDP=25918.594
FLEX: 2478 2177 2278 2398 2130 | ACC: -5476 10232 -6136 | GYRO: -24497 -7021 5856 | GDP=26147.471
FLEX: 2489 2159 2278 2403 2142 | ACC: -4956 11960 -3140 | GYRO: -22471 -4898 6738 | GDP=23965.326
FLEX: 2479 2173 2297 2409 2143 | ACC: -5144 12508 1660 | GYRO: -22414 1435 5355 | GDP=23089.449
FLEX: 2502 2192 2287 2401 2147 | ACC: -4812 12624 4724 | GYRO: -24275 3692 5493 | GDP=25161.072
FLEX: 2449 2190 2287 2381 2128 | ACC: -2840 10860 8136 | GYRO: -21718 3917 4698 | GDP=22562.926
FLEX: 2502 2179 2303 2398 2144 | ACC: -4224 11676 10864 | GYRO: -20489 6230 3526 | GDP=21703.564
FLEX: 2480 2179 2288 2391 2128 | ACC: -3100 9356 10268 | GYRO: -15970 11214 1932 | GDP=19609.367
FLEX: 2464 2176 2306 2377 2115 | ACC: -6668 9408 12372 | GYRO: -14200 8198 665 | GDP=16410.041
FLEX: 2479 2169 2305 2368 2130 | ACC: -8824 9192 12408 | GYRO: -16187 11639 -580 | GDP=19945.469
FLEX: 2470 2189 2304 2385 2146 | ACC: -7128 8336 13656 | GYRO: -12543 5386 723 | GDP=13669.622
FLEX: 2479 2159 2290 2359 2128 | ACC: -9124 7780 15176 | GYRO: -9560 11902 1456 | GDP=15335.291
FLEX: 2473 2176 2288 2375 2149 | ACC: -8060 6804 15936 | GYRO: -7537 4314 -735 | GDP=8715.343
FLEX: 2448 2175 2284 2351 2163 | ACC: -10616 5856 17136 | GYRO: -4365 2855 -741 | GDP=5268.143
FLEX: 2480 2163 2289 2367 2146 | ACC: -9696 5184 18376 | GYRO: 1661 -67 1197 | GDP=2048.468
FLEX: 2470 2163 2283 2370 2142 | ACC: -7148 3960 20700 | GYRO: 11445 -620 3711 | GDP=12047.570
FLEX: 2466 2190 2287 2384 2155 | ACC: -6524 4500 20068 | GYRO: 28887 -4564 3753 | GDP=29485.146
FLEX: 2458 2160 2299 2408 2139 | ACC: -4848 7728 12468 | GYRO: 32767 -2083 3470 | GDP=33016.000
FLEX: 2473 2164 2278 2386 2144 | ACC: -4780 6812 9768 | GYRO: 32767 -102 1486 | GDP=32800.836
FLEX: 2477 2142 2275 2360 2091 | ACC: -3460 7820 1848 | GYRO: 32767 -930 -5156 | GDP=33183.211
FLEX: 2481 2157 2277 2374 2143 | ACC: -6172 964 112 | GYRO: 32767 5332 -8228 | GDP=34202.434
FLEX: 2478 2150 2256 2363 2112 | ACC: -4552 -784 -12720 | GYRO: 32767 -1850 -14936 | GDP=36058.047
FLEX: 2501 2163 2266 2362 2128 | ACC: -17956 -864 -14068 | GYRO: 32767 10207 -12391 | GDP=36488.301
FLEX: 2509 2160 2242 2367 2113 | ACC: -12060 -4332 -25480 | GYRO: 19004 -2300 -4748 | GDP=19722.717
FLEX: 2496 2165 2258 2380 2125 | ACC: -14392 -984 -19768 | GYRO: 7479 -1251 -1241 | GDP=7683.783
FLEX: 2519 2161 2258 2347 2119 | ACC: -11064 492 -17412 | GYRO: 305 -6135 3189 | GDP=6921.053
FLEX: 2508 2172 2256 2362 2117 | ACC: -10716 2244 -15900 | GYRO: -594 1552 201 | GDP=1673.900
FLEX: 2517 2155 2257 2374 2112 | ACC: -12220 3424 -13236 | GYRO: -1986 -2750 1426 | GDP=3679.697
FLEX: 2500 2160 2256 2373 2128 | ACC: -10792 2464 -12752 | GYRO: -3821 -1850 2282 | GDP=4819.758
FLEX: 2512 2161 2256 2331 2110 | ACC: -11212 3268 -11752 | GYRO: -5023 -2969 2738 | GDP=6445.319
FLEX: 2513 2167 2256 2362 2126 | ACC: -10772 2568 -11300 | GYRO: -6913 -2289 2821 | GDP=7809.426
FLEX: 2497 2156 2271 2362 2123 | ACC: -10576 3800 -12388 | GYRO: -7607 -4026 2396 | GDP=8933.977
FLEX: 2506 2163 2247 2367 2112 | ACC: -13404 4176 -15160 | GYRO: -15943 -3691 2928 | GDP=16624.559
FLEX: 2495 2181 2239 2371 2112 | ACC: -12920 4572 -12000 | GYRO: -27167 -11171 7713 | GDP=30369.846
FLEX: 2499 2146 2303 2354 2124 | ACC: -11016 7144 -10140 | GYRO: -25743 -9120 8005 | GDP=28459.734
FLEX: 2478 2172 2288 2354 2115 | ACC: -10544 8308 -6824 | GYRO: -23982 -3708 6840 | GDP=25212.520
FLEX: 2495 2154 2298 2375 2135 | ACC: -9784 9832 -2776 | GYRO: -22611 2188 5530 | GDP=23380.025
FLEX: 2483 2158 2298 2355 2145 | ACC: -9324 11640 2944 | GYRO: -22689 2155 4748 | GDP=23280.426
FLEX: 2489 2150 2300 2364 2192 | ACC: -9112 13564 2284 | GYRO: -19308 1851 4201 | GDP=19846.246
FLEX: 2495 2171 2306 2347 2182 | ACC: -9528 11556 6420 | GYRO: -18717 3326 2706 | GDP=19201.844
FLEX: 2485 2170 2307 2358 2179 | ACC: -8716 11928 7564 | GYRO: -17225 1533 3023 | GDP=17555.320
FLEX: 2480 2162 2295 2350 2186 | ACC: -9012 11620 7908 | GYRO: -15816 -2053 2217 | GDP=16102.042
FLEX: 2496 2151 2311 2352 2175 | ACC: -8424 11024 8036 | GYRO: -11253 3094 3318 | GDP=12133.094
FLEX: 2479 2151 2288 2353 2153 | ACC: -9184 9584 9400 | GYRO: -15662 1792 1326 | GDP=15819.854
FLEX: 2487 2167 2288 2383 2175 | ACC: -8476 7972 12488 | GYRO: -12850 -3330 601 | GDP=13288.062
FLEX: 2462 2131 2288 2349 2164 | ACC: -7408 7480 13304 | GYRO: -9331 -2363 180 | GDP=9627.239
FLEX: 2485 2170 2286 2384 2167 | ACC: -7724 6068 15592 | GYRO: -3632 -2544 130 | GDP=4436.244
FLEX: 2449 2159 2279 2345 2164 | ACC: -9860 6676 16072 | GYRO: 1980 -5976 -888 | GDP=6357.792
FLEX: 2483 2166 2307 2364 2160 | ACC: -9864 6756 16648 | GYRO: 7669 -8353 476 | GDP=11349.570
FLEX: 2466 2166 2277 2375 2159 | ACC: -8408 7516 15432 | GYRO: 15122 -8313 4443 | GDP=17819.123
FLEX: 2473 2144 2276 2369 2176 | ACC: -5836 8880 12520 | GYRO: 25675 -9760 9023 | GDP=28911.551
