# sentence_label=How are you?
# timestamp=1763200798.6926637
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=79
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2430 2758 2761 2666 2713 | ACC: 1348 8948 3268 | GYRO: 1916 7589 -25955 | GDP=27109.520
FLEX: 2397 2715 2736 2655 2672 | ACC: -3660 10732 7032 | GYRO: -1257 6419 -27377 | GDP=28147.535
FLEX: 2379 2653 2746 2629 2595 | ACC: 2284 6936 1080 | GYRO: 260 -12854 -32768 | GDP=35199.926
FLEX: 2423 2681 2723 2730 2747 | ACC: -8844 -112 6140 | GYRO: -6477 20091 -32768 | GDP=38978.730
FLEX: 2427 2710 2765 2663 2670 | ACC: -32768 4100 13964 | GYRO: 1351 10849 -26487 | GDP=28654.619
FLEX: 2435 2714 2757 2675 2681 | ACC: -24960 3780 6664 | GYRO: 4827 -6195 -3353 | GDP=8539.354
FLEX: 2369 2736 2721 2705 2684 | ACC: -17752 7740 5196 | GYRO: 2098 -2400 753 | GDP=3275.456
FLEX: 2403 2644 2759 2622 2666 | ACC: -13616 5580 5620 | GYRO: 3321 -6849 3480 | GDP=8369.482
FLEX: 2431 2640 2767 2688 2681 | ACC: -13060 6316 5444 | GYRO: 58 722 359 | GDP=808.411
FLEX: 2417 2658 2710 2640 2720 | ACC: -15316 6396 7444 | GYRO: 1233 -244 1981 | GDP=2346.100
FLEX: 2421 2675 2750 2675 2687 | ACC: -14984 6988 5304 | GYRO: 1772 1697 2830 | GDP=3745.490
FLEX: 2434 2675 2727 2638 2629 | ACC: -17672 6888 7736 | GYRO: 2805 2029 5135 | GDP=6192.987
FLEX: 2443 2687 2736 2653 2640 | ACC: -16516 7716 6080 | GYRO: 3655 2259 8760 | GDP=9757.033
FLEX: 2457 2666 2730 2656 2651 | ACC: -15864 8372 7244 | GYRO: 4214 2608 11847 | GDP=12841.763
FLEX: 2454 2660 2711 2653 2670 | ACC: -13636 11616 4768 | GYRO: 5674 2320 15077 | GDP=16275.521
FLEX: 2481 2646 2718 2651 2654 | ACC: -10948 9460 6352 | GYRO: 5793 2856 16108 | GDP=17354.631
FLEX: 2478 2655 2718 2606 2670 | ACC: -8388 12136 2956 | GYRO: 5227 -1524 19306 | GDP=20059.057
FLEX: 2497 2646 2727 2653 2656 | ACC: -5272 12772 1052 | GYRO: 6406 1814 15338 | GDP=16720.695
FLEX: 2491 2639 2715 2666 2626 | ACC: -3952 12596 2860 | GYRO: -1710 619 17704 | GDP=17797.160
FLEX: 2507 2635 2727 2637 2625 | ACC: -872 12256 1508 | GYRO: 4682 164 10622 | GDP=11609.260
FLEX: 2501 2629 2735 2643 2640 | ACC: -2968 16612 1180 | GYRO: 1237 -3282 11205 | GDP=11741.112
FLEX: 2480 2466 2726 2614 2606 | ACC: 3100 15028 -2916 | GYRO: -646 -8838 5543 | GDP=10452.388
FLEX: 2514 2357 2691 2640 2671 | ACC: 3636 13344 -448 | GYRO: -1982 1090 -3910 | GDP=4517.137
FLEX: 2545 2192 2688 2622 2608 | ACC: 1496 16464 376 | GYRO: -660 -2595 -9059 | GDP=9446.434
FLEX: 2629 2144 2687 2626 2633 | ACC: -272 14904 1712 | GYRO: -4420 -453 -9488 | GDP=10476.819
FLEX: 2672 2103 2669 2605 2614 | ACC: -1264 14808 2580 | GYRO: -5990 -3992 -17856 | GDP=19252.348
FLEX: 2772 0 2662 2559 2618 | ACC: -2116 11044 4900 | GYRO: -10017 -5311 -27562 | GDP=29802.867
FLEX: 2819 0 2602 2496 2559 | ACC: -4116 8592 3744 | GYRO: -11522 -7772 -32768 | GDP=35593.570
FLEX: 2869 0 2593 2496 2559 | ACC: -31344 -956 11872 | GYRO: -12779 26254 -31170 | GDP=42710.000
FLEX: 2832 0 2585 2491 2559 | ACC: -26128 700 12628 | GYRO: 6267 -11180 1336 | GDP=12886.140
FLEX: 2865 0 2559 2491 2559 | ACC: -11564 6404 4004 | GYRO: 2148 2833 854 | GDP=3656.379
FLEX: 2850 0 2555 2505 2551 | ACC: -12880 8464 5712 | GYRO: 3521 -326 1769 | GDP=3953.869
FLEX: 2858 0 2555 2474 2559 | ACC: -10760 7492 3868 | GYRO: 824 742 -743 | GDP=1334.762
FLEX: 2838 0 2529 2465 2546 | ACC: -13964 6348 7384 | GYRO: -454 503 581 | GDP=892.573
FLEX: 2857 0 2535 2481 2559 | ACC: -12340 7568 5784 | GYRO: 1910 -1121 593 | GDP=2292.682
FLEX: 2834 0 2537 2443 2551 | ACC: -13144 6764 6628 | GYRO: 262 1403 -385 | GDP=1478.269
FLEX: 2832 0 2539 2459 2559 | ACC: -12916 7576 5216 | GYRO: 934 -553 17 | GDP=1085.566
FLEX: 2833 0 2544 2449 2559 | ACC: -14020 7304 6748 | GYRO: 311 411 -112 | GDP=527.433
FLEX: 2841 0 2530 2471 2556 | ACC: -13292 7408 6196 | GYRO: 1058 -195 229 | GDP=1099.923
FLEX: 2825 0 2544 2447 2544 | ACC: -13628 7440 6368 | GYRO: 819 129 475 | GDP=955.524
FLEX: 2814 0 2513 2451 2559 | ACC: -12380 6776 5892 | GYRO: 922 -245 -11 | GDP=954.060
FLEX: 2811 0 2524 2451 2537 | ACC: -13524 7576 6144 | GYRO: 785 122 -12 | GDP=794.514
