# sentence_label=How are you?
# timestamp=1763200725.1790705
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=79
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2465 2379 2508 2384 2531 | ACC: -15036 11824 3064 | GYRO: 2783 11564 9506 | GDP=15226.136
FLEX: 2493 2389 2522 2429 2528 | ACC: -15476 8840 7996 | GYRO: 1084 6949 14407 | GDP=16032.009
FLEX: 2498 2327 2539 2416 2513 | ACC: -11284 11872 5564 | GYRO: 3000 696 19301 | GDP=19545.154
FLEX: 2524 0 2550 2451 2519 | ACC: -6348 10980 5080 | GYRO: 3530 -8757 15063 | GDP=17777.512
FLEX: 2549 0 2586 2443 2515 | ACC: -3136 14052 1468 | GYRO: 3583 -993 11348 | GDP=11941.567
FLEX: 2559 0 2628 2455 2541 | ACC: -3680 13512 3512 | GYRO: 3808 -5789 5380 | GDP=8772.559
FLEX: 2608 0 2697 2462 2557 | ACC: -1288 13864 1528 | GYRO: 3121 -4555 4133 | GDP=6897.126
FLEX: 2624 0 2743 2487 2559 | ACC: -2904 13672 1372 | GYRO: 336 -1401 -2462 | GDP=2852.567
FLEX: 2703 0 2757 2480 2550 | ACC: -3888 14084 2556 | GYRO: -3088 -2191 -5314 | GDP=6524.938
FLEX: 2750 0 2761 2481 2608 | ACC: -3152 12612 3140 | GYRO: -3119 -3940 -11036 | GDP=12126.214
FLEX: 2800 0 2732 2470 2536 | ACC: -5416 11344 4600 | GYRO: -5332 1743 -15471 | GDP=16456.613
FLEX: 2838 0 2718 2468 2551 | ACC: -5604 13156 3644 | GYRO: -8382 -3485 -23338 | GDP=25041.273
FLEX: 2838 0 2704 2469 2559 | ACC: -10388 6312 5900 | GYRO: -19654 6117 -30082 | GDP=36450.297
FLEX: 2817 0 2672 2447 2551 | ACC: -24516 -296 16400 | GYRO: -4140 2776 -11478 | GDP=12513.603
FLEX: 2835 0 2657 2454 2551 | ACC: -17264 3072 8016 | GYRO: 3191 -2895 -100 | GDP=4309.699
FLEX: 2864 0 2657 2432 2587 | ACC: -13724 5240 7540 | GYRO: 2152 259 1123 | GDP=2441.171
FLEX: 2834 0 2618 2437 2559 | ACC: -12388 7204 6444 | GYRO: 1801 -426 1528 | GDP=2399.971
FLEX: 2798 0 2670 2405 2607 | ACC: -12188 6252 6976 | GYRO: 354 1070 232 | GDP=1150.669
FLEX: 2837 0 2648 2445 2506 | ACC: -12864 6944 7312 | GYRO: 1162 -1265 598 | GDP=1818.811
FLEX: 2807 0 2672 2430 2591 | ACC: -12280 6368 7216 | GYRO: 505 1645 -670 | GDP=1846.605
FLEX: 2846 0 2606 2403 2552 | ACC: -13612 6628 7252 | GYRO: 1709 102 -32 | GDP=1712.340
FLEX: 2790 0 2630 2432 2504 | ACC: -13084 6540 6664 | GYRO: 539 743 -378 | GDP=992.700
FLEX: 2815 0 2640 2402 2544 | ACC: -13664 6168 7676 | GYRO: 799 -382 118 | GDP=893.448
FLEX: 2830 0 2646 2413 2536 | ACC: -12776 6668 7048 | GYRO: 679 -669 185 | GDP=970.993
FLEX: 2815 0 2627 2406 2544 | ACC: -13260 6492 7596 | GYRO: 1001 -484 -111 | GDP=1117.398
FLEX: 2829 0 2610 2411 2513 | ACC: -13296 6468 7076 | GYRO: 1027 -300 -11 | GDP=1069.977
FLEX: 2815 0 2650 2421 2524 | ACC: -13380 6592 7288 | GYRO: 1196 -123 164 | GDP=1213.442
FLEX: 2826 0 2629 2402 2526 | ACC: -13264 6360 7096 | GYRO: 847 301 68 | GDP=901.462
FLEX: 2773 0 2637 2398 2606 | ACC: -13016 6360 7164 | GYRO: 907 -254 478 | GDP=1056.243
FLEX: 2819 0 2624 2395 2512 | ACC: -12384 6532 6564 | GYRO: 295 184 270 | GDP=440.206
FLEX: 2832 0 2635 2431 2545 | ACC: -13308 6628 7648 | GYRO: 387 -19 133 | GDP=409.657
FLEX: 2810 0 2629 2423 2511 | ACC: -12600 6500 7076 | GYRO: 658 -162 -38 | GDP=678.714
FLEX: 2800 0 2631 2415 2544 | ACC: -13596 6852 7100 | GYRO: 417 -533 240 | GDP=718.038
FLEX: 2791 0 2615 2391 2509 | ACC: -12684 6200 7028 | GYRO: 698 -1128 663 | GDP=1482.955
FLEX: 2800 0 2699 2429 2519 | ACC: -13420 6560 7584 | GYRO: 2393 -1711 1212 | GDP=3181.653
FLEX: 2797 0 2625 2407 2512 | ACC: -12180 6720 6724 | GYRO: 874 -18 531 | GDP=1022.820
FLEX: 2807 0 2549 2455 2528 | ACC: -13168 7132 7856 | GYRO: 1554 85 75 | GDP=1558.129
