# label=Four
# timestamp=1763139355.2476954
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2559 2055 2163 1991 2098 | ACC: 512 16172 272 | GYRO: -1011 -453 207 | GDP=1127.022
FLEX: 2605 2043 2198 1993 2105 | ACC: 1104 15640 540 | GYRO: 1586 -368 -791 | GDP=1810.111
FLEX: 2589 2057 2175 1998 2069 | ACC: 700 15780 0 | GYRO: 2776 -358 -1561 | GDP=3204.850
FLEX: 2559 2064 2181 2000 2109 | ACC: 768 15872 -1432 | GYRO: 4442 -914 -2446 | GDP=5152.638
FLEX: 2597 2064 2176 2001 2096 | ACC: 364 15740 -2252 | GYRO: 5032 -1091 -2771 | GDP=5847.200
FLEX: 2583 2044 2171 1984 2096 | ACC: -624 15660 -2424 | GYRO: 6194 -1608 -3369 | GDP=7231.975
FLEX: 2593 2064 2171 1987 2094 | ACC: -2164 16288 -4508 | GYRO: 3402 -4373 -4156 | GDP=6925.971
FLEX: 2559 2046 2193 1965 2105 | ACC: -5560 16276 -7520 | GYRO: -1878 -6483 -3540 | GDP=7621.533
FLEX: 2587 2063 2194 1968 2094 | ACC: -9504 17020 -6108 | GYRO: -3712 -26072 67 | GDP=26335.008
FLEX: 2558 2059 2182 1987 2105 | ACC: -8092 15980 -3020 | GYRO: -3799 -32768 460 | GDP=32990.691
FLEX: 2581 2062 2185 1972 2054 | ACC: -4796 15748 -4196 | GYRO: -3942 -32768 3402 | GDP=33179.133
FLEX: 2559 2027 2203 1983 2098 | ACC: -1852 15036 -3428 | GYRO: -1848 -32768 1842 | GDP=32871.719
FLEX: 2559 2036 2156 1985 2079 | ACC: -148 16860 -4372 | GYRO: -2125 -32768 1500 | GDP=32871.074
FLEX: 2555 2047 2192 1995 2109 | ACC: -68 16376 -4008 | GYRO: -7110 -32768 3491 | GDP=33711.734
FLEX: 2515 2030 2183 1997 2114 | ACC: 3612 14448 -2684 | GYRO: -8198 -26509 3912 | GDP=28022.100
FLEX: 2559 2062 2166 1983 2100 | ACC: 2340 15448 612 | GYRO: -6964 -19779 4652 | GDP=21478.994
FLEX: 2531 2015 2182 1996 2114 | ACC: 2264 14840 3124 | GYRO: -14048 -9318 5460 | GDP=17719.566
FLEX: 2559 2015 2191 2001 2128 | ACC: 5976 12628 7052 | GYRO: -13017 -1555 8771 | GDP=15773.103
FLEX: 2559 2004 2190 2034 2128 | ACC: 5196 12968 13812 | GYRO: -17904 -4795 9844 | GDP=20986.891
FLEX: 2547 2032 2183 2055 2163 | ACC: 7520 6888 12508 | GYRO: -8707 1191 5931 | GDP=10602.221
FLEX: 2535 2016 2197 2073 2200 | ACC: 5212 14036 12588 | GYRO: 3304 -3043 608 | GDP=4532.762
FLEX: 2559 2062 2209 2112 2243 | ACC: 6492 11840 10348 | GYRO: -291 1489 2281 | GDP=2739.482
FLEX: 2534 2014 2190 2085 2224 | ACC: 6420 11716 10596 | GYRO: 1682 2531 2972 | GDP=4250.631
FLEX: 2537 2075 2188 2096 2235 | ACC: 5520 11668 10300 | GYRO: -627 1348 1363 | GDP=2016.929
FLEX: 2525 2090 2229 2061 2227 | ACC: 7308 11932 9916 | GYRO: 3079 2584 335 | GDP=4033.550
FLEX: 2582 2119 2219 2075 2231 | ACC: 4492 12624 11004 | GYRO: 1959 5540 1006 | GDP=5961.654
FLEX: 2530 2124 2224 2113 2241 | ACC: 4548 12580 9296 | GYRO: -271 5639 2508 | GDP=6177.526
FLEX: 2559 2160 2240 2142 2251 | ACC: 3620 12092 10000 | GYRO: -2335 7073 3575 | GDP=8261.972
FLEX: 2544 2155 2211 2158 2255 | ACC: 4628 11484 10480 | GYRO: -1999 4536 2584 | GDP=5590.022
FLEX: 2535 2211 2239 2226 2263 | ACC: 3944 11592 10868 | GYRO: -2106 8704 2555 | GDP=9312.512
FLEX: 2543 2192 2251 2153 2236 | ACC: 2632 11164 13012 | GYRO: -817 3820 2513 | GDP=4644.896
FLEX: 2550 2221 2247 2174 2250 | ACC: 3988 10700 11948 | GYRO: -287 -1521 933 | GDP=1807.291
FLEX: 2555 2198 2231 2158 2269 | ACC: 4664 10852 11216 | GYRO: 722 1318 414 | GDP=1558.783
FLEX: 2559 2155 2263 2150 2259 | ACC: 3124 10984 13292 | GYRO: 639 -210 -555 | GDP=872.036
FLEX: 2538 2149 2237 2183 2256 | ACC: 4932 11160 10596 | GYRO: 3 2176 -363 | GDP=2206.072
FLEX: 2559 2160 2253 2214 2258 | ACC: 2456 10876 13172 | GYRO: 1263 7021 138 | GDP=7135.030
FLEX: 2554 2122 2227 2134 2243 | ACC: 5040 11608 9252 | GYRO: 1469 10832 1271 | GDP=11004.800
FLEX: 2594 2107 2269 2245 2267 | ACC: 572 10888 13068 | GYRO: 1768 22409 3575 | GDP=22761.146
FLEX: 2559 2095 2209 2139 2238 | ACC: 1256 11664 10776 | GYRO: 3882 19318 3000 | GDP=19931.258
FLEX: 2601 2139 2236 2192 2274 | ACC: -2032 11492 10816 | GYRO: 3254 29035 4759 | GDP=29601.822
FLEX: 2554 2112 2225 2147 2240 | ACC: -3984 11980 12156 | GYRO: 3723 20440 3268 | GDP=21031.742
FLEX: 2617 2115 2220 2191 2241 | ACC: -4648 11492 11544 | GYRO: 7080 20668 3053 | GDP=22059.316
FLEX: 2559 2107 2235 2148 2213 | ACC: -4848 12860 7748 | GYRO: 8803 22497 1549 | GDP=24207.586
FLEX: 2640 2118 2224 2207 2251 | ACC: -7008 12628 8740 | GYRO: 9622 15616 201 | GDP=18343.467
FLEX: 2629 2101 2224 2169 2224 | ACC: -7464 13952 5456 | GYRO: 8523 15416 -703 | GDP=17629.203
FLEX: 2691 2121 2235 2165 2253 | ACC: -8180 13508 5220 | GYRO: 6662 7427 -1077 | GDP=10035.063
FLEX: 2690 2108 2240 2146 2221 | ACC: -8116 14192 3700 | GYRO: 4657 4331 -1511 | GDP=6536.691
FLEX: 2721 2112 2243 2165 2259 | ACC: -7752 13572 2928 | GYRO: 3616 724 -813 | GDP=3776.321
FLEX: 2689 2109 2252 2165 2225 | ACC: -9244 14408 3200 | GYRO: 3724 2873 -826 | GDP=4775.414
FLEX: 2734 2111 2224 2160 2240 | ACC: -8132 13712 1684 | GYRO: 2123 638 -372 | GDP=2247.789
FLEX: 2714 2118 2237 2158 2242 | ACC: -8740 14044 2120 | GYRO: 929 816 -265 | GDP=1264.564
FLEX: 2755 2096 2240 2187 2241 | ACC: -8336 14148 1700 | GYRO: 1505 2066 -214 | GDP=2564.991
FLEX: 2726 2103 2022 2126 2240 | ACC: -8756 13584 2048 | GYRO: 462 1789 279 | GDP=1868.637
FLEX: 2762 2117 2238 2167 2240 | ACC: -8012 14160 1616 | GYRO: 393 349 103 | GDP=535.592
FLEX: 2710 2112 2223 2185 2224 | ACC: -8788 13744 2868 | GYRO: 468 3149 -140 | GDP=3186.664
FLEX: 2743 2115 2229 2160 2226 | ACC: -9056 13488 3504 | GYRO: 872 -2225 408 | GDP=2424.350
FLEX: 2694 2093 2251 2145 2218 | ACC: -9608 13624 5228 | GYRO: 2567 -9796 -39 | GDP=10126.827
FLEX: 2736 2117 2229 2174 2250 | ACC: -11896 12764 7324 | GYRO: 4396 -26049 217 | GDP=26418.219
FLEX: 2699 2093 2213 2153 2221 | ACC: -5024 14132 -748 | GYRO: 5201 -32768 1321 | GDP=33204.477
FLEX: 2704 2101 2224 2160 2246 | ACC: -5256 13752 2808 | GYRO: 4466 -11536 749 | GDP=12392.960
FLEX: 2669 2081 2186 2081 2223 | ACC: -7852 14896 4596 | GYRO: 3019 -11696 -134 | GDP=12080.097
FLEX: 2644 2066 2215 2106 2267 | ACC: -5376 15568 1888 | GYRO: 507 -4319 878 | GDP=4436.405
FLEX: 2559 2033 2175 2032 2246 | ACC: -5896 14396 4496 | GYRO: -1444 788 1634 | GDP=2318.628
FLEX: 2557 2037 2198 2054 2256 | ACC: -6672 13952 6184 | GYRO: 860 -534 687 | GDP=1223.407
FLEX: 2532 2032 2174 2017 2209 | ACC: -5008 14976 3876 | GYRO: -239 -1750 1069 | GDP=2064.554
FLEX: 2497 2065 2170 2106 2181 | ACC: -5072 14336 5684 | GYRO: -560 2097 1389 | GDP=2576.884
FLEX: 2483 2005 2213 2020 2197 | ACC: -5156 14560 5916 | GYRO: -523 -569 740 | GDP=1069.995
FLEX: 2512 2001 2227 2142 2251 | ACC: -3896 14100 5740 | GYRO: -793 -829 5 | GDP=1147.221
FLEX: 2479 2010 2139 2075 2192 | ACC: -4268 14508 5924 | GYRO: -462 302 -382 | GDP=671.247
FLEX: 2492 2023 2237 2070 2205 | ACC: -3844 14200 5504 | GYRO: -623 77 -739 | GDP=969.628
FLEX: 2467 2005 2219 1962 2180 | ACC: -5180 13864 5984 | GYRO: -1467 7535 -651 | GDP=7704.032
FLEX: 2482 2032 2219 2082 2241 | ACC: -6652 14392 6336 | GYRO: -354 7152 -886 | GDP=7215.360
FLEX: 2447 2017 2155 2022 2243 | ACC: -5692 14296 4664 | GYRO: -427 7940 -143 | GDP=7952.759
FLEX: 2519 2032 2181 2022 2242 | ACC: -6208 14416 3364 | GYRO: -2689 13656 783 | GDP=13940.234
FLEX: 2463 2034 2210 2067 2230 | ACC: -8296 14148 6772 | GYRO: 1224 10699 609 | GDP=10785.993
FLEX: 2547 2021 2189 2029 2186 | ACC: -5168 14552 2552 | GYRO: 806 17896 1033 | GDP=17943.900
FLEX: 2475 2007 2180 2022 2182 | ACC: -8416 13800 2744 | GYRO: 2590 25933 1627 | GDP=26112.750
FLEX: 2518 2096 2211 2028 2237 | ACC: -8112 14180 388 | GYRO: 3501 27809 2176 | GDP=28112.854
FLEX: 2490 2030 2067 1986 2158 | ACC: -10088 14416 988 | GYRO: 3139 23342 1249 | GDP=23585.213
FLEX: 2559 2021 2192 2020 2207 | ACC: -8148 14440 -1016 | GYRO: 1969 14223 905 | GDP=14387.137
FLEX: 2464 2007 2160 1983 2195 | ACC: -7700 14188 -1460 | GYRO: 1794 10405 476 | GDP=10569.250
FLEX: 2545 2022 2197 2039 2165 | ACC: -7880 14868 -1364 | GYRO: 1974 3927 798 | GDP=4467.081
FLEX: 2493 2044 2256 1979 2187 | ACC: -6672 14152 -2776 | GYRO: 1316 4594 553 | GDP=4810.665
FLEX: 2547 2037 2192 2006 2187 | ACC: -7032 14272 -2376 | GYRO: 1744 -669 162 | GDP=1874.924
FLEX: 2481 2022 2165 1997 2177 | ACC: -6840 14168 -3276 | GYRO: 1110 2178 -298 | GDP=2462.638
FLEX: 2535 2016 2163 2008 2170 | ACC: -6836 14640 -3612 | GYRO: 874 -500 -110 | GDP=1012.905
FLEX: 2538 2032 2187 2015 2208 | ACC: -7372 14300 -3096 | GYRO: 1155 740 -68 | GDP=1373.408
FLEX: 2496 2055 2171 2058 2237 | ACC: -6652 14436 -3724 | GYRO: 881 -1559 -203 | GDP=1802.180
FLEX: 2515 2019 2192 2006 2191 | ACC: -7316 14388 -2976 | GYRO: 447 419 -429 | GDP=747.938
FLEX: 2526 2027 2192 2031 2179 | ACC: -6956 14576 -3524 | GYRO: 333 -1677 38 | GDP=1710.164
FLEX: 2493 2002 2191 2000 2197 | ACC: -7352 13752 -2732 | GYRO: 520 1174 -194 | GDP=1298.581
FLEX: 2528 2029 2188 2021 2202 | ACC: -7424 14460 -2932 | GYRO: 491 -3367 -410 | GDP=3427.225
FLEX: 2516 2046 2171 2005 2190 | ACC: -7428 14344 -2808 | GYRO: 529 1465 -168 | GDP=1566.617
FLEX: 2530 2019 2185 2023 2198 | ACC: -7132 14372 -3436 | GYRO: 690 -1676 58 | GDP=1813.406
FLEX: 2529 2039 2187 2010 2176 | ACC: -6792 14336 -3536 | GYRO: 424 -237 -147 | GDP=507.498
FLEX: 2528 2044 2169 1983 2170 | ACC: -7576 14444 -2636 | GYRO: 533 -741 -288 | GDP=957.138
FLEX: 2494 2025 2164 2031 2195 | ACC: -7160 14360 -3004 | GYRO: 249 -943 -254 | GDP=1007.852
FLEX: 2519 2019 2195 2058 2176 | ACC: -7360 14004 -2868 | GYRO: 228 -264 -250 | GDP=429.162
FLEX: 2530 2032 2171 2026 2183 | ACC: -7300 14136 -2640 | GYRO: 467 -1830 -458 | GDP=1943.387
FLEX: 2544 2031 2174 2046 2191 | ACC: -7176 14432 -2776 | GYRO: 482 133 -238 | GDP=553.766
FLEX: 2542 2002 2192 2007 2198 | ACC: -7444 14300 -2944 | GYRO: 783 -472 42 | GDP=915.225
FLEX: 2539 1997 2177 2022 2195 | ACC: -7220 14236 -3028 | GYRO: 337 422 205 | GDP=577.649
FLEX: 2549 2027 2183 2047 2207 | ACC: -7208 14292 -2616 | GYRO: 513 -181 -188 | GDP=575.564
FLEX: 2559 2015 2176 2026 2175 | ACC: -7304 14376 -2504 | GYRO: 662 145 -309 | GDP=744.815
FLEX: 2547 2020 2189 2023 2192 | ACC: -7588 14068 -2540 | GYRO: 794 27 15 | GDP=794.601
FLEX: 2525 2003 2176 2058 2181 | ACC: -7476 14168 -2612 | GYRO: 852 111 -49 | GDP=860.596
FLEX: 2557 2018 2193 2053 2190 | ACC: -7420 14356 -2700 | GYRO: 1174 109 -67 | GDP=1180.951
FLEX: 2548 2046 2181 2032 2187 | ACC: -7056 14332 -3004 | GYRO: 1314 -911 -256 | GDP=1619.276
FLEX: 2544 2018 2198 2037 2179 | ACC: -6844 14080 -3412 | GYRO: 488 992 57 | GDP=1107.004
FLEX: 2614 2000 2165 2042 2183 | ACC: -7208 14272 -3096 | GYRO: 652 -889 -618 | GDP=1263.863
FLEX: 2557 2018 2179 2016 2179 | ACC: -7296 14368 -3168 | GYRO: 114 574 -259 | GDP=639.963
FLEX: 2559 2017 2167 2037 2193 | ACC: -7620 13896 -2776 | GYRO: 287 -864 -226 | GDP=938.052
FLEX: 2559 2021 2195 2041 2206 | ACC: -7468 13732 -2404 | GYRO: 248 -124 -253 | GDP=375.352
FLEX: 2559 2000 2174 2032 2166 | ACC: -8120 13948 -1296 | GYRO: 1232 -1595 -722 | GDP=2140.825
FLEX: 2594 2053 2202 2032 2187 | ACC: -7120 14304 -2892 | GYRO: 764 -1474 -460 | GDP=1722.780
FLEX: 2617 2000 2181 2061 2208 | ACC: -8472 13956 -1020 | GYRO: 1706 -4357 -1572 | GDP=4936.099
FLEX: 2590 2027 2177 2018 2193 | ACC: -8876 14268 -2328 | GYRO: -1421 -16728 -310 | GDP=16791.107
FLEX: 2559 2010 2176 1995 2198 | ACC: -7072 14540 -3860 | GYRO: -5331 -17169 -326 | GDP=17980.557
FLEX: 2559 2041 2147 1995 2197 | ACC: -7364 14208 -1252 | GYRO: -4952 -4 791 | GDP=5014.778
FLEX: 2559 2027 2153 1984 2191 | ACC: -8884 13808 1332 | GYRO: -4052 -3137 1466 | GDP=5329.975
FLEX: 2541 2033 2198 1989 2201 | ACC: -7176 13840 1836 | GYRO: -3715 74 159 | GDP=3719.137
FLEX: 2535 2000 2162 1973 2181 | ACC: -7960 14056 3152 | GYRO: -2085 1483 112 | GDP=2561.066
FLEX: 2544 2006 2177 1963 2164 | ACC: -7408 13600 2352 | GYRO: 285 1077 -523 | GDP=1230.725
FLEX: 2523 2032 2171 1963 2149 | ACC: -8412 13700 2556 | GYRO: 427 553 -594 | GDP=917.046
FLEX: 2553 2029 2187 1963 2177 | ACC: -8520 14232 2068 | GYRO: 607 -624 -642 | GDP=1081.660
FLEX: 2547 2041 2161 1983 2166 | ACC: -9120 14060 2480 | GYRO: 505 974 172 | GDP=1110.534
FLEX: 2549 2041 2174 1982 2154 | ACC: -8320 13696 1988 | GYRO: 864 -938 214 | GDP=1293.111
FLEX: 2544 2014 2157 1946 2143 | ACC: -8360 13756 2488 | GYRO: 799 604 277 | GDP=1039.204
FLEX: 2544 2013 2181 1985 2161 | ACC: -8180 14188 2236 | GYRO: 954 -735 114 | GDP=1209.685
FLEX: 2543 2023 2179 1939 2151 | ACC: -7720 13852 1488 | GYRO: 558 842 522 | GDP=1137.019
FLEX: 2539 2030 2193 1950 2160 | ACC: -7960 13988 1920 | GYRO: 900 -334 95 | GDP=964.666
FLEX: 2544 2016 2189 1963 2155 | ACC: -7680 14112 1900 | GYRO: 1307 598 -191 | GDP=1449.943
FLEX: 2559 2064 2179 1969 2178 | ACC: -8360 14140 2004 | GYRO: 1241 514 -65 | GDP=1344.806
FLEX: 2544 2001 2191 1965 2154 | ACC: -8048 13644 1952 | GYRO: 803 187 32 | GDP=825.107
FLEX: 2559 2032 2215 1975 2133 | ACC: -8084 14040 1896 | GYRO: 1401 -389 -425 | GDP=1514.842
FLEX: 2545 2022 2157 1959 2138 | ACC: -8048 14292 1632 | GYRO: 983 326 15 | GDP=1035.756
FLEX: 2555 2023 2178 1983 2160 | ACC: -8244 14132 1440 | GYRO: 1466 -38 140 | GDP=1473.160
FLEX: 2559 2027 2172 1954 2167 | ACC: -7912 13964 1076 | GYRO: 438 -155 211 | GDP=510.284
FLEX: 2587 2023 2208 1936 2160 | ACC: -8036 14204 1584 | GYRO: 525 -857 -56 | GDP=1006.583
FLEX: 2557 2012 2153 1965 2147 | ACC: -7868 14132 1536 | GYRO: 830 8 109 | GDP=837.165
FLEX: 2559 2041 2189 1986 2161 | ACC: -8228 13680 1840 | GYRO: 558 -1268 -53 | GDP=1386.361
FLEX: 2559 2013 2156 1956 2165 | ACC: -7932 13924 1940 | GYRO: 599 -109 -276 | GDP=668.474
FLEX: 2624 2022 2197 1979 2153 | ACC: -8104 14208 1672 | GYRO: 959 -392 33 | GDP=1036.549
FLEX: 2598 2012 2179 1945 2139 | ACC: -8008 14040 1344 | GYRO: 943 -591 -49 | GDP=1113.971
FLEX: 2608 2041 2177 1987 2174 | ACC: -7860 14024 1132 | GYRO: 620 -146 -16 | GDP=637.159
FLEX: 2614 2018 2167 1981 2128 | ACC: -8168 14084 1844 | GYRO: 496 -396 -236 | GDP=677.147
