# label=One
# timestamp=1763135094.6605988
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2516 2247 2349 2321 2363 | ACC: -3284 8836 13500 | GYRO: 910 23 115 | GDP=917.526
FLEX: 2535 2235 2331 2324 2355 | ACC: -2992 8796 13372 | GYRO: 827 299 -266 | GDP=918.742
FLEX: 2531 2293 2351 2322 2388 | ACC: -3944 9176 13668 | GYRO: 262 -197 -80 | GDP=337.421
FLEX: 2510 2226 2345 2328 2394 | ACC: -3892 8552 13672 | GYRO: 461 -406 426 | GDP=747.551
FLEX: 2518 2256 2325 2337 2384 | ACC: -3336 8780 13548 | GYRO: 981 133 103 | GDP=995.319
FLEX: 2515 2238 2320 2327 2369 | ACC: -3212 8900 13540 | GYRO: 1016 140 -91 | GDP=1029.630
FLEX: 2530 2256 2369 2323 2403 | ACC: -3556 9208 13252 | GYRO: 497 197 -207 | GDP=573.295
FLEX: 2534 2256 2327 2323 2377 | ACC: -4004 8660 13692 | GYRO: 223 -471 270 | GDP=586.916
FLEX: 2511 2244 2311 2352 2381 | ACC: -3460 8712 13552 | GYRO: 916 -53 306 | GDP=967.213
FLEX: 2532 2247 2338 2305 2379 | ACC: -3024 8792 13496 | GYRO: 885 234 -197 | GDP=936.371
FLEX: 2540 2302 2316 2344 2384 | ACC: -3356 9156 13348 | GYRO: 640 353 -331 | GDP=802.353
FLEX: 2512 2224 2349 2311 2352 | ACC: -4028 8716 13752 | GYRO: 257 -597 160 | GDP=669.371
FLEX: 2513 2285 2321 2337 2379 | ACC: -3792 8660 13624 | GYRO: 906 15 350 | GDP=971.371
FLEX: 2509 2263 2332 2309 2368 | ACC: -3024 8920 13240 | GYRO: 922 186 -110 | GDP=946.985
FLEX: 2516 2253 2320 2320 2384 | ACC: -3132 9084 13260 | GYRO: 678 375 -384 | GDP=864.734
FLEX: 2512 2223 2327 2298 2384 | ACC: -4036 8936 13392 | GYRO: 93 -453 26 | GDP=463.178
FLEX: 2512 2269 2339 2330 2369 | ACC: -3996 8656 13464 | GYRO: 346 -277 -155 | GDP=469.542
FLEX: 2512 2243 2316 2308 2373 | ACC: -3304 8020 14160 | GYRO: 1066 -1452 -1122 | GDP=2122.156
FLEX: 2514 2279 2346 2352 2377 | ACC: -2960 9104 14440 | GYRO: 5401 -9399 -3697 | GDP=11453.375
FLEX: 2492 2259 2337 2315 2378 | ACC: -2272 9440 13912 | GYRO: 3474 -2315 -5261 | GDP=6716.102
FLEX: 2512 2265 2335 2343 2379 | ACC: -3380 9816 13064 | GYRO: 2471 -5320 -4269 | GDP=7254.833
FLEX: 2518 2213 2337 2315 2356 | ACC: -3504 10004 13316 | GYRO: 1518 -7590 -2452 | GDP=8119.404
FLEX: 2512 2243 2325 2333 2393 | ACC: -2780 10224 13676 | GYRO: 1523 -8772 -1095 | GDP=8970.314
FLEX: 2517 2253 2339 2306 2374 | ACC: -2816 10892 13660 | GYRO: 1852 -7302 817 | GDP=7577.374
FLEX: 2519 2255 2334 2354 2407 | ACC: -1548 10528 12820 | GYRO: 1280 -7667 2032 | GDP=8034.321
FLEX: 2527 2229 2325 2309 2359 | ACC: -536 10056 13136 | GYRO: 701 -5895 2536 | GDP=6455.519
FLEX: 2542 2268 2356 2365 2384 | ACC: 484 10220 12948 | GYRO: 645 -3666 2714 | GDP=4606.667
FLEX: 2510 2278 2327 2289 2352 | ACC: 1064 10616 12320 | GYRO: -297 -1068 2615 | GDP=2840.257
FLEX: 2535 2254 2338 2361 2368 | ACC: 1008 11124 13012 | GYRO: -948 -1128 3917 | GDP=4184.970
FLEX: 2517 2240 2343 2288 2353 | ACC: 2820 9388 11812 | GYRO: -1791 -3903 3462 | GDP=5516.025
FLEX: 2585 2247 2341 2362 2351 | ACC: 2612 9416 11604 | GYRO: -2517 -912 1950 | GDP=3312.029
FLEX: 2513 2230 2314 2321 2363 | ACC: 2016 8600 13472 | GYRO: 189 -904 534 | GDP=1066.814
FLEX: 2549 2233 2329 2355 2412 | ACC: 1944 8308 12920 | GYRO: -1315 -1734 1529 | GDP=2659.666
FLEX: 2497 2256 2327 2343 2383 | ACC: 1984 7684 14000 | GYRO: -2070 -3899 2446 | GDP=5046.783
FLEX: 2518 2257 2341 2384 2402 | ACC: 3860 7316 14476 | GYRO: -2771 -6529 3530 | GDP=7922.574
FLEX: 2494 2239 2302 2320 2358 | ACC: 6768 6944 13256 | GYRO: -3826 -5161 3150 | GDP=7155.187
FLEX: 2514 2246 2315 2378 2394 | ACC: 7348 5740 14120 | GYRO: -2756 -2725 563 | GDP=3916.393
FLEX: 2507 2191 2286 2338 2373 | ACC: 6144 5284 14224 | GYRO: -1752 519 -863 | GDP=2020.800
FLEX: 2523 2227 2315 2377 2379 | ACC: 5108 5800 15988 | GYRO: -610 1897 -869 | GDP=2173.907
FLEX: 2498 2224 2286 2304 2367 | ACC: 4952 5224 16156 | GYRO: 1687 1294 -755 | GDP=2256.198
FLEX: 2528 2233 2335 2389 2400 | ACC: 5528 6380 14356 | GYRO: 3889 728 -1590 | GDP=4264.083
FLEX: 2496 2215 2320 2315 2336 | ACC: 3016 8020 14100 | GYRO: 1725 3449 -1471 | GDP=4127.356
FLEX: 2519 2237 2322 2357 2384 | ACC: 3128 7432 14924 | GYRO: -1359 -2042 971 | GDP=2638.084
FLEX: 2510 2217 2299 2309 2376 | ACC: 4684 7512 14356 | GYRO: 507 -1343 735 | GDP=1612.738
FLEX: 2514 2224 2330 2412 2385 | ACC: 4328 7928 14484 | GYRO: -340 1030 807 | GDP=1351.943
FLEX: 2522 2198 2297 2306 2366 | ACC: 4408 7284 14920 | GYRO: 795 -1181 770 | GDP=1618.544
FLEX: 2515 2230 2287 2360 2394 | ACC: 4452 7384 13420 | GYRO: -713 1039 558 | GDP=1378.134
FLEX: 2502 2213 2289 2300 2374 | ACC: 3480 6396 14656 | GYRO: -1463 1312 1321 | GDP=2367.859
FLEX: 2503 2215 2315 2352 2414 | ACC: 4104 6480 14656 | GYRO: -439 -668 2100 | GDP=2246.986
FLEX: 2496 2193 2287 2288 2333 | ACC: 4848 6916 14232 | GYRO: -2199 -471 2509 | GDP=3369.351
FLEX: 2503 2215 2290 2362 2383 | ACC: 5096 6424 14436 | GYRO: -2474 -2445 1894 | GDP=3960.548
FLEX: 2498 2185 2288 2315 2345 | ACC: 5044 5584 13908 | GYRO: -2775 -2684 2380 | GDP=4535.292
FLEX: 2511 2210 2311 2349 2395 | ACC: 8308 3832 15676 | GYRO: -1327 2232 679 | GDP=2683.989
FLEX: 2490 2175 2285 2287 2363 | ACC: 3344 3624 15840 | GYRO: 1141 114 507 | GDP=1253.765
FLEX: 2506 2222 2297 2383 2391 | ACC: 1892 4212 13684 | GYRO: 6413 -727 4706 | GDP=7987.586
FLEX: 2503 2214 2288 2297 2341 | ACC: 5104 6396 13068 | GYRO: 6241 -1269 6995 | GDP=9459.940
FLEX: 2493 2211 2235 2384 2427 | ACC: 7000 7220 13784 | GYRO: 1598 607 5127 | GDP=5404.459
FLEX: 2486 2192 2282 2279 2354 | ACC: 7228 6484 13496 | GYRO: 539 1180 4222 | GDP=4416.809
FLEX: 2476 2207 2276 2341 2386 | ACC: 7524 5364 13992 | GYRO: 1059 -1069 2829 | GDP=3204.291
FLEX: 2496 2150 2289 2294 2370 | ACC: 9172 5504 13752 | GYRO: 274 1754 -812 | GDP=1952.162
FLEX: 2491 2174 2288 2342 2373 | ACC: 6540 5656 16156 | GYRO: 246 3058 -1013 | GDP=3230.797
FLEX: 2480 2197 2273 2281 2335 | ACC: 6016 4140 14712 | GYRO: 1709 -756 106 | GDP=1871.751
FLEX: 2479 2210 2289 2286 2373 | ACC: 7440 3904 14284 | GYRO: 2385 -2867 -1127 | GDP=3895.901
FLEX: 2474 2220 2269 2299 2368 | ACC: 7592 5328 14300 | GYRO: 1631 -1593 -3013 | GDP=3778.357
FLEX: 2508 2237 2289 2353 2389 | ACC: 7712 5444 14444 | GYRO: -356 -1421 -3849 | GDP=4118.347
FLEX: 2480 2215 2288 2290 2352 | ACC: 7508 5556 14200 | GYRO: -312 41 -5391 | GDP=5400.176
FLEX: 2491 2250 2298 2353 2387 | ACC: 6604 6108 14016 | GYRO: -375 1229 -6143 | GDP=6275.947
FLEX: 2486 2225 2271 2279 2356 | ACC: 5668 7204 13572 | GYRO: -986 -2180 -6988 | GDP=7386.253
FLEX: 2506 2238 2288 2352 2383 | ACC: 5252 6976 12896 | GYRO: -2593 642 -6719 | GDP=7230.544
FLEX: 2498 2210 2272 2272 2325 | ACC: 2908 6600 15072 | GYRO: -2566 460 -6288 | GDP=6806.974
FLEX: 2530 2240 2305 2356 2402 | ACC: 2240 6980 15428 | GYRO: -1346 655 -3861 | GDP=4141.022
FLEX: 2496 2218 2286 2307 2332 | ACC: 2292 6156 15848 | GYRO: -747 454 -1887 | GDP=2079.638
FLEX: 2476 2221 2270 2342 2368 | ACC: 2532 5944 15724 | GYRO: 217 -323 -381 | GDP=544.591
FLEX: 2485 2220 2283 2266 2352 | ACC: 3896 6376 15340 | GYRO: 828 149 268 | GDP=882.955
FLEX: 2511 2195 2288 2342 2388 | ACC: 4452 6200 14780 | GYRO: 561 -391 450 | GDP=818.598
FLEX: 2482 2214 2295 2276 2367 | ACC: 5016 5668 14420 | GYRO: 374 -564 672 | GDP=953.706
FLEX: 2480 2220 2282 2347 2383 | ACC: 5192 5896 14952 | GYRO: 186 -571 47 | GDP=602.367
FLEX: 2486 2217 2287 2279 2357 | ACC: 4964 5784 14848 | GYRO: 604 1194 -273 | GDP=1365.643
FLEX: 2491 2208 2277 2343 2403 | ACC: 4036 6208 15136 | GYRO: 947 1450 349 | GDP=1766.666
FLEX: 2487 2196 2273 2283 2352 | ACC: 3256 6340 15380 | GYRO: 1949 1873 2380 | GDP=3601.545
FLEX: 2485 2218 2266 2351 2384 | ACC: 3652 6500 16056 | GYRO: 1368 -2646 1299 | GDP=3249.637
FLEX: 2494 2207 2277 2285 2353 | ACC: 6248 5620 13412 | GYRO: 697 -1259 -391 | GDP=1491.231
FLEX: 2491 2210 2271 2333 2384 | ACC: 5236 6268 14188 | GYRO: 113 -1234 -1761 | GDP=2153.287
FLEX: 2480 2203 2269 2274 2342 | ACC: 5644 5864 14552 | GYRO: -871 -982 -1004 | GDP=1652.568
FLEX: 2497 2211 2282 2343 2352 | ACC: 5136 5672 14900 | GYRO: -1861 95 -1814 | GDP=2600.566
FLEX: 2494 2201 2317 3188 2346 | ACC: 3236 5992 15792 | GYRO: 214 2877 -877 | GDP=3015.303
FLEX: 2480 2217 2283 2332 2382 | ACC: 3180 6296 15400 | GYRO: 967 -386 214 | GDP=1062.959
FLEX: 2480 2209 2285 2299 2367 | ACC: 4168 6060 15148 | GYRO: 895 -1056 923 | GDP=1663.758
FLEX: 2494 2210 2291 2346 2373 | ACC: 5080 5620 14876 | GYRO: 1004 -1107 549 | GDP=1592.126
FLEX: 2486 2209 2317 2282 2373 | ACC: 5084 5852 14672 | GYRO: 809 -631 2 | GDP=1025.985
FLEX: 2493 2213 2247 2334 2385 | ACC: 5008 6000 14472 | GYRO: 387 147 -155 | GDP=442.044
FLEX: 2479 2208 2271 2263 2378 | ACC: 4820 5952 15156 | GYRO: 708 418 326 | GDP=884.457
FLEX: 2482 2210 2384 2335 2401 | ACC: 4760 5732 15136 | GYRO: 710 -578 154 | GDP=928.386
FLEX: 2481 2206 2282 2267 2313 | ACC: 4452 5720 14596 | GYRO: 444 128 31 | GDP=463.121
FLEX: 2489 2189 2283 2285 2377 | ACC: 4792 5900 14692 | GYRO: 462 -31 -130 | GDP=480.942
FLEX: 2489 2190 2289 2281 2336 | ACC: 4716 6060 15232 | GYRO: 716 253 55 | GDP=761.374
FLEX: 2491 2165 2288 2323 2423 | ACC: 5060 5508 15164 | GYRO: 811 -726 181 | GDP=1103.430
FLEX: 2448 2195 2278 2287 2320 | ACC: 4680 5832 14272 | GYRO: 277 382 -41 | GDP=473.639
FLEX: 2510 2256 2245 2308 2386 | ACC: 4416 5912 15184 | GYRO: 455 414 -34 | GDP=616.098
FLEX: 2469 2185 2254 2286 2325 | ACC: 5920 4832 18456 | GYRO: -1765 -1050 773 | GDP=2194.369
FLEX: 2458 2193 2282 2337 2361 | ACC: 4640 4920 16324 | GYRO: 1090 424 269 | GDP=1200.099
FLEX: 2485 2176 2191 2263 2354 | ACC: 6092 5708 13680 | GYRO: 4975 -878 32 | GDP=5051.983
FLEX: 2524 2228 2273 2357 2414 | ACC: 5280 6376 16244 | GYRO: 6131 1595 -2133 | GDP=6684.525
FLEX: 2510 2176 2311 2268 2367 | ACC: 4288 6932 14916 | GYRO: 6939 1309 -2362 | GDP=7445.955
FLEX: 2544 2256 2277 2378 2359 | ACC: 3672 7464 14980 | GYRO: 10434 1251 -2600 | GDP=10825.588
FLEX: 2512 2193 2304 2330 2325 | ACC: 3356 8564 13676 | GYRO: 8868 -2229 -2347 | GDP=9440.247
FLEX: 2490 2214 2384 2382 2354 | ACC: 4408 9080 11980 | GYRO: 8610 2199 -2130 | GDP=9138.086
FLEX: 2544 2211 2384 2304 2375 | ACC: 3748 10552 10824 | GYRO: 6163 243 -2687 | GDP=6727.673
FLEX: 2484 2170 2437 2475 2381 | ACC: 3012 10152 12204 | GYRO: 6106 -86 -2558 | GDP=6620.725
FLEX: 2453 2130 2431 2377 2359 | ACC: 3924 10952 10808 | GYRO: 3329 -740 -1235 | GDP=3626.991
FLEX: 2503 2137 2426 2420 2406 | ACC: 3364 11332 10896 | GYRO: 1656 1350 -2142 | GDP=3025.393
FLEX: 2512 2090 2480 2342 2377 | ACC: 2400 11588 11644 | GYRO: 1116 952 -1366 | GDP=2004.424
FLEX: 2512 2131 2496 2475 2447 | ACC: 2496 11336 11720 | GYRO: 647 346 -551 | GDP=917.565
FLEX: 2467 2071 2528 2449 2349 | ACC: 2824 11348 12368 | GYRO: 511 -717 -28 | GDP=880.905
FLEX: 2485 2096 2661 2462 2422 | ACC: 2944 11124 12240 | GYRO: 1311 -123 -500 | GDP=1408.492
FLEX: 2494 2101 2625 2418 2480 | ACC: 2500 11248 12160 | GYRO: 1216 -294 -731 | GDP=1448.949
FLEX: 2497 2073 2710 2487 2470 | ACC: 2668 11428 11200 | GYRO: 1244 -946 -95 | GDP=1565.719
FLEX: 2479 2078 2629 2428 2370 | ACC: 4016 11660 10800 | GYRO: -352 -2543 186 | GDP=2573.975
FLEX: 2549 2080 2622 2498 2464 | ACC: 3180 10900 12520 | GYRO: 175 1324 -832 | GDP=1573.475
FLEX: 2543 2047 2667 2480 2402 | ACC: 3476 11408 10832 | GYRO: -405 854 -1015 | GDP=1386.927
FLEX: 2601 2061 2661 2479 2495 | ACC: 2604 10988 11472 | GYRO: -653 770 -714 | GDP=1236.570
FLEX: 2646 0 2621 2422 2425 | ACC: 2176 11224 12284 | GYRO: -266 -39 -17 | GDP=269.381
FLEX: 2664 0 2589 2432 2411 | ACC: 3144 10908 12248 | GYRO: -505 244 276 | GDP=625.090
FLEX: 2757 0 2559 2377 2432 | ACC: 2588 10948 12612 | GYRO: 120 1313 -674 | GDP=1480.758
FLEX: 2764 0 2596 2465 2471 | ACC: 2408 10900 11484 | GYRO: 149 1005 -297 | GDP=1058.506
FLEX: 2777 0 2498 2361 2445 | ACC: 1664 11512 12464 | GYRO: -878 1239 86 | GDP=1520.987
FLEX: 2771 0 2559 2407 2478 | ACC: 2912 10048 12080 | GYRO: -1302 972 489 | GDP=1696.794
FLEX: 2774 0 2483 2355 2423 | ACC: 2444 10856 12516 | GYRO: -78 1711 -489 | GDP=1781.215
FLEX: 2810 0 2559 2397 2439 | ACC: 2600 10320 12228 | GYRO: 447 819 -462 | GDP=1041.160
FLEX: 2739 0 2514 2353 2459 | ACC: 1984 10540 12576 | GYRO: 234 968 -111 | GDP=1002.048
FLEX: 2793 0 2548 2386 2503 | ACC: 2252 10512 12452 | GYRO: -658 183 365 | GDP=774.389
