# label=Two
# timestamp=1763139215.447394
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2703 0 2170 2707 2835 | ACC: -7204 11332 5832 | GYRO: 357 2951 13175 | GDP=13506.164
FLEX: 2656 0 2142 2357 2192 | ACC: -9192 10980 9116 | GYRO: 2312 6852 11958 | GDP=13974.584
FLEX: 2688 0 2155 2767 2880 | ACC: -4680 10056 5104 | GYRO: 1577 -6427 11454 | GDP=13228.279
FLEX: 2673 0 2153 2369 2165 | ACC: -3392 10728 5832 | GYRO: 2350 -5900 8902 | GDP=10935.178
FLEX: 2679 0 2174 2747 2871 | ACC: -5908 9476 10076 | GYRO: 4333 -8789 5883 | GDP=11429.396
FLEX: 2651 0 2160 2359 2153 | ACC: -8620 10072 6592 | GYRO: 5074 -32768 6141 | GDP=33722.383
FLEX: 2666 2032 2144 2735 2896 | ACC: -26592 30032 -7560 | GYRO: 8948 -32768 12857 | GDP=36319.566
FLEX: 2672 2000 2128 2350 2112 | ACC: 29632 8388 -30876 | GYRO: -2976 -32768 15407 | GDP=36331.445
FLEX: 2687 0 2155 2752 2892 | ACC: 1460 15488 13640 | GYRO: -4060 6210 3385 | GDP=8155.116
FLEX: 2647 0 2163 2348 2141 | ACC: 14904 11780 1040 | GYRO: -5680 -10362 6970 | GDP=13719.123
FLEX: 2666 0 2160 2736 2939 | ACC: 8632 13984 8132 | GYRO: -1639 8685 1018 | GDP=8896.733
FLEX: 2650 0 2150 2323 2093 | ACC: 9812 13424 7700 | GYRO: -1835 -3200 1614 | GDP=4026.440
FLEX: 2672 0 2165 2765 2871 | ACC: 10544 12848 6852 | GYRO: 2264 6350 -928 | GDP=6805.100
FLEX: 2670 0 2159 2339 2122 | ACC: 9704 13388 6348 | GYRO: 2281 4667 -1779 | GDP=5490.782
FLEX: 2679 0 2160 2758 2867 | ACC: 9932 12160 5116 | GYRO: 3141 22017 -4915 | GDP=22776.553
FLEX: 2641 0 2146 2375 2160 | ACC: 3400 14732 9612 | GYRO: 2730 11950 -2313 | GDP=12474.188
FLEX: 2704 0 2161 2730 2874 | ACC: 2040 12124 7956 | GYRO: 4154 31822 -3529 | GDP=32285.434
FLEX: 2646 0 2160 2392 2139 | ACC: 7844 14444 2324 | GYRO: 1734 7531 2472 | GDP=8113.785
FLEX: 2661 0 2146 2803 2982 | ACC: 2704 14208 7856 | GYRO: 5581 24873 -2180 | GDP=25584.488
FLEX: 2655 0 2167 2386 2199 | ACC: 2148 14944 5324 | GYRO: 3087 24034 -506 | GDP=24236.725
FLEX: 2662 0 2199 2811 2866 | ACC: -244 14212 8364 | GYRO: 4276 16261 -1492 | GDP=16879.881
FLEX: 2643 0 2130 2372 2158 | ACC: 1616 14536 3928 | GYRO: 1436 16823 -1994 | GDP=17001.514
FLEX: 2676 0 2169 2766 2865 | ACC: -2112 14732 7892 | GYRO: 3109 10197 -3175 | GDP=11123.188
FLEX: 2638 0 2162 2405 2222 | ACC: -1708 14688 4280 | GYRO: 897 16528 -2599 | GDP=16755.125
FLEX: 2688 0 2182 2729 2847 | ACC: -6204 15280 7572 | GYRO: 3391 13516 -2128 | GDP=14096.437
FLEX: 2653 0 2175 2417 2206 | ACC: -3628 14184 4736 | GYRO: 889 7919 -1114 | GDP=8046.234
FLEX: 2661 0 2155 2713 2800 | ACC: -5660 15056 6200 | GYRO: 1838 8532 -1129 | GDP=8800.449
FLEX: 2665 0 2171 2478 2248 | ACC: -6688 15296 5664 | GYRO: 1395 2983 61 | GDP=3293.635
FLEX: 2656 0 2123 2665 2763 | ACC: -6140 14920 5304 | GYRO: 1642 -1416 858 | GDP=2331.820
FLEX: 2640 0 2163 2445 2275 | ACC: -3596 15040 3808 | GYRO: 576 -3422 1634 | GDP=3835.599
FLEX: 2607 0 2145 2638 2759 | ACC: -3864 15096 4980 | GYRO: 980 2910 1036 | GDP=3240.647
FLEX: 2639 0 2153 2460 2331 | ACC: -2456 15056 2232 | GYRO: -106 7111 999 | GDP=7181.612
FLEX: 2635 0 2160 2606 2666 | ACC: -5260 15060 5532 | GYRO: 714 4243 306 | GDP=4313.523
FLEX: 2627 0 2143 2463 2379 | ACC: -3516 14988 4316 | GYRO: 294 8037 612 | GDP=8065.627
FLEX: 2612 0 2192 2637 2629 | ACC: -3808 14864 4748 | GYRO: 1517 10134 85 | GDP=10247.267
FLEX: 2633 0 2162 2500 2389 | ACC: -2388 13812 2464 | GYRO: 2638 20800 -1839 | GDP=21047.113
FLEX: 2633 0 2157 2645 2592 | ACC: -5500 14976 3080 | GYRO: 4823 17090 -2909 | GDP=17994.213
FLEX: 2645 0 2150 2519 2403 | ACC: -7080 15032 2200 | GYRO: 4436 17009 -3626 | GDP=17948.037
FLEX: 2632 2018 2151 2559 2525 | ACC: -9704 15268 2536 | GYRO: 3692 5948 -2302 | GDP=7369.449
FLEX: 2631 2058 2163 2483 2400 | ACC: -7668 15260 -1120 | GYRO: 1705 -5813 -696 | GDP=6097.738
FLEX: 2643 2038 2160 2497 2474 | ACC: -7396 14964 -764 | GYRO: 1129 -815 -1090 | GDP=1768.323
FLEX: 2655 2029 2147 2507 2448 | ACC: -9052 14992 712 | GYRO: -747 -2699 -24 | GDP=2800.569
FLEX: 2666 2063 2160 2521 2433 | ACC: -7144 14684 -200 | GYRO: -792 -1680 366 | GDP=1893.045
FLEX: 2649 2066 2145 2541 2493 | ACC: -8480 14940 1836 | GYRO: -4 -5357 675 | GDP=5399.360
FLEX: 2643 2061 2159 2495 2417 | ACC: -5856 14736 580 | GYRO: 351 -1006 967 | GDP=1438.863
FLEX: 2650 0 2165 2595 2522 | ACC: -6772 14388 1836 | GYRO: 334 -3324 533 | GDP=3382.990
FLEX: 2654 0 2149 2477 2366 | ACC: -5704 14380 932 | GYRO: 490 500 -301 | GDP=762.037
FLEX: 2672 0 2155 2608 2557 | ACC: -6800 15020 1892 | GYRO: 324 -3795 -223 | GDP=3815.328
FLEX: 2644 0 2129 2449 2359 | ACC: -6696 14448 2272 | GYRO: 1083 -891 -374 | GDP=1451.429
FLEX: 2638 0 2148 2640 2618 | ACC: -6508 14848 1572 | GYRO: 1317 -2409 -662 | GDP=2824.184
FLEX: 2618 0 2147 2446 2288 | ACC: -6696 14688 1404 | GYRO: 954 -1123 -1036 | GDP=1801.261
FLEX: 2672 0 2148 2657 2656 | ACC: -7644 15088 1936 | GYRO: 643 -1902 -518 | GDP=2073.494
FLEX: 2640 0 2141 2431 2263 | ACC: -7360 14476 1660 | GYRO: 1366 -128 -358 | GDP=1417.922
FLEX: 2695 0 2138 2649 2709 | ACC: -7220 14636 1468 | GYRO: 481 -770 -340 | GDP=969.464
FLEX: 2650 0 2129 2434 2242 | ACC: -6464 15080 840 | GYRO: 370 -1732 -237 | GDP=1786.867
FLEX: 2669 0 2148 2622 2749 | ACC: -7500 14656 2576 | GYRO: -262 -1810 -252 | GDP=1846.144
FLEX: 2640 2064 2128 2384 2203 | ACC: -7900 14384 3580 | GYRO: 856 -10343 -1814 | GDP=10535.700
FLEX: 2677 2077 2196 2684 2746 | ACC: -5648 14500 556 | GYRO: 314 -19040 -4389 | GDP=19541.840
FLEX: 2624 2030 2147 2371 2171 | ACC: -8628 14616 5360 | GYRO: -102 -8087 -2429 | GDP=8444.525
FLEX: 2641 2114 2160 2691 2815 | ACC: -3696 13688 912 | GYRO: -1939 -12298 -3380 | GDP=12900.578
FLEX: 2646 2007 2151 2369 2150 | ACC: -7580 14296 4372 | GYRO: 717 1748 -2660 | GDP=3262.697
FLEX: 2654 1999 2163 2709 2833 | ACC: -8132 13496 5376 | GYRO: 622 -7957 -20 | GDP=7981.299
FLEX: 2643 1958 2135 2325 2119 | ACC: -6668 13660 4084 | GYRO: 581 99 386 | GDP=704.527
FLEX: 2659 0 2154 2730 2835 | ACC: -7860 13384 6052 | GYRO: 1466 -2138 -448 | GDP=2630.761
FLEX: 2640 0 2147 2326 2120 | ACC: -7048 13936 4608 | GYRO: 969 572 -5 | GDP=1125.242
FLEX: 2658 0 2141 2706 2898 | ACC: -7336 13876 5096 | GYRO: 1437 -1348 -142 | GDP=1975.408
FLEX: 2640 0 2127 2322 2087 | ACC: -7008 13812 4752 | GYRO: 195 1284 6 | GDP=1298.737
FLEX: 2651 0 2154 2767 2930 | ACC: -7112 14012 4604 | GYRO: 746 -1514 -888 | GDP=1907.159
FLEX: 2624 0 2123 2325 2083 | ACC: -6828 13976 4860 | GYRO: -170 182 -373 | GDP=448.501
FLEX: 2674 0 2137 2758 2881 | ACC: -7364 13984 5248 | GYRO: 864 -1301 -493 | GDP=1637.726
FLEX: 2665 0 2157 2320 2096 | ACC: -7052 13468 5064 | GYRO: 483 -1029 -834 | GDP=1409.853
FLEX: 2675 0 2144 2768 2926 | ACC: -8692 13792 6516 | GYRO: 475 -5475 -2150 | GDP=5901.165
FLEX: 2653 0 2135 2279 2081 | ACC: -13040 12608 9860 | GYRO: -2021 -32768 -9990 | GDP=34316.563
FLEX: 2690 0 2143 2753 2959 | ACC: -11852 12992 5320 | GYRO: -1277 -32768 -9089 | GDP=34029.141
FLEX: 2678 1939 2145 2320 2033 | ACC: -2596 16124 -1608 | GYRO: -8724 -32768 -7991 | GDP=34838.285
FLEX: 2697 0 2181 2740 2979 | ACC: 11028 13984 248 | GYRO: -10814 -19544 -2337 | GDP=22458.230
FLEX: 2675 0 2126 2295 2064 | ACC: 1756 8920 16788 | GYRO: -10386 -8122 1062 | GDP=13227.385
FLEX: 2672 0 2128 2752 2928 | ACC: 5912 8356 14212 | GYRO: -3176 -3924 238 | GDP=5053.850
FLEX: 2650 0 2139 2307 2032 | ACC: 1824 8268 17116 | GYRO: -1784 -1456 180 | GDP=2309.760
FLEX: 2698 0 2150 2738 2970 | ACC: 5332 9636 12336 | GYRO: 341 -4148 -342 | GDP=4176.021
FLEX: 2643 0 2118 2297 2069 | ACC: 4832 9828 11240 | GYRO: -1569 4882 1777 | GDP=5427.100
FLEX: 2688 0 2191 2727 2953 | ACC: 1832 8356 14700 | GYRO: -2336 5492 428 | GDP=5983.489
FLEX: 2650 0 2127 2284 2103 | ACC: 5976 9944 10160 | GYRO: -8363 -5880 -2320 | GDP=10483.156
FLEX: 2733 1947 2123 2736 2873 | ACC: 3792 6896 12540 | GYRO: -21439 1143 -2891 | GDP=21663.219
FLEX: 2616 1965 2147 2343 2081 | ACC: 1080 4172 15572 | GYRO: -32768 -18744 719 | GDP=37757.070
FLEX: 2594 1963 2157 2751 2911 | ACC: 7244 1136 18576 | GYRO: -4253 4204 2757 | GDP=6585.034
FLEX: 2559 1965 2128 2269 2098 | ACC: 6168 12 18044 | GYRO: -5812 -1899 -167 | GDP=6116.652
FLEX: 2640 2035 2129 2730 2846 | ACC: 4892 500 17596 | GYRO: 2744 715 -291 | GDP=2850.516
FLEX: 2559 2026 2166 2321 2128 | ACC: 5288 1240 16132 | GYRO: 120 -1153 -708 | GDP=1358.335
FLEX: 2594 2063 2145 2661 2807 | ACC: 4808 2696 14812 | GYRO: 1720 1211 733 | GDP=2227.602
FLEX: 2597 2063 2149 2344 2163 | ACC: 5492 1420 15752 | GYRO: -733 -22 -321 | GDP=800.509
FLEX: 2559 2105 2157 2686 2759 | ACC: 5336 2284 15584 | GYRO: 1779 1064 -1079 | GDP=2336.916
FLEX: 2547 2120 2129 2371 2211 | ACC: 5048 1960 16072 | GYRO: 374 -290 -665 | GDP=816.211
FLEX: 2559 2129 2157 2639 2736 | ACC: 4576 2328 15764 | GYRO: 979 404 508 | GDP=1174.615
FLEX: 2557 2165 2162 2365 2214 | ACC: 4852 1788 15788 | GYRO: -971 898 -498 | GDP=1413.241
FLEX: 2559 2126 2152 2559 2709 | ACC: 5076 2552 15072 | GYRO: -972 502 774 | GDP=1340.099
FLEX: 2585 2153 2135 2407 2277 | ACC: 5036 1408 16688 | GYRO: -966 422 -184 | GDP=1070.092
FLEX: 2557 2145 2127 2559 2644 | ACC: 5808 1616 15444 | GYRO: 878 1285 528 | GDP=1643.439
FLEX: 2559 2127 2166 2426 2323 | ACC: 4808 960 15916 | GYRO: 95 -863 -1079 | GDP=1384.931
FLEX: 2587 2151 2162 2559 2559 | ACC: 5508 2620 15104 | GYRO: 1622 3722 2312 | GDP=4672.207
FLEX: 2608 2160 2155 2470 2351 | ACC: 2608 24 18308 | GYRO: 977 620 -382 | GDP=1218.545
FLEX: 2637 2128 2134 2549 2559 | ACC: 5256 3020 13476 | GYRO: -818 4712 1473 | GDP=5004.178
FLEX: 2624 2161 2144 2422 2384 | ACC: 2012 -1232 18904 | GYRO: -2440 12125 6046 | GDP=13766.748
FLEX: 2610 2174 2162 2490 2487 | ACC: 4708 1692 15152 | GYRO: -2086 2253 1168 | GDP=3285.062
FLEX: 2608 2222 2157 2487 2399 | ACC: 1488 936 16248 | GYRO: -337 12209 7036 | GDP=14095.338
FLEX: 2622 2171 2147 2473 2436 | ACC: 1224 984 16156 | GYRO: 995 14061 9643 | GDP=17078.912
FLEX: 2634 2197 2169 2501 2442 | ACC: -1548 36 17316 | GYRO: 2054 17091 9344 | GDP=19586.514
FLEX: 2624 2163 2159 2486 2361 | ACC: -1660 1152 15404 | GYRO: 4402 15952 8028 | GDP=18392.734
FLEX: 2661 2176 2179 2538 2496 | ACC: -4472 1376 14648 | GYRO: 1573 17319 8584 | GDP=19393.482
FLEX: 2658 2155 2160 2453 2358 | ACC: -7320 1968 15924 | GYRO: 2166 15084 7454 | GDP=16964.102
FLEX: 2692 0 2156 2509 2487 | ACC: -4596 1660 13308 | GYRO: 1565 16714 10500 | GDP=19800.430
FLEX: 2696 0 2149 2425 2336 | ACC: -9860 2432 15224 | GYRO: 3364 9577 7925 | GDP=12877.929
FLEX: 2713 0 2151 2519 2559 | ACC: -7724 3352 10900 | GYRO: 4501 16699 10464 | GDP=20214.127
FLEX: 2737 0 2153 2475 2306 | ACC: -12164 4520 12752 | GYRO: 2524 10854 5443 | GDP=12401.860
FLEX: 2736 0 2170 2559 2544 | ACC: -10252 6532 8092 | GYRO: 4611 14020 9883 | GDP=17762.191
FLEX: 2704 0 2139 2490 2227 | ACC: -13208 5244 11176 | GYRO: 3311 17682 10159 | GDP=20659.650
FLEX: 2719 0 2147 2535 2633 | ACC: -12752 7264 8260 | GYRO: 4243 8723 7014 | GDP=11970.379
FLEX: 2684 0 2160 2455 2268 | ACC: -11784 8344 6252 | GYRO: 4797 11443 8202 | GDP=14873.677
FLEX: 2716 0 2156 2661 2634 | ACC: -13268 8420 6356 | GYRO: 3579 13936 8899 | GDP=16917.846
FLEX: 2690 0 2161 2426 2251 | ACC: -11988 9348 5288 | GYRO: 3606 8851 7493 | GDP=12144.484
FLEX: 2704 2160 2182 2639 2710 | ACC: -11920 9992 5008 | GYRO: 2532 8150 6278 | GDP=10594.659
FLEX: 2656 2138 2131 2390 2219 | ACC: -13544 13336 6900 | GYRO: 5683 -866 3593 | GDP=6779.092
FLEX: 2689 2117 2177 2640 2779 | ACC: -11536 11856 4356 | GYRO: 5712 1883 5797 | GDP=8353.313
FLEX: 2665 2128 2186 2399 2143 | ACC: -9496 11156 288 | GYRO: 8101 6686 9155 | GDP=13933.515
FLEX: 2700 2127 2171 2641 2795 | ACC: -8836 11556 -928 | GYRO: 5064 6632 5676 | GDP=10091.804
FLEX: 2671 2107 2174 2368 2165 | ACC: -10796 12164 -840 | GYRO: 4050 5281 3587 | GDP=7560.293
FLEX: 2689 2115 2204 2659 2822 | ACC: -11796 12360 -1420 | GYRO: 3462 2063 2654 | GDP=4825.467
FLEX: 2657 2121 2167 2398 2096 | ACC: -13536 12412 100 | GYRO: 3591 -263 3719 | GDP=5176.429
FLEX: 2713 2142 2193 2672 2862 | ACC: -12444 12924 -596 | GYRO: 3672 -2876 3972 | GDP=6126.316
FLEX: 2671 2107 2167 2369 2107 | ACC: -11988 13392 308 | GYRO: 2950 -4771 4898 | GDP=7446.834
FLEX: 2688 2117 2155 2708 2864 | ACC: -9376 13716 -804 | GYRO: 3049 -4816 6085 | GDP=8337.714
FLEX: 2672 2131 2163 2355 2095 | ACC: -8080 13612 -852 | GYRO: 3115 -5160 5745 | GDP=8326.695
FLEX: 2695 2101 2202 2714 2877 | ACC: -6560 13936 -1064 | GYRO: 3362 -3280 6090 | GDP=7690.874
FLEX: 2662 2087 2160 2342 2083 | ACC: -5780 14336 -1668 | GYRO: 3807 -6275 5387 | GDP=9104.320
FLEX: 2681 2122 2187 2697 2891 | ACC: -4812 14496 -1928 | GYRO: 3732 -6263 4822 | GDP=8740.977
FLEX: 2639 2102 2160 2343 2087 | ACC: -5324 15016 -1804 | GYRO: 3169 -2250 4773 | GDP=6155.208
FLEX: 2661 2086 2162 2667 2934 | ACC: -7040 15136 -40 | GYRO: 4459 -3706 4956 | GDP=7627.520
FLEX: 2672 2122 2176 2378 2046 | ACC: -5588 15704 -2500 | GYRO: 4634 -1860 7399 | GDP=8926.296
FLEX: 2692 2104 2160 2697 2923 | ACC: -5900 16264 -2572 | GYRO: 4555 -4906 8526 | GDP=10840.182
FLEX: 2669 2109 2159 2342 2053 | ACC: -2916 16368 -4844 | GYRO: 1707 -5544 8386 | GDP=10196.803
FLEX: 2692 2124 2171 2703 2933 | ACC: -1344 16232 -5448 | GYRO: -466 -5602 8235 | GDP=9970.696
FLEX: 2662 2121 2164 2355 2032 | ACC: 892 16028 -4812 | GYRO: -2158 -3836 7668 | GDP=8841.385
FLEX: 2678 2106 2130 2431 2880 | ACC: 2756 16080 -4860 | GYRO: -3903 1132 6480 | GDP=7648.871
FLEX: 2650 2097 2165 2305 2032 | ACC: 2492 15460 -1704 | GYRO: -5328 -1865 3651 | GDP=6722.768
FLEX: 2693 2111 2157 2672 2947 | ACC: 2856 15920 -1048 | GYRO: -4711 160 2170 | GDP=5189.222
FLEX: 2671 2167 2198 2416 2091 | ACC: 1400 16356 -196 | GYRO: -4880 1405 1721 | GDP=5361.927
FLEX: 2675 2103 2156 2689 2975 | ACC: 1804 15912 596 | GYRO: -4589 6115 1981 | GDP=7897.880
FLEX: 2633 2071 2142 2427 1986 | ACC: 1916 15080 1968 | GYRO: -4605 3553 42 | GDP=5816.494
FLEX: 2672 2121 2195 2673 2802 | ACC: 2592 13304 1008 | GYRO: -2463 3299 -1143 | GDP=4272.730
FLEX: 2630 2139 2138 2377 2035 | ACC: -120 16640 2152 | GYRO: -2070 7058 -1536 | GDP=7513.958
FLEX: 2675 2163 2179 2637 2894 | ACC: -812 14564 3908 | GYRO: -3951 2467 -2414 | GDP=5246.321
FLEX: 2669 1987 2160 2337 2071 | ACC: -1008 15044 3760 | GYRO: -3030 3802 -2700 | GDP=5561.125
FLEX: 2633 2090 2154 2741 2840 | ACC: -1280 14308 5320 | GYRO: -3102 1379 -2666 | GDP=4316.434
FLEX: 2637 2060 2191 2383 2101 | ACC: -1800 14840 5864 | GYRO: -2594 2452 -2258 | GDP=4223.708
FLEX: 2692 2142 2159 2689 2864 | ACC: -524 14424 5572 | GYRO: -939 2491 -2141 | GDP=3416.238
FLEX: 2674 2071 2155 2378 2147 | ACC: -1356 15272 6360 | GYRO: -75 2400 -1850 | GDP=3031.192
FLEX: 2640 2122 2193 2630 2816 | ACC: -2376 14668 6148 | GYRO: -146 2647 -2614 | GDP=3723.026
FLEX: 2672 2117 2153 2399 2186 | ACC: -1660 14052 4656 | GYRO: 826 2033 -3467 | GDP=4103.103
FLEX: 2635 2087 2167 2631 2768 | ACC: -1484 13064 4992 | GYRO: 1616 2609 -3931 | GDP=4987.093
FLEX: 2654 2128 2160 2395 2180 | ACC: -2172 14440 6172 | GYRO: 2209 1834 -4705 | GDP=5511.829
FLEX: 2635 2095 2170 2628 2694 | ACC: -3388 16196 5188 | GYRO: 3891 4516 -4935 | GDP=7738.757
FLEX: 2668 2115 2150 2405 2255 | ACC: -6476 18512 3844 | GYRO: 2515 103 -4079 | GDP=4793.128
FLEX: 2641 2126 2162 2612 2651 | ACC: -7080 17904 3184 | GYRO: 2390 2334 -1549 | GDP=3682.262
FLEX: 2670 2115 2165 2389 2266 | ACC: -5596 16940 2900 | GYRO: 97 357 -25 | GDP=370.787
FLEX: 2638 2109 2160 2587 2651 | ACC: -4828 15824 3928 | GYRO: 461 387 642 | GDP=880.031
FLEX: 2678 2099 2158 2427 2307 | ACC: -4152 15368 3548 | GYRO: -373 1513 1074 | GDP=1892.557
FLEX: 2671 2092 2192 2559 2608 | ACC: -4392 15168 4016 | GYRO: 459 575 510 | GDP=895.213
FLEX: 2643 2110 2169 2461 2356 | ACC: -4008 15412 3504 | GYRO: 305 795 816 | GDP=1179.367
FLEX: 2655 2096 2153 2510 2587 | ACC: -4424 15232 4004 | GYRO: 1010 375 629 | GDP=1247.544
FLEX: 2651 2099 2150 2484 2336 | ACC: -3412 15040 3232 | GYRO: 1058 151 117 | GDP=1075.107
FLEX: 2656 2081 2160 2543 2496 | ACC: -4556 15224 3924 | GYRO: 1319 -16 -477 | GDP=1402.692
FLEX: 2640 2097 2189 2542 2369 | ACC: -4072 14620 3096 | GYRO: 1146 654 -556 | GDP=1431.841
FLEX: 2659 2111 2146 2482 2490 | ACC: -4140 15096 996 | GYRO: 1578 -72 -837 | GDP=1787.690
FLEX: 2660 2112 2189 2522 2438 | ACC: -860 15556 -4472 | GYRO: -1635 4244 -1097 | GDP=4678.479
FLEX: 2653 2094 2131 2509 2416 | ACC: -4456 14616 -376 | GYRO: -6316 5986 -3804 | GDP=9497.076
FLEX: 2662 2127 2174 2498 2432 | ACC: -3940 13852 4300 | GYRO: -6813 2233 -4622 | GDP=8530.308
FLEX: 2628 2103 2158 2486 2397 | ACC: -8604 13648 10464 | GYRO: -3602 5219 -3326 | GDP=7160.631
FLEX: 2636 2085 2167 2590 2479 | ACC: -7848 14732 7580 | GYRO: 349 2705 -2222 | GDP=3517.969
