# sentence_label=How are you?
# timestamp=1763200446.8188174
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=79
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2391 2559 2619 2551 2622 | ACC: -14068 8840 9592 | GYRO: 12683 1031 16483 | GDP=20823.322
FLEX: 2373 2596 2639 2559 2602 | ACC: -12604 10440 9856 | GYRO: 12613 4012 26097 | GDP=29261.533
FLEX: 2447 2599 2659 2543 2559 | ACC: -7696 13032 3236 | GYRO: 8333 -5228 23213 | GDP=25211.393
FLEX: 2493 2641 2667 2595 2559 | ACC: -2920 10836 6048 | GYRO: 2992 -163 22444 | GDP=22643.141
FLEX: 2487 2640 2640 2550 2590 | ACC: -2588 13376 5988 | GYRO: 5769 -3957 18456 | GDP=19737.354
FLEX: 2480 2635 2671 2557 2559 | ACC: 2376 12208 5004 | GYRO: 3341 -7827 10763 | GDP=13721.020
FLEX: 2512 2599 2677 2559 2554 | ACC: 3948 13668 2416 | GYRO: 8757 -1176 6995 | GDP=11269.341
FLEX: 2541 2494 2674 2592 2604 | ACC: 2484 14520 4532 | GYRO: 6658 -3213 2952 | GDP=7960.316
FLEX: 2544 2438 2646 2544 2606 | ACC: 5508 13784 176 | GYRO: 8392 -5170 -2520 | GDP=10173.738
FLEX: 2617 2333 2645 2556 2620 | ACC: 2932 16596 -744 | GYRO: -436 3242 -8367 | GDP=8983.728
FLEX: 2671 0 2612 2517 2559 | ACC: 1140 13776 2272 | GYRO: -1969 1562 -10309 | GDP=10610.951
FLEX: 2736 0 2633 2525 2598 | ACC: 964 15060 568 | GYRO: -4194 -2029 -17996 | GDP=18589.311
FLEX: 2787 0 2589 2451 2544 | ACC: 6376 9872 1216 | GYRO: -23786 -7697 -32768 | GDP=41216.008
FLEX: 2880 0 2602 2405 2531 | ACC: -10616 6920 -4864 | GYRO: -32768 30643 -32768 | GDP=55556.070
FLEX: 2883 0 2559 2423 2512 | ACC: -32768 -7728 31104 | GYRO: 6115 -12722 -9718 | GDP=17137.154
FLEX: 2923 0 2559 2407 2523 | ACC: -13124 5688 124 | GYRO: 114 2443 -2004 | GDP=3161.844
FLEX: 2896 0 2533 2346 2527 | ACC: -15344 6536 7140 | GYRO: 2766 -1166 936 | GDP=3144.266
FLEX: 2906 0 2542 2369 2528 | ACC: -11740 6252 4312 | GYRO: 626 337 442 | GDP=837.143
FLEX: 2865 0 2519 2352 2511 | ACC: -14408 5876 7960 | GYRO: 947 -554 397 | GDP=1166.762
FLEX: 2866 0 2519 2384 2542 | ACC: -12632 6840 5876 | GYRO: 565 19 658 | GDP=867.496
FLEX: 2864 0 2511 2382 2558 | ACC: -14064 6688 7488 | GYRO: 1486 -476 425 | GDP=1617.219
FLEX: 2878 0 2526 2370 2555 | ACC: -12564 6460 5704 | GYRO: 851 96 625 | GDP=1060.208
FLEX: 2892 0 2512 2319 2522 | ACC: -14036 6240 7584 | GYRO: 636 142 -219 | GDP=687.474
FLEX: 2862 0 2509 2357 2543 | ACC: -12864 6560 6432 | GYRO: 1094 -1205 582 | GDP=1728.463
FLEX: 2871 0 2491 2369 2529 | ACC: -13596 6116 7572 | GYRO: 287 961 -244 | GDP=1032.195
FLEX: 2863 0 2539 2359 2523 | ACC: -13188 6236 6476 | GYRO: 1546 -896 203 | GDP=1798.372
FLEX: 2851 0 2511 2345 2512 | ACC: -13712 6564 6744 | GYRO: 794 418 527 | GDP=1040.620
FLEX: 2851 0 2530 2374 2543 | ACC: -13148 6820 6488 | GYRO: 1381 -1122 814 | GDP=1956.691
FLEX: 2863 0 2498 2377 2514 | ACC: -13288 6852 6676 | GYRO: 714 62 147 | GDP=731.607
FLEX: 2864 0 2503 2363 2513 | ACC: -13404 6772 6928 | GYRO: 986 -287 393 | GDP=1099.552
FLEX: 2857 0 2524 2349 2513 | ACC: -13204 6828 6784 | GYRO: 716 -545 211 | GDP=924.230
FLEX: 2868 0 2514 2362 2515 | ACC: -13668 6324 7756 | GYRO: 1565 -1636 885 | GDP=2430.832
FLEX: 2850 0 2512 2374 2533 | ACC: -11588 7308 5448 | GYRO: 981 -1047 625 | GDP=1564.990
FLEX: 2853 0 2479 2365 2515 | ACC: -13576 6432 7712 | GYRO: 207 -38 26 | GDP=212.059
FLEX: 2834 0 2511 2353 2513 | ACC: -12752 7008 6728 | GYRO: 1140 -508 287 | GDP=1280.638
FLEX: 2843 0 2502 2379 2517 | ACC: -13072 7020 7328 | GYRO: 399 328 -21 | GDP=516.939
FLEX: 2838 0 2519 2366 2518 | ACC: -12880 6976 6884 | GYRO: 739 -610 260 | GDP=992.885
FLEX: 2863 0 2471 2363 2525 | ACC: -12736 6976 6972 | GYRO: 350 141 70 | GDP=383.772
FLEX: 2868 0 2513 2352 2514 | ACC: -12732 6876 7296 | GYRO: 961 -467 210 | GDP=1088.903
FLEX: 2828 0 2544 2315 2517 | ACC: -12512 7244 6676 | GYRO: 519 178 116 | GDP=560.804
FLEX: 2871 0 2523 2374 2515 | ACC: -13024 7132 7076 | GYRO: 480 -120 -48 | GDP=497.096
FLEX: 2825 0 2460 2391 2530 | ACC: -12816 7124 6824 | GYRO: 142 493 -85 | GDP=520.037
