# sentence_label=How are you?
# timestamp=1763200600.031431
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=80
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2384 2558 2735 2417 2475 | ACC: -1116 17112 -4488 | GYRO: -11280 -8805 -20024 | GDP=24611.521
FLEX: 2395 2643 2860 2512 2551 | ACC: -1604 10928 2920 | GYRO: -20773 1430 -29734 | GDP=36299.770
FLEX: 2403 2585 2671 2464 2544 | ACC: -10976 8992 6796 | GYRO: -19240 7846 -28736 | GDP=35461.176
FLEX: 2384 2611 2650 2483 2595 | ACC: -20424 -6284 13392 | GYRO: -18763 17426 -20489 | GDP=32795.043
FLEX: 2381 2619 2646 2463 2514 | ACC: -22036 1800 10600 | GYRO: 5484 -10857 -2440 | GDP=12405.736
FLEX: 2369 2559 2634 2463 2582 | ACC: -16156 3528 9056 | GYRO: 1836 2065 -194 | GDP=2769.974
FLEX: 2384 2591 2645 2482 2544 | ACC: -16204 4252 10276 | GYRO: 2902 -449 3765 | GDP=4774.770
FLEX: 2373 2559 2624 2458 2545 | ACC: -17352 7464 5820 | GYRO: 3542 5532 8914 | GDP=11072.858
FLEX: 2401 2555 2644 2480 2559 | ACC: -18424 3168 13216 | GYRO: 3810 -2349 8730 | GDP=9810.545
FLEX: 2393 2537 2636 2466 2557 | ACC: -15592 8040 5700 | GYRO: 8885 4630 20110 | GDP=22467.582
FLEX: 2454 2559 2650 2492 2582 | ACC: -14028 7668 9964 | GYRO: 8501 3856 20264 | GDP=22310.658
FLEX: 2467 2559 2641 2511 2526 | ACC: -12468 12328 6164 | GYRO: 8646 -64 25138 | GDP=26583.387
FLEX: 2447 2589 2684 2491 2512 | ACC: -6512 9656 4440 | GYRO: 8974 -6239 23167 | GDP=25615.770
FLEX: 2448 2539 2641 2498 2523 | ACC: -4724 14200 4140 | GYRO: 6438 -1863 23769 | GDP=24695.828
FLEX: 2480 2498 2674 2503 2534 | ACC: -508 12880 3196 | GYRO: 8169 -7475 17902 | GDP=21049.697
FLEX: 2501 2399 2672 2502 2539 | ACC: 4348 14116 776 | GYRO: 7629 -6770 12048 | GDP=15785.717
FLEX: 2546 0 2663 2490 2517 | ACC: 5388 14068 -112 | GYRO: 8100 -1493 5577 | GDP=9946.958
FLEX: 2590 0 2659 2507 2534 | ACC: 4736 16096 -1048 | GYRO: 2495 -1973 822 | GDP=3285.337
FLEX: 2635 0 2635 2502 2559 | ACC: 5300 14452 -1316 | GYRO: -1285 407 -5506 | GDP=5668.590
FLEX: 2734 0 2649 2459 2550 | ACC: 1508 16180 1296 | GYRO: -4948 -953 -10446 | GDP=11597.837
FLEX: 2765 0 2633 2423 2547 | ACC: 948 13672 1916 | GYRO: -6459 716 -12193 | GDP=13816.678
FLEX: 2814 0 2607 2434 2559 | ACC: -2012 14412 3556 | GYRO: -5812 -286 -15597 | GDP=16647.148
FLEX: 2851 0 2602 2401 2547 | ACC: -752 13556 1432 | GYRO: -10204 751 -21095 | GDP=23445.355
FLEX: 2869 0 2559 2388 2533 | ACC: -4828 8756 5664 | GYRO: -15629 7523 -32768 | GDP=37075.641
FLEX: 2867 0 2559 2371 2528 | ACC: -8856 7876 1156 | GYRO: -22066 6513 -32768 | GDP=40038.348
FLEX: 2864 0 2559 2357 2523 | ACC: -30604 -3360 21672 | GYRO: -7623 9093 -18042 | GDP=21594.133
FLEX: 2881 0 2554 2352 2512 | ACC: -16408 1428 4576 | GYRO: 7173 -12626 -1123 | GDP=14564.647
FLEX: 2919 0 2539 2363 2511 | ACC: -16740 4080 8424 | GYRO: 647 1764 -434 | GDP=1928.383
FLEX: 2853 0 2545 2312 2543 | ACC: -13304 6384 6828 | GYRO: 2078 -2520 2982 | GDP=4422.760
FLEX: 2840 0 2521 2391 2494 | ACC: -12924 6896 7688 | GYRO: 359 1191 -272 | GDP=1273.321
FLEX: 2832 0 2522 2322 2514 | ACC: -12896 6168 7684 | GYRO: 913 -1716 1091 | GDP=2229.015
FLEX: 2848 0 2529 2316 2488 | ACC: -11968 6264 6788 | GYRO: 2266 -1044 -145 | GDP=2499.143
FLEX: 2874 0 2559 2411 2559 | ACC: -13056 5528 7716 | GYRO: 370 1004 -364 | GDP=1130.227
FLEX: 2845 0 2543 2335 2489 | ACC: -13600 6312 7420 | GYRO: 2304 -171 -5 | GDP=2310.342
FLEX: 2846 0 2500 2341 2512 | ACC: -13068 6464 6484 | GYRO: -155 519 414 | GDP=681.749
FLEX: 2815 0 2541 2373 2508 | ACC: -13584 6404 8000 | GYRO: 756 -341 194 | GDP=851.735
FLEX: 2837 0 2530 2352 2512 | ACC: -12804 6628 7164 | GYRO: 546 306 530 | GDP=820.154
FLEX: 2836 0 2526 2340 2512 | ACC: -12916 6120 7448 | GYRO: 479 208 -171 | GDP=549.496
FLEX: 2841 0 2530 2343 2509 | ACC: -13024 6188 7584 | GYRO: 590 -297 191 | GDP=687.597
FLEX: 2851 0 2512 2357 2502 | ACC: -13196 6340 7480 | GYRO: 607 318 -304 | GDP=749.659
FLEX: 2834 0 2512 2359 2529 | ACC: -12956 6232 7588 | GYRO: 506 -93 34 | GDP=515.598
FLEX: 2858 0 2529 2351 2498 | ACC: -13176 6196 7500 | GYRO: 736 139 113 | GDP=757.487
FLEX: 2826 0 2545 2336 2496 | ACC: -12908 6240 7264 | GYRO: 917 -34 90 | GDP=922.033
FLEX: 2852 0 2530 2363 2509 | ACC: -13056 6652 7060 | GYRO: 802 -330 94 | GDP=872.319
FLEX: 2828 0 2527 2320 2481 | ACC: -13292 5916 7728 | GYRO: 850 -160 57 | GDP=866.804
FLEX: 2832 0 2519 2343 2503 | ACC: -13184 6456 7320 | GYRO: 1224 -900 352 | GDP=1559.513
FLEX: 2814 0 2528 2313 2517 | ACC: -12788 6148 7348 | GYRO: 442 366 -24 | GDP=574.366
FLEX: 2826 0 2525 2354 2512 | ACC: -13028 6700 7308 | GYRO: 952 -502 134 | GDP=1084.557
