# sentence_label=How are you?
# timestamp=1763200755.1997836
# duration_sec=4.0
# sample_rate_hz=20
# total_samples=77
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
#
FLEX: 2494 2317 2604 2470 2498 | ACC: 2368 15508 -2960 | GYRO: 2273 -3647 1349 | GDP=4504.103
FLEX: 2541 2271 2598 2458 2491 | ACC: 676 16448 -2216 | GYRO: -1298 -2499 -4060 | GDP=4940.992
FLEX: 2559 2256 2559 2474 2473 | ACC: -12 16424 -1652 | GYRO: -2679 -5947 -6453 | GDP=9175.241
FLEX: 2660 2197 2559 2436 2467 | ACC: 1484 14536 -1996 | GYRO: -5118 -10450 -9039 | GDP=14734.312
FLEX: 2733 0 2526 2389 2479 | ACC: 1500 13680 -2276 | GYRO: -8984 -3825 -17972 | GDP=20453.256
FLEX: 2801 0 2529 2346 2455 | ACC: -2308 9560 1928 | GYRO: -16548 508 -25877 | GDP=30719.920
FLEX: 2812 0 2493 2363 2452 | ACC: -7616 6580 6432 | GYRO: -18288 -408 -32768 | GDP=37528.113
FLEX: 2832 0 2496 2357 2462 | ACC: -26180 136 13568 | GYRO: -16436 17555 -32378 | GDP=40331.813
FLEX: 2845 0 2490 2350 2495 | ACC: -24880 -176 10840 | GYRO: 6710 -12989 -4311 | GDP=15242.144
FLEX: 2855 0 2449 2364 2426 | ACC: -14780 3208 4532 | GYRO: 1556 -296 -137 | GDP=1589.818
FLEX: 2849 0 2429 2339 2427 | ACC: -14708 6052 6880 | GYRO: 2215 500 1283 | GDP=2608.125
FLEX: 2851 0 2451 2333 2463 | ACC: -11376 6392 4732 | GYRO: 1210 413 1695 | GDP=2123.133
FLEX: 2850 0 2429 2308 2429 | ACC: -12932 6912 6412 | GYRO: 1078 -115 -92 | GDP=1088.013
FLEX: 2826 0 2421 2351 2463 | ACC: -13120 7012 6004 | GYRO: 737 632 43 | GDP=971.824
FLEX: 2859 0 2389 2385 2447 | ACC: -13304 6652 5948 | GYRO: 1143 -600 -593 | GDP=1420.598
FLEX: 2811 0 2427 2327 2466 | ACC: -13428 6748 5412 | GYRO: 1314 1257 -493 | GDP=1884.063
FLEX: 2832 0 2428 2307 2458 | ACC: -14228 6308 5908 | GYRO: 940 -322 -442 | GDP=1087.496
FLEX: 2826 0 2471 2333 2435 | ACC: -13984 6900 5444 | GYRO: 2186 1452 -486 | GDP=2668.913
