# label=P
# timestamp=1765871973.2582822
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2615 2614 2337 2895 2852 | ACC: -6592 7468 13784 | GYRO: 1617 78 5 | GDP=1618.888
FLEX: 1953 2613 2383 2910 2837 | ACC: -6376 7604 13284 | GYRO: 1857 375 423 | GDP=1941.135
FLEX: 2621 2597 2352 2847 2715 | ACC: -6768 7860 12700 | GYRO: 2187 798 516 | GDP=2384.540
FLEX: 1964 2640 2351 2973 2903 | ACC: -6368 7832 12700 | GYRO: 1933 583 259 | GDP=2035.549
FLEX: 2712 2607 2351 2865 2911 | ACC: -6304 8176 12368 | GYRO: 1242 -55 -471 | GDP=1329.447
FLEX: 1977 2594 2351 2838 2853 | ACC: -4968 8424 11624 | GYRO: -368 -1460 -1366 | GDP=2032.973
FLEX: 2630 2615 2354 2907 2893 | ACC: -6236 7696 13072 | GYRO: -1342 -521 -2047 | GDP=2502.521
FLEX: 1979 2614 2347 2896 2850 | ACC: -7352 7016 14340 | GYRO: -1227 -1110 -1257 | GDP=2077.902
FLEX: 2663 2621 2357 2898 2925 | ACC: -7284 6480 15088 | GYRO: -84 -26 -342 | GDP=353.123
FLEX: 1967 2611 2362 2891 2874 | ACC: -6364 6844 14576 | GYRO: 416 -664 114 | GDP=791.800
FLEX: 2630 2607 2373 2911 2876 | ACC: -6432 7260 13860 | GYRO: 900 229 263 | GDP=965.199
FLEX: 1968 2624 2338 2899 2864 | ACC: -5928 7416 13244 | GYRO: 863 -294 123 | GDP=919.964
FLEX: 2619 2606 2374 2895 2858 | ACC: -5956 7384 13340 | GYRO: 464 123 -11 | GDP=480.152
FLEX: 1999 2620 2363 2891 2877 | ACC: -6656 7328 13192 | GYRO: 154 -226 -258 | GDP=375.973
FLEX: 2611 2621 2346 2970 2864 | ACC: -6372 7284 13568 | GYRO: 246 -254 -46 | GDP=356.578
FLEX: 2023 2610 2358 2880 2860 | ACC: -6496 6948 13764 | GYRO: 33 -309 -48 | GDP=314.442
FLEX: 2608 2603 2347 2885 2878 | ACC: -6424 6848 14064 | GYRO: 190 -357 -53 | GDP=407.870
FLEX: 2035 2601 2368 2903 2875 | ACC: -6536 7152 13852 | GYRO: 430 -370 314 | GDP=648.380
FLEX: 2586 2608 2393 2886 2844 | ACC: -6268 6964 13808 | GYRO: 831 267 137 | GDP=883.526
FLEX: 2045 2610 2355 2886 2903 | ACC: -6468 7168 13384 | GYRO: 549 -74 300 | GDP=629.982
FLEX: 2607 2619 2349 2878 2913 | ACC: -6484 6996 13896 | GYRO: 369 -1986 291 | GDP=2040.843
FLEX: 2039 2613 2343 2866 2865 | ACC: -6248 7276 13496 | GYRO: 588 -237 493 | GDP=803.095
FLEX: 2539 2598 2340 2898 2896 | ACC: -6436 7024 14188 | GYRO: 269 -292 727 | GDP=828.344
FLEX: 2085 2631 2351 2891 2819 | ACC: -5524 7124 13476 | GYRO: 605 -666 382 | GDP=977.499
FLEX: 2498 2606 2398 2928 2959 | ACC: -5952 6840 14056 | GYRO: -21 -364 222 | GDP=426.874
FLEX: 2098 2592 2336 2863 2872 | ACC: -5648 6692 14724 | GYRO: 285 29 30 | GDP=288.038
FLEX: 2478 2615 2395 2896 2816 | ACC: -5808 7052 14652 | GYRO: 960 -306 80 | GDP=1010.760
FLEX: 2130 2609 2341 2928 2870 | ACC: -5556 7312 14216 | GYRO: 1055 -64 82 | GDP=1060.116
FLEX: 2404 2583 2336 2800 2647 | ACC: -5452 7128 13648 | GYRO: 1038 245 61 | GDP=1068.265
FLEX: 2179 2591 2363 2928 2871 | ACC: -5952 7032 13508 | GYRO: 906 672 -47 | GDP=1128.995
FLEX: 2464 2625 2317 2850 2864 | ACC: -5864 7260 13356 | GYRO: 187 -51 154 | GDP=247.560
FLEX: 2185 2623 2322 2874 2800 | ACC: -5944 7100 14292 | GYRO: 197 -243 -144 | GDP=344.375
FLEX: 2439 2623 2384 2960 2881 | ACC: -5836 7148 14276 | GYRO: 406 307 -224 | GDP=556.112
FLEX: 2224 2601 2399 2901 2874 | ACC: -6340 6900 14180 | GYRO: 749 102 17 | GDP=756.104
FLEX: 2384 2768 2317 2901 2865 | ACC: -5964 7000 13792 | GYRO: 679 22 152 | GDP=696.153
FLEX: 2247 2606 2341 2811 2880 | ACC: -5996 7060 13960 | GYRO: 487 101 285 | GDP=573.232
FLEX: 2246 2608 2359 2882 2837 | ACC: -5536 7120 14048 | GYRO: 610 51 155 | GDP=631.448
FLEX: 2284 2620 2384 2883 2839 | ACC: -5692 7056 14060 | GYRO: 581 234 -4 | GDP=626.365
FLEX: 2259 2619 2357 2849 2845 | ACC: -5772 7104 14072 | GYRO: 712 -12 -94 | GDP=718.279
FLEX: 2298 2598 2348 2871 2855 | ACC: -6064 7080 14052 | GYRO: 819 343 -140 | GDP=898.894
FLEX: 2205 2614 2366 2896 2899 | ACC: -6112 7104 13752 | GYRO: 801 188 -149 | GDP=836.150
FLEX: 2363 2608 2343 2877 2849 | ACC: -6112 7204 13364 | GYRO: 588 161 -56 | GDP=612.210
FLEX: 2183 2608 2365 2870 2832 | ACC: -6244 7328 13336 | GYRO: 443 -391 12 | GDP=590.994
FLEX: 2383 2586 2381 2846 2864 | ACC: -5796 7172 13740 | GYRO: 37 -178 -40 | GDP=186.153
FLEX: 2146 2607 2340 2874 2843 | ACC: -6236 6732 14556 | GYRO: 198 -251 -121 | GDP=341.827
FLEX: 2387 2607 2352 2855 2878 | ACC: -5972 6836 14408 | GYRO: 570 -114 -8 | GDP=581.343
FLEX: 2127 2608 2361 2889 2851 | ACC: -5972 6852 14288 | GYRO: 876 318 -63 | GDP=934.060
FLEX: 2409 2613 2324 2855 2849 | ACC: -6000 7044 13812 | GYRO: 836 -53 -47 | GDP=838.996
FLEX: 2111 2604 2328 2874 2851 | ACC: -6104 7048 14060 | GYRO: 906 66 37 | GDP=909.154
FLEX: 2410 2593 2352 2891 2896 | ACC: -6216 7120 14068 | GYRO: 858 -198 65 | GDP=882.946
FLEX: 2106 2624 2356 2825 2852 | ACC: -6120 6984 13892 | GYRO: 1038 263 175 | GDP=1085.006
FLEX: 2433 2608 2342 2863 2848 | ACC: -6064 7060 13820 | GYRO: 784 -196 310 | GDP=865.547
FLEX: 2111 2597 2368 2888 2877 | ACC: -5816 7208 13660 | GYRO: 619 -114 253 | GDP=678.355
FLEX: 2446 2543 2351 2859 2835 | ACC: -5848 7072 13888 | GYRO: 754 -416 107 | GDP=867.768
FLEX: 2032 2595 2349 2841 2835 | ACC: -5504 7112 13804 | GYRO: 614 -54 21 | GDP=616.728
FLEX: 2469 2605 2347 2875 2868 | ACC: -5732 7116 13872 | GYRO: 600 33 -238 | GDP=646.323
FLEX: 2037 2607 2319 2844 2880 | ACC: -5732 7188 13740 | GYRO: 276 140 -278 | GDP=416.005
FLEX: 2468 2592 2336 2869 2864 | ACC: -6064 7008 14520 | GYRO: 494 216 -455 | GDP=705.491
FLEX: 2034 2599 2359 2885 2865 | ACC: -5720 6860 14832 | GYRO: 974 368 -292 | GDP=1081.371
FLEX: 2485 2592 2350 2882 2864 | ACC: -5920 6776 15012 | GYRO: 1623 583 -445 | GDP=1781.023
FLEX: 2022 2608 2331 2896 2833 | ACC: -5732 6900 14748 | GYRO: 2264 1153 -497 | GDP=2588.844
FLEX: 2533 2559 2325 2883 2879 | ACC: -5952 6968 14700 | GYRO: 2631 1139 -611 | GDP=2931.348
FLEX: 2017 2612 2350 2919 2846 | ACC: -5584 7148 14252 | GYRO: 3213 1867 -947 | GDP=3834.823
FLEX: 2593 2559 2338 2838 2848 | ACC: -5832 7352 13980 | GYRO: 3450 2143 -1284 | GDP=4259.531
FLEX: 2016 2559 2352 2907 2843 | ACC: -6080 7664 12912 | GYRO: 3260 1869 -1958 | GDP=4237.278
FLEX: 2559 2618 2345 2896 2832 | ACC: -7652 7720 12096 | GYRO: 3990 2433 -1862 | GDP=5030.570
FLEX: 2000 2613 2375 2880 2859 | ACC: -8224 8232 11520 | GYRO: 3177 560 -1740 | GDP=3665.314
FLEX: 2615 2596 2352 2908 2870 | ACC: -8656 8740 10184 | GYRO: 2850 315 -1190 | GDP=3104.485
FLEX: 1936 2615 2322 2850 2866 | ACC: -8720 8688 10908 | GYRO: 1506 365 -384 | GDP=1596.470
FLEX: 2653 2631 2384 2893 2861 | ACC: -8252 8716 11196 | GYRO: 1253 405 -137 | GDP=1323.935
FLEX: 1963 2586 2343 2904 2886 | ACC: -8004 8632 11528 | GYRO: 613 -184 81 | GDP=645.125
FLEX: 2712 2599 2317 2879 2799 | ACC: -7896 8508 11912 | GYRO: 526 98 203 | GDP=572.267
FLEX: 1951 2603 2379 2884 2851 | ACC: -7408 8404 12208 | GYRO: 616 197 157 | GDP=665.518
FLEX: 2641 2559 2346 2882 3002 | ACC: -7332 8208 12388 | GYRO: 306 -233 69 | GDP=390.751
FLEX: 1971 2601 2354 2864 2864 | ACC: -7700 8356 12096 | GYRO: 579 33 -8 | GDP=579.995
FLEX: 2657 2609 2358 2896 2847 | ACC: -7428 8260 12228 | GYRO: 423 -43 11 | GDP=425.322
FLEX: 1975 2597 2328 2863 2862 | ACC: -7684 8496 12060 | GYRO: 602 -330 118 | GDP=696.583
FLEX: 2630 2601 2365 2873 2891 | ACC: -7540 8352 12116 | GYRO: 376 -312 138 | GDP=507.705
FLEX: 1972 2559 2352 2864 2837 | ACC: -7536 8456 12124 | GYRO: 518 -141 114 | GDP=548.818
FLEX: 2623 2620 2355 2882 2845 | ACC: -7396 8368 12376 | GYRO: 461 -446 4 | GDP=641.446
FLEX: 1995 2598 2340 2883 2848 | ACC: -7500 8276 12356 | GYRO: 587 -175 227 | GDP=653.240
FLEX: 2630 2623 2351 2882 2873 | ACC: -7292 8220 12600 | GYRO: 567 -485 -26 | GDP=746.586
FLEX: 2011 2593 2368 2869 2832 | ACC: -7504 8392 12260 | GYRO: 739 261 33 | GDP=784.430
FLEX: 2617 2622 2399 2861 2863 | ACC: -7408 8384 12112 | GYRO: 567 -354 80 | GDP=673.205
FLEX: 2008 2613 2369 2869 2879 | ACC: -7556 8456 12308 | GYRO: 565 -207 90 | GDP=608.419
FLEX: 2555 2613 2352 2865 2845 | ACC: -7568 8496 12336 | GYRO: 491 -374 186 | GDP=644.634
FLEX: 2041 2608 2359 2896 2835 | ACC: -7272 8408 12340 | GYRO: 632 -53 60 | GDP=637.050
FLEX: 2544 2595 2345 2893 2838 | ACC: -7496 8376 12576 | GYRO: 450 -284 25 | GDP=532.711
FLEX: 2064 2597 2345 2866 2843 | ACC: -7148 8232 12768 | GYRO: 506 115 48 | GDP=521.119
FLEX: 2489 2625 2368 2861 2853 | ACC: -7340 8284 12412 | GYRO: 807 -5 7 | GDP=807.046
FLEX: 2094 2619 2352 2795 2880 | ACC: -7136 8340 12356 | GYRO: 744 -68 -41 | GDP=748.225
FLEX: 2498 2687 2367 2901 2762 | ACC: -7412 8452 12076 | GYRO: 657 117 -28 | GDP=667.924
FLEX: 2147 2559 2336 2792 2834 | ACC: -7456 8364 12724 | GYRO: 714 -27 -145 | GDP=729.075
FLEX: 2451 2602 2381 2944 2839 | ACC: -7440 8328 12408 | GYRO: 689 -73 -2 | GDP=692.859
FLEX: 2099 2622 2320 2871 2753 | ACC: -7520 8256 12480 | GYRO: 749 13 -79 | GDP=753.267
FLEX: 2446 2620 2426 2860 2955 | ACC: -7560 8388 12304 | GYRO: 923 -99 50 | GDP=929.640
FLEX: 2187 2559 2328 2894 2903 | ACC: -8012 8368 12112 | GYRO: 802 -53 244 | GDP=839.970
FLEX: 2448 2541 2411 2823 2869 | ACC: -8708 8360 11820 | GYRO: 1925 27 781 | GDP=2077.574
FLEX: 2219 2645 2386 2794 2799 | ACC: -10024 8668 10208 | GYRO: 3698 528 1588 | GDP=4059.031
FLEX: 2483 2608 2369 2927 2862 | ACC: -9404 9312 10416 | GYRO: 1536 -348 3324 | GDP=3678.230
FLEX: 2209 2559 2383 2931 2835 | ACC: -7000 9788 10616 | GYRO: 1600 -45 3368 | GDP=3729.001
FLEX: 2398 2614 2386 2895 2853 | ACC: -6284 9052 11292 | GYRO: 2014 1388 3023 | GDP=3888.608
FLEX: 2242 2635 2386 2875 2880 | ACC: -6228 10288 10156 | GYRO: -2204 2720 2518 | GDP=4312.347
FLEX: 2298 2559 2352 2856 2846 | ACC: -5444 8732 12284 | GYRO: -4646 823 2859 | GDP=5516.931
FLEX: 2303 2614 2349 2864 2856 | ACC: -6260 8764 13016 | GYRO: -5569 -3515 2272 | GDP=6966.417
FLEX: 2287 2618 2358 2882 2834 | ACC: -4340 7716 14368 | GYRO: -3618 -1678 1258 | GDP=4181.886
FLEX: 2326 2592 2355 2874 2852 | ACC: -5368 7976 15296 | GYRO: -3067 -2180 628 | GDP=3814.875
FLEX: 2229 2598 2351 2897 2889 | ACC: -5236 7600 15200 | GYRO: -1411 -424 344 | GDP=1512.955
FLEX: 2345 2583 2370 2871 2875 | ACC: -5196 7800 14484 | GYRO: -465 -759 188 | GDP=909.753
FLEX: 2179 2593 2365 2864 2842 | ACC: -5600 7952 14176 | GYRO: 327 28 -42 | GDP=330.873
FLEX: 2378 2607 2362 2896 2819 | ACC: -5628 7996 13508 | GYRO: 624 -393 -150 | GDP=752.546
FLEX: 2167 2559 2357 2880 2903 | ACC: -5804 7844 13628 | GYRO: 545 -239 -71 | GDP=599.322
FLEX: 2396 2613 2346 2848 2846 | ACC: -5720 8120 13304 | GYRO: 787 -670 -248 | GDP=1062.908
FLEX: 2153 2610 2368 2886 2863 | ACC: -5732 8012 13196 | GYRO: 401 -68 -72 | GDP=413.048
FLEX: 2411 2602 2366 2829 2864 | ACC: -5840 7836 13856 | GYRO: 396 -546 -46 | GDP=676.053
FLEX: 2140 2640 2373 2837 2911 | ACC: -5652 7960 13596 | GYRO: 528 -630 113 | GDP=829.731
FLEX: 2441 2613 2346 2880 2888 | ACC: -5284 7808 13716 | GYRO: 566 114 71 | GDP=581.716
FLEX: 2122 2619 2352 2877 2870 | ACC: -5512 7968 13612 | GYRO: 465 -469 -21 | GDP=660.778
FLEX: 2435 2602 2361 2909 2847 | ACC: -5532 7920 13676 | GYRO: 532 -72 59 | GDP=540.082
FLEX: 2093 2599 2374 2871 2843 | ACC: -5560 7812 13928 | GYRO: 496 -273 -120 | GDP=578.744
FLEX: 2421 2631 2381 2873 2849 | ACC: -5460 8016 13808 | GYRO: 555 -501 -42 | GDP=748.859
FLEX: 2082 2609 2331 2832 2813 | ACC: -5408 7796 13884 | GYRO: 709 -61 -73 | GDP=715.354
FLEX: 2455 2607 2368 2848 2890 | ACC: -5524 7856 13732 | GYRO: 722 -312 -57 | GDP=788.592
FLEX: 2045 2559 2359 2875 2849 | ACC: -5352 7860 13736 | GYRO: 620 -191 53 | GDP=650.915
FLEX: 2490 2592 2355 2845 2865 | ACC: -5380 7804 13876 | GYRO: 588 -246 -11 | GDP=637.480
FLEX: 2039 2608 2340 2851 2848 | ACC: -5392 7900 13712 | GYRO: 620 -406 12 | GDP=741.202
FLEX: 2485 2601 2367 2915 2866 | ACC: -5296 7880 13752 | GYRO: 544 -23 29 | GDP=545.258
FLEX: 2035 2604 2362 2912 2862 | ACC: -5364 7748 13780 | GYRO: 662 -438 -25 | GDP=794.174
FLEX: 2543 2592 2373 2865 2887 | ACC: -5236 7784 13788 | GYRO: 540 -107 4 | GDP=550.513
FLEX: 2000 2602 2357 2894 2871 | ACC: -5184 7900 13840 | GYRO: 533 -214 -8 | GDP=574.412
FLEX: 2534 2595 2332 2870 2833 | ACC: -5280 7788 14016 | GYRO: 667 5 -38 | GDP=668.100
FLEX: 1963 2559 2342 2850 2854 | ACC: -5332 7916 13652 | GYRO: 552 -306 -102 | GDP=639.331
FLEX: 2559 2614 2352 2825 2982 | ACC: -5400 7884 13784 | GYRO: 699 -20 5 | GDP=699.304
FLEX: 2011 2614 2340 2827 2832 | ACC: -5396 7932 13656 | GYRO: 456 -304 72 | GDP=552.753
FLEX: 2624 2587 2352 2882 2868 | ACC: -5224 7760 13896 | GYRO: 553 -400 120 | GDP=692.971
FLEX: 1979 2621 2362 2879 2909 | ACC: -5144 7868 14036 | GYRO: 598 -198 56 | GDP=632.411
FLEX: 2666 2558 2359 2839 2866 | ACC: -5084 7808 13928 | GYRO: 593 -141 68 | GDP=613.314
FLEX: 1941 2607 2359 2858 2837 | ACC: -4844 7796 14060 | GYRO: 264 -175 -145 | GDP=348.348
FLEX: 2656 2614 2385 2874 2861 | ACC: -5176 7912 13784 | GYRO: 642 -149 -69 | GDP=662.666
FLEX: 1967 2590 2364 2850 2894 | ACC: -5304 7800 13916 | GYRO: 668 -64 -81 | GDP=675.930
FLEX: 2653 2559 2368 2931 2874 | ACC: -5132 7892 13848 | GYRO: 753 -16 -34 | GDP=753.937
FLEX: 1968 2593 2359 2860 2871 | ACC: -5476 7812 13884 | GYRO: 594 -150 -12 | GDP=612.764
FLEX: 2659 2606 2352 2848 2871 | ACC: -5260 7832 13780 | GYRO: 777 -17 49 | GDP=778.729
FLEX: 1943 2559 2358 2854 2864 | ACC: -4972 7720 13988 | GYRO: 681 -48 54 | GDP=684.822
FLEX: 2631 2614 2380 2832 2976 | ACC: -5108 7792 13724 | GYRO: 441 -90 -45 | GDP=452.334
FLEX: 1985 2624 2352 2846 2859 | ACC: -5148 7760 13984 | GYRO: 518 -23 -62 | GDP=522.204
FLEX: 2629 2608 2354 2873 2891 | ACC: -5268 7792 13744 | GYRO: 580 21 -40 | GDP=581.757
FLEX: 1960 2597 2349 2869 2861 | ACC: -5064 7832 13604 | GYRO: 378 -52 -64 | GDP=386.890
FLEX: 2611 2611 2352 2879 2872 | ACC: -5012 7824 13588 | GYRO: 180 -159 -125 | GDP=270.751
FLEX: 1983 2609 2352 2855 2853 | ACC: -4580 7924 13204 | GYRO: -222 47 -290 | GDP=368.230
FLEX: 2631 2632 2373 2881 2884 | ACC: -4212 7736 13284 | GYRO: -769 -139 -986 | GDP=1258.125
FLEX: 1995 2587 2362 2879 2864 | ACC: -4384 7448 13132 | GYRO: -1790 -147 -1553 | GDP=2374.346
FLEX: 2587 2607 2366 2849 2823 | ACC: -4712 7380 13164 | GYRO: -3832 -702 -1937 | GDP=4350.747
FLEX: 2026 2592 2366 2847 2876 | ACC: -5500 6256 14648 | GYRO: -4295 -1041 -1832 | GDP=4784.029
FLEX: 2559 2608 2363 2906 2849 | ACC: -5820 5640 15620 | GYRO: -2363 -1862 -1659 | GDP=3435.563
FLEX: 2039 2613 2352 2843 2864 | ACC: -6076 5444 15828 | GYRO: -1362 -964 -1172 | GDP=2039.099
FLEX: 2538 2618 2352 2840 2832 | ACC: -6036 5404 16152 | GYRO: -817 -590 -471 | GDP=1112.398
FLEX: 2060 2624 2426 2822 2976 | ACC: -5436 5156 15940 | GYRO: 90 -493 -192 | GDP=536.668
FLEX: 2496 2599 2383 2875 2863 | ACC: -5188 5188 15544 | GYRO: 472 67 -147 | GDP=498.881
FLEX: 2095 2559 2352 2911 2910 | ACC: -5000 5316 15144 | GYRO: 621 -113 33 | GDP=632.059
FLEX: 2502 2592 2349 2898 2868 | ACC: -5028 5296 15312 | GYRO: 539 -126 -100 | GDP=562.492
FLEX: 2058 2629 2334 2835 2850 | ACC: -5072 5352 15268 | GYRO: 671 -54 19 | GDP=673.437
FLEX: 2524 2608 2417 2873 2798 | ACC: -5192 5312 15184 | GYRO: 776 90 7 | GDP=781.233
FLEX: 2146 2614 2369 2836 2930 | ACC: -5148 5352 15108 | GYRO: 660 -354 84 | GDP=753.639
FLEX: 2480 2557 2326 2858 2915 | ACC: -4884 5436 15120 | GYRO: 678 -17 190 | GDP=704.325
FLEX: 2106 2544 2383 2945 2861 | ACC: -5048 5300 15088 | GYRO: 759 -364 78 | GDP=845.376
FLEX: 2467 2659 2336 2836 2865 | ACC: -4788 5500 15000 | GYRO: 761 -179 105 | GDP=788.788
FLEX: 2138 2608 2375 2850 2870 | ACC: -4708 5456 15088 | GYRO: 671 -271 40 | GDP=724.763
FLEX: 2414 2483 2377 2800 2774 | ACC: -4796 5500 14916 | GYRO: 750 -100 -73 | GDP=760.151
FLEX: 2218 2649 2368 2856 2830 | ACC: -4924 5404 14988 | GYRO: 595 -234 -41 | GDP=640.673
FLEX: 2368 2623 2380 2859 2886 | ACC: -4888 5412 15208 | GYRO: 615 -111 72 | GDP=629.071
FLEX: 2270 2638 2371 2850 2924 | ACC: -4860 5460 15112 | GYRO: 636 -190 63 | GDP=666.757
FLEX: 2263 2603 2343 2881 2874 | ACC: -4640 5372 15132 | GYRO: 583 99 26 | GDP=591.917
FLEX: 2287 2599 2375 2903 2843 | ACC: -4912 5352 15212 | GYRO: 657 -296 -7 | GDP=720.634
FLEX: 2259 2620 2368 2815 2839 | ACC: -4776 5476 15184 | GYRO: 597 137 112 | GDP=622.673
FLEX: 2335 2593 2335 2839 2880 | ACC: -4656 5464 15232 | GYRO: 812 -297 -6 | GDP=864.632
FLEX: 2221 2608 2377 2887 2833 | ACC: -4800 5424 15032 | GYRO: 706 219 78 | GDP=743.291
FLEX: 2357 2597 2357 2851 2855 | ACC: -4724 5472 15104 | GYRO: 534 -191 -87 | GDP=573.765
FLEX: 2169 2608 2343 2864 2885 | ACC: -4840 5528 15032 | GYRO: 369 -142 -118 | GDP=412.612
FLEX: 2338 2590 2359 2882 2885 | ACC: -4756 5340 15420 | GYRO: 551 -277 -91 | GDP=623.387
FLEX: 2160 2583 2365 2861 2888 | ACC: -4956 5408 15212 | GYRO: 629 -53 -49 | GDP=633.128
FLEX: 2390 2587 2355 2865 2864 | ACC: -4864 5416 15032 | GYRO: 587 -41 18 | GDP=588.705
FLEX: 2128 2587 2383 2797 2871 | ACC: -4548 5420 15236 | GYRO: 595 -122 -120 | GDP=619.120
FLEX: 2398 2617 2359 2864 2881 | ACC: -4688 5480 14976 | GYRO: 715 -173 8 | GDP=735.675
FLEX: 2119 2598 2321 2850 2865 | ACC: -4608 5448 15020 | GYRO: 670 57 -232 | GDP=711.318
FLEX: 2399 2604 2352 2866 2886 | ACC: -4524 5408 15252 | GYRO: 566 -51 -275 | GDP=631.333
FLEX: 2114 2598 2387 2881 2869 | ACC: -4648 5332 15564 | GYRO: 783 147 -385 | GDP=884.829
FLEX: 2414 2594 2380 2879 2867 | ACC: -4620 5240 15664 | GYRO: 916 465 -378 | GDP=1094.607
FLEX: 2098 2595 2378 2861 2887 | ACC: -4140 5272 15584 | GYRO: 1341 591 -652 | GDP=1603.953
FLEX: 2435 2603 2390 2896 2882 | ACC: -4416 5432 15324 | GYRO: 970 1345 -950 | GDP=1911.132
FLEX: 2071 2615 2366 2832 2851 | ACC: -4340 5304 15432 | GYRO: 105 856 -1616 | GDP=1831.725
FLEX: 2463 2603 2356 2833 2879 | ACC: -4760 5036 15584 | GYRO: -36 480 -1827 | GDP=1889.345
FLEX: 2047 2597 2352 2880 2835 | ACC: -5048 5052 15272 | GYRO: 282 246 -2224 | GDP=2255.264
FLEX: 2470 2559 2367 2832 2851 | ACC: -5076 4652 15240 | GYRO: 1447 -2344 -2560 | GDP=3760.551
FLEX: 2035 2591 2386 2843 2866 | ACC: -4544 5220 14564 | GYRO: 2358 -1482 -3127 | GDP=4187.436
FLEX: 2486 2640 2353 2842 2879 | ACC: -4876 5084 14912 | GYRO: 2040 1865 -2776 | GDP=3917.397
FLEX: 2046 2592 2365 2891 2876 | ACC: -6100 4964 15176 | GYRO: 2494 -122 -3122 | GDP=3997.725
FLEX: 2528 2592 2368 2853 2873 | ACC: -5792 5416 14276 | GYRO: 2119 1139 -2621 | GDP=3557.685
FLEX: 1983 2606 2393 2862 2883 | ACC: -6496 5108 14768 | GYRO: 2228 365 -2890 | GDP=3667.330
FLEX: 2528 2657 2367 2849 2865 | ACC: -6596 5528 13812 | GYRO: 1709 1346 -2588 | GDP=3380.849
FLEX: 1985 2608 2357 2845 2870 | ACC: -7124 5140 14456 | GYRO: 1151 843 -1999 | GDP=2455.901
FLEX: 2559 2592 2379 2845 2800 | ACC: -7452 5464 13796 | GYRO: 1079 -426 -1615 | GDP=1988.452
FLEX: 1991 2626 2373 2797 2846 | ACC: -7812 5224 14384 | GYRO: 879 1392 -951 | GDP=1901.238
FLEX: 2551 2599 2316 2874 2845 | ACC: -6560 5152 14348 | GYRO: 575 534 -342 | GDP=856.005
FLEX: 1995 2589 2362 2896 2897 | ACC: -6636 5172 14816 | GYRO: 562 35 -139 | GDP=579.991
FLEX: 2628 2559 2345 2883 2832 | ACC: -7008 5196 14472 | GYRO: 502 297 -123 | GDP=596.106
FLEX: 1968 2593 2347 2902 2875 | ACC: -6884 5176 14376 | GYRO: 503 209 -230 | GDP=591.261
FLEX: 2746 2604 2384 2874 2869 | ACC: -6540 5192 14364 | GYRO: -17 -106 -61 | GDP=123.475
FLEX: 1940 2605 2365 2895 2848 | ACC: -7464 4892 14948 | GYRO: 550 181 -11 | GDP=579.122
FLEX: 2675 2604 2373 2841 2935 | ACC: -6964 5172 14332 | GYRO: 744 9 172 | GDP=763.676
FLEX: 1938 2559 2378 2849 2864 | ACC: -7488 5152 14628 | GYRO: 507 249 312 | GDP=645.286
FLEX: 2676 2605 2364 2885 2869 | ACC: -6504 4952 14456 | GYRO: 601 -941 467 | GDP=1210.277
